var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,141,1772212059440080800,1772212009980105900,stackslidingCylinderExtend,1772212009980654200,1772212009994571100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,148,1772212059519072600,1772212010058647800,stackslidingCylinderRetracted,1772212010059652900,1772212010066343900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,175,1772212059729080900,1772212010269220800,stackslidingCylinderExtended,1772212010270226200,1772212010276311900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,177,1772212059739080200,1772212010279320100,craneMotorTurnClockwise,1772212010279320100,1772212010295580600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,179,1772212059739080200,1772212010296085300,stackslidingCylinderExtend,1772212010296085300,1772212010302811800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,194,1772212059830081000,1772212010371334400,stackslidingCylinderExtended,1772212010371334400,1772212010378644900,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,209,1772212059939076700,1772212010479031800,cranePresenceSensorAtConveyorWPDetected,1772212010480040800,1772212010486639100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,224,1772212060030049500,1772212010572247000,stackslidingCylinderRetracted,1772212010572247000,1772212010587569700,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,488,1772212061879490400,1772212012420772300,cranePresenceSensorAtStackWPDetected,1772212012420772300,1772212012429785900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,491,1772212061889491200,1772212012431342700,craneMotorTurnClockwise,1772212012432499400,1772212012441156700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,496,1772212061929489600,1772212012471352500,craneMonostableCylinderExtend,1772212012472004100,1772212012480457500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,524,1772212062198490400,1772212012739466000,craneMonostableCylinderRetracted,1772212012740485800,1772212012750528300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,556,1772212062728992500,1772212013270070200,craneMonostableCylinderExtended,1772212013270070200,1772212013279311700,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,624,1772212063469258100,1772212014010594400,craneVacuumGripperTakenIn,1772212014010594400,1772212014020759500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,643,1772212063759255000,1772212014299979800,craneMonostableCylinderExtend,1772212014300489300,1772212014308389900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,658,1772212063879257300,1772212014420186400,craneMonostableCylinderExtended,1772212014420186400,1772212014428395300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,701,1772212064189267800,1772212014729377900,craneMonostableCylinderRetracted,1772212014730384000,1772212014739039500,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,705,1772212064229265100,1772212014771001000,craneMotorTurnCounterclockwise,1772212014771001000,1772212014779610400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,736,1772212064439267300,1772212014979550200,cranePresenceSensorAtStackWPDetected,1772212014979550200,1772212014987097900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,840,1772212065089266800,1772212015630912100,stackslidingCylinderExtend,1772212015630912100,1772212015640084100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,852,1772212065159267100,1772212015699867800,stackslidingCylinderRetracted,1772212015699867800,1772212015708838500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,892,1772212065379269200,1772212015920101300,stackslidingCylinderExtended,1772212015920101300,1772212015929654500,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,895,1772212065389263000,1772212015930186800,stackslidingCylinderExtend,1772212015931203000,1772212015940363000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,912,1772212065479496000,1772212016020661900,stackslidingCylinderExtended,1772212016020661900,1772212016029071600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,943,1772212065679499200,1772212016221515700,stackslidingCylinderRetracted,1772212016221515700,1772212016228715200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1042,1772212066319499400,1772212016860221100,cranePresenceSensorAtConveyorWPDetected,1772212016860221100,1772212016867835800,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1072,1772212066519499900,1772212017060615100,cranePresenceSensorAtConveyorWPDetected,1772212017060615100,1772212017068723300,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1326,1772212068258422000,1772212018799068700,cranePresenceSensorAtStampWPDetected,1772212018799068700,1772212018807492200,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1327,1772212068268419400,1772212018808523400,craneMotorTurnCounterclockwise,1772212018809529600,1772212018826141800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1331,1772212068308420700,1772212018849330900,craneMonostableCylinderExtend,1772212018849330900,1772212018859032700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1355,1772212068578420500,1772212019118504500,craneMonostableCylinderRetracted,1772212019119512600,1772212019126594300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1407,1772212069108415000,1772212019648874400,craneMonostableCylinderExtended,1772212019648874400,1772212019656110900,204
