var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,141,1772212581517541000,1772212532069230500,stackslidingCylinderExtend,1772212532070915000,1772212532086555600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,147,1772212581597546000,1772212532151889500,stackslidingCylinderRetracted,1772212532151889500,1772212532167640100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,178,1772212581807460300,1772212532361386800,stackslidingCylinderExtended,1772212532361386800,1772212532368182400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,179,1772212581817458900,1772212532370758200,craneMotorTurnClockwise,1772212532370758200,1772212532385472700,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,181,1772212581817458900,1772212532386636000,stackslidingCylinderExtend,1772212532386636000,1772212532393396000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,194,1772212581917456600,1772212532471008200,stackslidingCylinderExtended,1772212532471008200,1772212532485343200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,215,1772212582027461500,1772212532581430900,cranePresenceSensorAtConveyorWPDetected,1772212532581430900,1772212532586772700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,226,1772212582106885700,1772212532659811100,stackslidingCylinderRetracted,1772212532659811100,1772212532667094500,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,488,1772212583987048900,1772212534539122200,cranePresenceSensorAtStackWPDetected,1772212534540449700,1772212534554180100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,490,1772212583997049000,1772212534555181700,craneMotorTurnClockwise,1772212534555181700,1772212534560745100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,497,1772212584037049500,1772212534589484600,craneMonostableCylinderExtend,1772212534589484600,1772212534603740400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,522,1772212584307054200,1772212534859466300,craneMonostableCylinderRetracted,1772212534860475600,1772212534866433000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,561,1772212584837287700,1772212535390795000,craneMonostableCylinderExtended,1772212535390795000,1772212535396726800,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,632,1772212585577030400,1772212536130255200,craneVacuumGripperTakenIn,1772212536130255200,1772212536135093100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,656,1772212585857146400,1772212536409494900,craneMonostableCylinderExtend,1772212536409494900,1772212536416285500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,673,1772212585987149700,1772212536540269400,craneMonostableCylinderExtended,1772212536540269400,1772212536547189400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,706,1772212586307085400,1772212536860246400,craneMonostableCylinderRetracted,1772212536860246400,1772212536875036000,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,709,1772212586338085700,1772212536891623000,craneMotorTurnCounterclockwise,1772212536892622900,1772212536898145100,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,741,1772212586547083500,1772212537100192600,cranePresenceSensorAtStackWPDetected,1772212537100192600,1772212537106501100,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,837,1772212587196906300,1772212537750547800,stackslidingCylinderExtend,1772212537750547800,1772212537756716000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,849,1772212587266905500,1772212537821030600,stackslidingCylinderRetracted,1772212537821030600,1772212537835611700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,890,1772212587486909300,1772212538040708400,stackslidingCylinderExtended,1772212538040708400,1772212538055873300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,893,1772212587496908200,1772212538056874900,stackslidingCylinderExtend,1772212538056874900,1772212538071621700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,907,1772212587586706600,1772212538141220100,stackslidingCylinderExtended,1772212538141220100,1772212538147802300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,939,1772212587786706200,1772212538339659600,stackslidingCylinderRetracted,1772212538339659600,1772212538346831200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1029,1772212588456706100,1772212539010648900,cranePresenceSensorAtConveyorWPDetected,1772212539010648900,1772212539026308300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1064,1772212588656708100,1772212539209714600,cranePresenceSensorAtConveyorWPDetected,1772212539210721500,1772212539224745300,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1325,1772212590426221000,1772212540979265900,cranePresenceSensorAtStampWPDetected,1772212540979265900,1772212540989033400,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1328,1772212590437222400,1772212540989572700,craneMotorTurnCounterclockwise,1772212540991097100,1772212541001240300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1335,1772212590477222100,1772212541030894400,craneMonostableCylinderExtend,1772212541030894400,1772212541050237400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1358,1772212590747262900,1772212541300605700,craneMonostableCylinderRetracted,1772212541300605700,1772212541308776200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1392,1772212591267259500,1772212541820176400,craneMonostableCylinderExtended,1772212541820176400,1772212541837398400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1396,1772212591327259500,1772212541880855400,craneVacuumGripperTakenIn,1772212541880855400,1772212541896631700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1407,1772212591397259500,1772212541950715900,craneMonostableCylinderExtend,1772212541950715900,1772212541959892900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1419,1772212591516259700,1772212542069248100,craneMonostableCylinderExtended,1772212542069248100,1772212542078939300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1431,1772212591645639400,1772212542199306000,stampslidingCylinderExtend,1772212542199306000,1772212542208484200,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1432,1772212591645639400,1772212542208484200,stampslidingCylinderRetract,1772212542208484200,1772212542218316800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1448,1772212591815638500,1772212542368016200,craneMonostableCylinderRetracted,1772212542368016200,1772212542384758400,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1450,1772212591845643600,1772212542399867800,stampslidingCylinderExtended,1772212542399867800,1772212542407922900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1495,1772212592387645300,1772212542940469100,stampslidingCylinderRetracted,1772212542940469100,1772212542950792100,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1497,1772212592395644000,1772212542952299700,stampstampingCylinderExtend,1772212542952299700,1772212542961163500,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,1596,1772212593916350600,1772212544470442300,stampstampingCylinderExtend,1772212544470442300,1772212544478833100,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,1597,1772212593916350600,1772212544478833100,stampslidingCylinderExtend,1772212544479344300,1772212544485418000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,1598,1772212593916350600,1772212544486981100,stampslidingCylinderRetract,1772212544486981100,1772212544503932300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,1605,1772212594036345000,1772212544589423300,stampslidingCylinderRetracted,1772212544589423300,1772212544596793300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,1641,1772212594545958000,1772212545099529800,stampslidingCylinderExtended,1772212545099529800,1772212545107101900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1646,1772212594625955100,1772212545179302200,craneMonostableCylinderExtend,1772212545179302200,1772212545186480700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1667,1772212594885956800,1772212545439447700,craneMonostableCylinderRetracted,1772212545439447700,1772212545446527200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1698,1772212595415959100,1772212545969700700,craneMonostableCylinderExtended,1772212545969700700,1772212545976716200,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,1743,1772212596166647500,1772212546719534000,craneVacuumGripperTakenIn,1772212546719534000,1772212546735802000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1754,1772212596446640700,1772212546999557500,craneMonostableCylinderExtend,1772212546999557500,1772212547016014000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1768,1772212596576645100,1772212547130626900,craneMonostableCylinderExtended,1772212547130626900,1772212547139241200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1796,1772212596875645000,1772212547430061700,craneMonostableCylinderRetracted,1772212547430061700,1772212547438076800,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,1800,1772212596915639200,1772212547467865400,craneMotorTurnClockwise,1772212547467865400,1772212547476439600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,1823,1772212597075645800,1772212547629119300,cranePresenceSensorAtStampWPDetected,1772212547629630800,1772212547646466300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,2081,1772212598845063800,1772212549398008500,cranePresenceSensorAtConveyorWPDetected,1772212549398008500,1772212549407235900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2083,1772212598855059400,1772212549409268800,craneMotorTurnClockwise,1772212549409268800,1772212549416714000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2090,1772212598895060000,1772212549448534300,craneMonostableCylinderExtend,1772212549448534300,1772212549467045200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2114,1772212599165060400,1772212549718584100,craneMonostableCylinderRetracted,1772212549718584100,1772212549726647600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2158,1772212599675059900,1772212550228841800,craneMonostableCylinderExtended,1772212550229443100,1772212550237639400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,2166,1772212599735059100,1772212550321301900,craneVacuumGripperTakenIn,1772212550321301900,1772212550330450800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2172,1772212599805563900,1772212550359451200,craneMonostableCylinderExtend,1772212550359451200,1772212550368275500,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,True,2176,1772212599824904200,1772212550378055600,LSCMotorTurnClockwise,1772212550378055600,1772212550387132300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2188,1772212599924901600,1772212550478008600,craneMonostableCylinderExtended,1772212550478514400,1772212550485233300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2218,1772212600235906900,1772212550789122600,craneMonostableCylinderRetracted,1772212550790135400,1772212550798155500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,2224,1772212600275911800,1772212550829582600,craneMotorTurnClockwise,1772212550829582600,1772212550844395600,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,2253,1772212600475909100,1772212551029449700,cranePresenceSensorAtConveyorWPDetected,1772212551029449700,1772212551039879600,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,2349,1772212601025391700,1772212551579472400,LSCMotorTurnClockwise,1772212551579472400,1772212551589080700,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,True,2352,1772212601035392200,1772212551590823500,LSCrampPusherStartExtend,1772212551590823500,1772212551599160200,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,False,2361,1772212601085386200,1772212551637673900,LSCrampPusherStartRetracted,1772212551637673900,1772212551646449800,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,2372,1772212601145391800,1772212551699270000,LSCrampPusherStartExtend,1772212551699270000,1772212551708029200,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,2421,1772212601445465700,1772212551999495200,LSCrampPusherStartRetracted,1772212552000049800,1772212552008186700,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,2557,1772212602464463900,1772212553018275600,cranePresenceSensorAtStackWPDetected,1772212553018275600,1772212553027471200,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2560,1772212602474461800,1772212553029582500,craneMotorTurnClockwise,1772212553029582500,1772212553046886500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2566,1772212602514466200,1772212553068218800,craneMonostableCylinderExtend,1772212553068218800,1772212553076500500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2591,1772212602784299600,1772212553337590400,craneMonostableCylinderRetracted,1772212553337590400,1772212553347405400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2627,1772212603294299400,1772212553848493200,craneMonostableCylinderExtended,1772212553848493200,1772212553857989400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,2711,1772212604044404500,1772212554598266800,craneVacuumGripperTakenIn,1772212554598803800,1772212554606782600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2747,1772212604324409500,1772212554878297000,craneMonostableCylinderExtend,1772212554878297000,1772212554886777800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2758,1772212604454409200,1772212555008368000,craneMonostableCylinderExtended,1772212555008368000,1772212555015933400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2792,1772212604774414700,1772212555328282800,craneMonostableCylinderRetracted,1772212555328282800,1772212555338653400,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,2799,1772212604804413500,1772212555358626500,craneMotorTurnCounterclockwise,1772212555358626500,1772212555366953000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2833,1772212605014407100,1772212555567879500,cranePresenceSensorAtStackWPDetected,1772212555568383500,1772212555576621300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,2935,1772212605664974600,1772212556219454600,stackslidingCylinderExtend,1772212556220063300,1772212556228383300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,2946,1772212605734975800,1772212556289622200,stackslidingCylinderRetracted,1772212556289622200,1772212556299399800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,2980,1772212605954974300,1772212556509909400,stackslidingCylinderExtended,1772212556509909400,1772212556519029000,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,2983,1772212605964974700,1772212556520167200,stackslidingCylinderExtend,1772212556520700900,1772212556527809200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,2996,1772212606054973500,1772212556609094600,stackslidingCylinderExtended,1772212556610233800,1772212556620723200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,3027,1772212606254972400,1772212556808054300,stackslidingCylinderRetracted,1772212556809056700,1772212556826665700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,3118,1772212606934896700,1772212557488491600,cranePresenceSensorAtConveyorWPDetected,1772212557489006500,1772212557504933500,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,3147,1772212607133896900,1772212557687005500,cranePresenceSensorAtConveyorWPDetected,1772212557687005500,1772212557696105400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,3401,1772212608904084800,1772212559457359900,cranePresenceSensorAtStampWPDetected,1772212559457359900,1772212559472032700,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,3403,1772212608914081800,1772212559473035700,craneMotorTurnCounterclockwise,1772212559473035700,1772212559479351900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,3410,1772212608954085400,1772212559507894400,craneMonostableCylinderExtend,1772212559507894400,1772212559513408200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,3429,1772212609224126100,1772212559777219300,craneMonostableCylinderRetracted,1772212559777219300,1772212559783472600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,3457,1772212609744216300,1772212560297428700,craneMonostableCylinderExtended,1772212560297428700,1772212560303089700,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,3464,1772212609814213000,1772212560368637800,craneVacuumGripperTakenIn,1772212560368637800,1772212560374924100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,3472,1772212609874216000,1772212560427954500,craneMonostableCylinderExtend,1772212560427954500,1772212560434531900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,3479,1772212609994215100,1772212560547934700,craneMonostableCylinderExtended,1772212560547934700,1772212560554042300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,3488,1772212610104213700,1772212560659133300,stampslidingCylinderExtend,1772212560659133300,1772212560664486800,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,3489,1772212610104213700,1772212560665488000,stampslidingCylinderRetract,1772212560665488000,1772212560671097700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,3498,1772212610294215700,1772212560847972200,craneMonostableCylinderRetracted,1772212560847972200,1772212560863198900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,3500,1772212610304215700,1772212560864196800,stampslidingCylinderExtended,1772212560864196800,1772212560869859300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,3527,1772212610864189900,1772212561417496200,stampslidingCylinderRetracted,1772212561418094000,1772212561432846300,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,3528,1772212610864189900,1772212561432846300,stampstampingCylinderExtend,1772212561432846300,1772212561448188700,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,3562,1772212611334193400,1772212561889290900,stackslidingCylinderExtend,1772212561889290900,1772212561904414800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,3568,1772212611414194900,1772212561966784800,stackslidingCylinderRetracted,1772212561968337800,1772212561982713700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,3586,1772212611624194800,1772212562179116600,stackslidingCylinderExtended,1772212562179116600,1772212562185298600,204
