var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,139,1772211206070514500,1772211156590372900,stackslidingCylinderExtend,1772211156590930800,1772211156613999200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,145,1772211206140514300,1772211156660617500,stackslidingCylinderRetracted,1772211156660617500,1772211156667730900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,173,1772211206350515100,1772211156870846200,stackslidingCylinderExtended,1772211156870846200,1772211156885176100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,175,1772211206360516800,1772211156886176900,craneMotorTurnClockwise,1772211156886176900,1772211156891722300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,177,1772211206360516800,1772211156893242100,stackslidingCylinderExtend,1772211156893242100,1772211156908731500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,189,1772211206450518100,1772211156971636100,stackslidingCylinderExtended,1772211156971636100,1772211156977175700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,209,1772211206580520000,1772211157100872700,cranePresenceSensorAtConveyorWPDetected,1772211157100872700,1772211157116643900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,224,1772211206650514500,1772211157171226500,stackslidingCylinderRetracted,1772211157171226500,1772211157177334000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,488,1772211208490835400,1772211159011227500,cranePresenceSensorAtStackWPDetected,1772211159011227500,1772211159017265500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,491,1772211208500836300,1772211159020902400,craneMotorTurnClockwise,1772211159020902400,1772211159035622000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,496,1772211208540834300,1772211159060367600,craneMonostableCylinderExtend,1772211159061920100,1772211159066549900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,514,1772211208820838100,1772211159341921900,craneMonostableCylinderRetracted,1772211159341921900,1772211159347004000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,553,1772211209340939100,1772211159861049900,craneMonostableCylinderExtended,1772211159861049900,1772211159866576600,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,629,1772211210081543800,1772211160602100400,craneVacuumGripperTakenIn,1772211160603609500,1772211160607860300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,652,1772211210361549200,1772211160882437300,craneMonostableCylinderExtend,1772211160882437300,1772211160889091800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,663,1772211210491542200,1772211161011359900,craneMonostableCylinderExtended,1772211161011896400,1772211161018561300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,700,1772211210800643300,1772211161321321700,craneMonostableCylinderRetracted,1772211161321321700,1772211161326875500,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,708,1772211210840642000,1772211161361277900,craneMotorTurnCounterclockwise,1772211161361277900,1772211161367021200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,738,1772211211040641300,1772211161561415100,cranePresenceSensorAtStackWPDetected,1772211161561415100,1772211161576195700,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,844,1772211211700290400,1772211162221996300,stackslidingCylinderExtend,1772211162221996300,1772211162227283600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,852,1772211211770287200,1772211162291113800,stackslidingCylinderRetracted,1772211162291113800,1772211162297149500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,893,1772211211990288000,1772211162510722100,stackslidingCylinderExtended,1772211162510722100,1772211162526299600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,896,1772211212000289700,1772211162527403900,stackslidingCylinderExtend,1772211162527403900,1772211162533632800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,910,1772211212090290000,1772211162611405200,stackslidingCylinderExtended,1772211162611405200,1772211162619714200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,941,1772211212289884000,1772211162811690300,stackslidingCylinderRetracted,1772211162811690300,1772211162819782600,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1033,1772211212919879600,1772211163439962000,cranePresenceSensorAtConveyorWPDetected,1772211163439962000,1772211163449617100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1067,1772211213119877200,1772211163640157400,cranePresenceSensorAtConveyorWPDetected,1772211163640157400,1772211163656421300,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1318,1772211214860075800,1772211165380196400,cranePresenceSensorAtStampWPDetected,1772211165380196400,1772211165389651000,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1320,1772211214870065500,1772211165390662400,craneMotorTurnCounterclockwise,1772211165390662400,1772211165400890400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1326,1772211214910071100,1772211165430338100,craneMonostableCylinderExtend,1772211165430338100,1772211165440016300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1343,1772211215180074000,1772211165700366800,craneMonostableCylinderRetracted,1772211165700366800,1772211165708527800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1377,1772211215701066700,1772211166221219500,craneMonostableCylinderExtended,1772211166221219500,1772211166229334800,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1385,1772211215770071300,1772211166290725700,craneVacuumGripperTakenIn,1772211166290725700,1772211166297777400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1388,1772211215830073400,1772211166350467700,craneMonostableCylinderExtend,1772211166350467700,1772211166358247600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1402,1772211215950065800,1772211166469664900,craneMonostableCylinderExtended,1772211166470674800,1772211166479104700,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1414,1772211216070070900,1772211166590619600,stampslidingCylinderExtend,1772211166590619600,1772211166599913500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1415,1772211216070070900,1772211166600918700,stampslidingCylinderRetract,1772211166600918700,1772211166609534500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1432,1772211216249703300,1772211166770121100,craneMonostableCylinderRetracted,1772211166770121100,1772211166779200500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1435,1772211216259705900,1772211166780714000,stampslidingCylinderExtended,1772211166780714000,1772211166789288600,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1472,1772211216819705000,1772211167340657500,stampslidingCylinderRetracted,1772211167340657500,1772211167359063100,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1473,1772211216819705000,1772211167360075200,stampstampingCylinderExtend,1772211167360075200,1772211167369266900,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,1564,1772211218329654500,1772211168851764800,stampstampingCylinderExtend,1772211168851764800,1772211168859922400,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,1566,1772211218339657000,1772211168859922400,stampslidingCylinderExtend,1772211168859922400,1772211168868047400,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,1567,1772211218339657000,1772211168868047400,stampslidingCylinderRetract,1772211168869059600,1772211168875694600,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,1574,1772211218450657800,1772211168971676200,stampslidingCylinderRetracted,1772211168971676200,1772211168979286200,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,1605,1772211218971901500,1772211169493452100,stampslidingCylinderExtended,1772211169493452100,1772211169509302000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1606,1772211219049898200,1772211169569725500,craneMonostableCylinderExtend,1772211169569725500,1772211169578387700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1627,1772211219309900200,1772211169830448600,craneMonostableCylinderRetracted,1772211169830448600,1772211169839373300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1665,1772211219829899800,1772211170351324200,craneMonostableCylinderExtended,1772211170351324200,1772211170358186000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,1707,1772211220589563500,1772211171110379600,craneVacuumGripperTakenIn,1772211171110379600,1772211171118121900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1726,1772211220869562200,1772211171390567800,craneMonostableCylinderExtend,1772211171390567800,1772211171407652000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1736,1772211220989564300,1772211171509695400,craneMonostableCylinderExtended,1772211171510207000,1772211171519421700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1755,1772211221288564700,1772211171807686600,craneMonostableCylinderRetracted,1772211171809263500,1772211171816971900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,1762,1772211221329564400,1772211171849757400,craneMotorTurnClockwise,1772211171849757400,1772211171858460500,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,1787,1772211221489556800,1772211172009230000,cranePresenceSensorAtStampWPDetected,1772211172009230000,1772211172017844700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,2030,1772211223219496600,1772211173740731500,cranePresenceSensorAtConveyorWPDetected,1772211173740731500,1772211173747876400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2032,1772211223229493300,1772211173750457900,craneMotorTurnClockwise,1772211173750457900,1772211173758014900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2040,1772211223269494300,1772211173789336000,craneMonostableCylinderExtend,1772211173789336000,1772211173797879800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2062,1772211223539499800,1772211174060511300,craneMonostableCylinderRetracted,1772211174060511300,1772211174067768300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2103,1772211224049494400,1772211174570636400,craneMonostableCylinderExtended,1772211174571633300,1772211174579216800,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,2111,1772211224109222000,1772211174629870000,craneVacuumGripperTakenIn,1772211174629870000,1772211174637011000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2120,1772211224179219800,1772211174699673500,craneMonostableCylinderExtend,1772211174699673500,1772211174707371000,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,True,2123,1772211224199221800,1772211174720419300,LSCMotorTurnClockwise,1772211174720419300,1772211174727682900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2132,1772211224299221800,1772211174820139200,craneMonostableCylinderExtended,1772211174820139200,1772211174828484500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2163,1772211224598876700,1772211175119086800,craneMonostableCylinderRetracted,1772211175119086800,1772211175127656100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,2170,1772211224648888600,1772211175169447800,craneMotorTurnClockwise,1772211175170000400,1772211175179175800,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,2204,1772211224858878800,1772211175379054200,cranePresenceSensorAtConveyorWPDetected,1772211175379054200,1772211175387223800,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,2288,1772211225408879000,1772211175930378900,LSCMotorTurnClockwise,1772211175930378900,1772211175938976900,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,True,2291,1772211225418880000,1772211175940535300,LSCrampPusherStartExtend,1772211175941039200,1772211175950595200,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,False,2299,1772211225468880300,1772211175989557800,LSCrampPusherStartRetracted,1772211175989557800,1772211175999693300,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,2309,1772211225528883500,1772211176049470200,LSCrampPusherStartExtend,1772211176049470200,1772211176059154300,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,2359,1772211225829118700,1772211176349042800,LSCrampPusherStartRetracted,1772211176350688600,1772211176359308000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,2495,1772211226828118800,1772211177349690600,cranePresenceSensorAtStackWPDetected,1772211177349690600,1772211177356260100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2497,1772211226828118800,1772211177357275500,craneMotorTurnClockwise,1772211177357275500,1772211177366400300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2506,1772211226868118200,1772211177387953200,craneMonostableCylinderExtend,1772211177389501000,1772211177397441600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2529,1772211227138885700,1772211177659201700,craneMonostableCylinderRetracted,1772211177659201700,1772211177666754600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2564,1772211227648892200,1772211178170546800,craneMonostableCylinderExtended,1772211178170546800,1772211178180083000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,2646,1772211228408894600,1772211178929437800,craneVacuumGripperTakenIn,1772211178929437800,1772211178937218500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2663,1772211228688787300,1772211179209805000,craneMonostableCylinderExtend,1772211179209805000,1772211179216955100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2677,1772211228808790500,1772211179329293800,craneMonostableCylinderExtended,1772211179329293800,1772211179336628200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2710,1772211229128829900,1772211179650084600,craneMonostableCylinderRetracted,1772211179650084600,1772211179657700900,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,2718,1772211229158828300,1772211179679615600,craneMotorTurnCounterclockwise,1772211179679615600,1772211179686839500,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2744,1772211229368829200,1772211179889573300,cranePresenceSensorAtStackWPDetected,1772211179889573300,1772211179897644800,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,2846,1772211230018843700,1772211180540484200,stackslidingCylinderExtend,1772211180540484200,1772211180548372100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,2860,1772211230088844400,1772211180610872600,stackslidingCylinderRetracted,1772211180610872600,1772211180617964300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,2892,1772211230308842300,1772211180830722600,stackslidingCylinderExtended,1772211180830722600,1772211180838845900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,2894,1772211230318840100,1772211180839366000,stackslidingCylinderExtend,1772211180839366000,1772211180847112300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,2911,1772211230408844900,1772211180930703400,stackslidingCylinderExtended,1772211180930703400,1772211180939518100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,2941,1772211230608839600,1772211181129768900,stackslidingCylinderRetracted,1772211181129768900,1772211181146658800,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,3044,1772211231268420400,1772211181789868300,cranePresenceSensorAtConveyorWPDetected,1772211181789868300,1772211181798162000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,3075,1772211231467426400,1772211181987458500,cranePresenceSensorAtConveyorWPDetected,1772211181988459600,1772211181996284100,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,3339,1772211233227595300,1772211183749081100,cranePresenceSensorAtStampWPDetected,1772211183749081100,1772211183767159700,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,3341,1772211233237595200,1772211183768270300,craneMotorTurnCounterclockwise,1772211183768270300,1772211183777494000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,3347,1772211233277592700,1772211183798484600,craneMonostableCylinderExtend,1772211183798484600,1772211183807989100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,3364,1772211233557594900,1772211184079140400,craneMonostableCylinderRetracted,1772211184079140400,1772211184096389500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,3391,1772211234058251000,1772211184578700300,craneMonostableCylinderExtended,1772211184579215700,1772211184587905200,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,3399,1772211234128255500,1772211184649111500,craneVacuumGripperTakenIn,1772211184649615300,1772211184656723000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,3403,1772211234178256500,1772211184699188200,craneMonostableCylinderExtend,1772211184699188200,1772211184716377400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,3410,1772211234308253100,1772211184829401100,craneMonostableCylinderExtended,1772211184829401100,1772211184845579000,204
