var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,142,1772212786393491000,1772212736952055500,stackslidingCylinderExtend,1772212736952055500,1772212736974858900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,148,1772212786453499300,1772212737010917400,stackslidingCylinderRetracted,1772212737010917400,1772212737016976700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,172,1772212786672775100,1772212737230583000,stackslidingCylinderExtended,1772212737232095000,1772212737238245000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,173,1772212786682776200,1772212737241246400,craneMotorTurnClockwise,1772212737241246400,1772212737246286700,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,175,1772212786682776200,1772212737247431800,stackslidingCylinderExtend,1772212737247431800,1772212737253453800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,185,1772212786782778500,1772212737340334700,stackslidingCylinderExtended,1772212737341343100,1772212737347419100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,201,1772212786882773500,1772212737440291300,cranePresenceSensorAtConveyorWPDetected,1772212737440291300,1772212737455293000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,213,1772212786972774800,1772212737531806400,stackslidingCylinderRetracted,1772212737531806400,1772212737538107000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,471,1772212788853070300,1772212739411031500,cranePresenceSensorAtStackWPDetected,1772212739411031500,1772212739417651100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,473,1772212788862066800,1772212739419469100,craneMotorTurnClockwise,1772212739420078700,1772212739426177600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,480,1772212788902065400,1772212739459695900,craneMonostableCylinderExtend,1772212739459695900,1772212739466345900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,498,1772212789172064400,1772212739729863300,craneMonostableCylinderRetracted,1772212739729863300,1772212739735499600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,541,1772212789702452200,1772212740261165700,craneMonostableCylinderExtended,1772212740261165700,1772212740268562000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,615,1772212790452310200,1772212741010985800,craneVacuumGripperTakenIn,1772212741011493700,1772212741019522100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,640,1772212790732384900,1772212741290671800,craneMonostableCylinderExtend,1772212741291178600,1772212741298125000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,653,1772212790851968900,1772212741409089000,craneMonostableCylinderExtended,1772212741410284500,1772212741416384900,204
