var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,142,1772213024705082000,1772212975268697500,stackslidingCylinderExtend,1772212975268697500,1772212975285400300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,149,1772213024785085300,1772212975349676700,stackslidingCylinderRetracted,1772212975349676700,1772212975356323100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,173,1772213024995084100,1772212975559150500,stackslidingCylinderExtended,1772212975559150500,1772212975565447800,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,174,1772213025005085500,1772212975568485900,craneMotorTurnClockwise,1772212975568485900,1772212975584116400,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,176,1772213025005085500,1772212975584674300,stackslidingCylinderExtend,1772212975584674300,1772212975599004800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,189,1772213025095082700,1772212975658632900,stackslidingCylinderExtended,1772212975658632900,1772212975665784400,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,208,1772213025214298000,1772212975777870800,cranePresenceSensorAtConveyorWPDetected,1772212975778379400,1772212975784427100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,221,1772213025294304100,1772212975858388400,stackslidingCylinderRetracted,1772212975858388400,1772212975865518300,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,498,1772213027194506400,1772212977758399700,cranePresenceSensorAtStackWPDetected,1772212977758907200,1772212977772258700,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,499,1772213027204509400,1772212977773918000,craneMotorTurnClockwise,1772212977773918000,1772212977780042200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,506,1772213027244508300,1772212977808438300,craneMonostableCylinderExtend,1772212977808438300,1772212977815121500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,534,1772213027525213400,1772212978089612500,craneMonostableCylinderRetracted,1772212978089612500,1772212978104325000,204
