var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,140,1772205238391420000,1772205188771574600,stackslidingCylinderExtend,1772205188771574600,1772205188808461300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,146,1772205238461422800,1772205188843661600,stackslidingCylinderRetracted,1772205188843661600,1772205188866198100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,170,1772205238691424400,1772205189073468000,stackslidingCylinderExtended,1772205189074484200,1772205189093420000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,171,1772205238702426100,1772205189093950000,craneMotorTurnClockwise,1772205189094984100,1772205189113930800,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,173,1772205238702426100,1772205189114937700,stackslidingCylinderExtend,1772205189114937700,1772205189134690300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,187,1772205238791420500,1772205189172706500,stackslidingCylinderExtended,1772205189172706500,1772205189192896300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,200,1772205238911643100,1772205189291822600,cranePresenceSensorAtConveyorWPDetected,1772205189292473200,1772205189304707700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,215,1772205239001642600,1772205189383763600,stackslidingCylinderRetracted,1772205189383763600,1772205189399750700,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,496,1772205240820868400,1772205191201495400,cranePresenceSensorAtStackWPDetected,1772205191202475000,1772205191224658500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,499,1772205240830871100,1772205191227763200,craneMotorTurnClockwise,1772205191227763200,1772205191245043400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,506,1772205240870871900,1772205191251389400,craneMonostableCylinderExtend,1772205191251389400,1772205191275013300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,525,1772205241150867000,1772205191530610100,craneMonostableCylinderRetracted,1772205191531625400,1772205191557468700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,573,1772205241662346600,1772205192045140400,craneMonostableCylinderExtended,1772205192045140400,1772205192069815000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,643,1772205242430967900,1772205192811267600,craneVacuumGripperTakenIn,1772205192812301500,1772205192837842000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,665,1772205242691387900,1772205193073872500,craneMonostableCylinderExtend,1772205193074891400,1772205193092666600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,675,1772205242821385600,1772205193202201100,craneMonostableCylinderExtended,1772205193202201100,1772205193223801000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,708,1772205243131387600,1772205193512242600,craneMonostableCylinderRetracted,1772205193512242600,1772205193536507400,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,709,1772205243171387500,1772205193552772500,craneMotorTurnCounterclockwise,1772205193552772500,1772205193571790600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,736,1772205243361389500,1772205193741969300,cranePresenceSensorAtStackWPDetected,1772205193741969300,1772205193763454800,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,843,1772205244031385600,1772205194412653500,stackslidingCylinderExtend,1772205194412653500,1772205194435701300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,854,1772205244101385100,1772205194482609600,stackslidingCylinderRetracted,1772205194483614500,1772205194507240000,204
