var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,142,1772209491736034400,1772209442216574400,stackslidingCylinderExtend,1772209442216574400,1772209442271802500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,146,1772209491806035900,1772209442288133100,stackslidingCylinderRetracted,1772209442288133100,1772209442302916900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,175,1772209492025770000,1772209442507851200,stackslidingCylinderExtended,1772209442507851200,1772209442524671400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,176,1772209492035770400,1772209442526199700,craneMotorTurnClockwise,1772209442526808300,1772209442548952900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,178,1772209492035770400,1772209442550832700,stackslidingCylinderExtend,1772209442550832700,1772209442565051700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,191,1772209492124767400,1772209442607047100,stackslidingCylinderExtended,1772209442607787600,1772209442625305100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,208,1772209492244770300,1772209442725124300,cranePresenceSensorAtConveyorWPDetected,1772209442725124300,1772209442749113900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,220,1772209492324770600,1772209442807665200,stackslidingCylinderRetracted,1772209442808283700,1772209442825140700,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,506,1772209494215240500,1772209444695587100,cranePresenceSensorAtStackWPDetected,1772209444696092400,1772209444716188000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,509,1772209494225243800,1772209444718737600,craneMotorTurnClockwise,1772209444719740700,1772209444732402700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,516,1772209494265240400,1772209444745418800,craneMonostableCylinderExtend,1772209444745970600,1772209444766209700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,540,1772209494545240400,1772209445025279700,craneMonostableCylinderRetracted,1772209445026279600,1772209445039554600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,567,1772209495055152300,1772209445534918900,craneMonostableCylinderExtended,1772209445536557200,1772209445560461100,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,628,1772209495815146500,1772209446297209900,craneVacuumGripperTakenIn,1772209446298246800,1772209446319176100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,649,1772209496085558400,1772209446567892500,craneMonostableCylinderExtend,1772209446567892500,1772209446587254900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,664,1772209496214556500,1772209446694228700,craneMonostableCylinderExtended,1772209446695239400,1772209446712800900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,699,1772209496515557500,1772209446998004800,craneMonostableCylinderRetracted,1772209446999012500,1772209447019649400,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,704,1772209496564554300,1772209447045442500,craneMotorTurnCounterclockwise,1772209447046445700,1772209447069139800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,729,1772209496714558300,1772209447194786100,cranePresenceSensorAtStackWPDetected,1772209447194786100,1772209447213616700,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,841,1772209497423913700,1772209447905466000,stackslidingCylinderExtend,1772209447906211700,1772209447922082000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,852,1772209497493910300,1772209447974779800,stackslidingCylinderRetracted,1772209447976295700,1772209447996482200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,891,1772209497713918600,1772209448196708500,stackslidingCylinderExtended,1772209448197289300,1772209448224582600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,894,1772209497723912800,1772209448229229100,stackslidingCylinderExtend,1772209448229229100,1772209448251134900,204
