var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,139,1772211733178131400,1772211683711551600,stackslidingCylinderExtend,1772211683711551600,1772211683726303000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,146,1772211733239140000,1772211683773243600,stackslidingCylinderRetracted,1772211683773243600,1772211683779356800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,170,1772211733459135300,1772211683991393700,stackslidingCylinderExtended,1772211683991393700,1772211684000031100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,171,1772211733469138000,1772211684002630400,craneMotorTurnClockwise,1772211684002630400,1772211684018971900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,173,1772211733469138000,1772211684018971900,stackslidingCylinderExtend,1772211684018971900,1772211684033638200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,188,1772211733559139600,1772211684092820200,stackslidingCylinderExtended,1772211684092820200,1772211684098388900,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,205,1772211733668131100,1772211684200809300,cranePresenceSensorAtConveyorWPDetected,1772211684200809300,1772211684215512900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,219,1772211733759131000,1772211684292440400,stackslidingCylinderRetracted,1772211684292440400,1772211684299034000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,495,1772211735637600200,1772211686169763800,cranePresenceSensorAtStackWPDetected,1772211686169763800,1772211686184031800,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,498,1772211735637600200,1772211686186542100,craneMotorTurnClockwise,1772211686186542100,1772211686192276000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,506,1772211735677602300,1772211686210862900,craneMonostableCylinderExtend,1772211686210862900,1772211686217106700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,520,1772211735947599900,1772211686481709100,craneMonostableCylinderRetracted,1772211686481709100,1772211686496703100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,557,1772211736477607000,1772211687010293900,craneMonostableCylinderExtended,1772211687010293900,1772211687016607500,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,630,1772211737227921300,1772211687760224800,craneVacuumGripperTakenIn,1772211687760224800,1772211687775486300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,654,1772211737497920800,1772211688030801400,craneMonostableCylinderExtend,1772211688031344900,1772211688037722600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,667,1772211737627926700,1772211688161911200,craneMonostableCylinderExtended,1772211688161911200,1772211688167520800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,701,1772211737948058400,1772211688480561000,craneMonostableCylinderRetracted,1772211688480561000,1772211688494400100,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,707,1772211737978061900,1772211688511479700,craneMotorTurnCounterclockwise,1772211688511479700,1772211688526338000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,733,1772211738178061500,1772211688711314000,cranePresenceSensorAtStackWPDetected,1772211688711314000,1772211688716887000,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,838,1772211738837762200,1772211689371364500,stackslidingCylinderExtend,1772211689372413000,1772211689377534500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,849,1772211738907761900,1772211689440695900,stackslidingCylinderRetracted,1772211689440695900,1772211689447262300,204
