var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,136,1772205014198792400,1772204964572639900,stackslidingCylinderExtend,1772204964573642400,1772204964586597800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,141,1772205014258783300,1772204964633714800,stackslidingCylinderRetracted,1772204964633714800,1772204964648108100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,171,1772205014488407200,1772204964862290600,craneMotorTurnClockwise,1772204964862290600,1772204964867885000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,173,1772205014488407200,1772204964867885000,stackslidingCylinderExtended,1772204964867885000,1772204964882622900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,175,1772205014498407400,1772204964883634100,stackslidingCylinderExtend,1772204964883634100,1772204964889339500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,191,1772205014588407400,1772204964963045000,stackslidingCylinderExtended,1772204964963045000,1772204964968243100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,204,1772205014688412100,1772204965062181500,cranePresenceSensorAtConveyorWPDetected,1772204965062181500,1772204965078146600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,220,1772205014798414000,1772204965174551100,stackslidingCylinderRetracted,1772204965174551100,1772204965179569400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,483,1772205016578242700,1772204966953082800,cranePresenceSensorAtStackWPDetected,1772204966953082800,1772204966958507400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,486,1772205016588242000,1772204966963128900,craneMotorTurnClockwise,1772204966963128900,1772204966976613200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,491,1772205016628818100,1772204967003712700,craneMonostableCylinderExtend,1772204967003712700,1772204967009455300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,507,1772205016907812700,1772204967282404400,craneMonostableCylinderRetracted,1772204967282404400,1772204967297248400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,554,1772205017417818900,1772204967792965300,craneMonostableCylinderExtended,1772204967792965300,1772204967798224600,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,630,1772205018178060200,1772204968552525900,craneVacuumGripperTakenIn,1772204968552525900,1772204968558784200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,658,1772205018448057200,1772204968823570700,craneMonostableCylinderExtend,1772204968823570700,1772204968837734000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,668,1772205018578055700,1772204968952662700,craneMonostableCylinderExtended,1772204968952662700,1772204968958822600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,707,1772205018878057500,1772204969252320800,craneMonostableCylinderRetracted,1772204969252320800,1772204969258495200,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,710,1772205018928057700,1772204969302861300,craneMotorTurnCounterclockwise,1772204969302861300,1772204969308883200,204
