var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,136,1772210210199137500,1772210160695237400,stackslidingCylinderRetracted,1772210160696242900,1772210160718958000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,141,1772210210269145700,1772210160765276200,stackslidingCylinderRetracted,1772210160765914800,1772210160774551100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,169,1772210210479143000,1772210160977415500,stackslidingCylinderExtended,1772210160977415500,1772210160994879500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,173,1772210210499143700,1772210160996421000,craneMotorTurnClockwise,1772210160996421000,1772210161005273900,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,201,1772210210709147200,1772210161205903600,cranePresenceSensorAtConveyorWPDetected,1772210161205903600,1772210161215575200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,481,1772210212669732700,1772210163168001200,cranePresenceSensorAtStackWPDetected,1772210163168646200,1772210163177684500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,483,1772210212679732400,1772210163178191200,craneMotorTurnClockwise,1772210163179199300,1772210163187224300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,488,1772210212719733600,1772210163216379400,craneMonostableCylinderExtend,1772210163217397700,1772210163226171400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,508,1772210212999260300,1772210163495599600,craneMonostableCylinderRetracted,1772210163495599600,1772210163505509400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,556,1772210213510251700,1772210164007430100,craneMonostableCylinderExtended,1772210164008428800,1772210164016794100,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,633,1772210214279257200,1772210164775727100,craneVacuumGripperTakenIn,1772210164776726800,1772210164784177400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,663,1772210214538895200,1772210165035794500,craneMonostableCylinderExtend,1772210165036788900,1772210165044891700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,681,1772210214668893500,1772210165165540800,craneMonostableCylinderExtended,1772210165165540800,1772210165182209300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,714,1772210214968895300,1772210165465525400,craneMonostableCylinderRetracted,1772210165466130600,1772210165473869600,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,716,1772210215018895000,1772210165516416500,craneMotorTurnCounterclockwise,1772210165516416500,1772210165525299800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,743,1772210215168889600,1772210165664444000,cranePresenceSensorAtStackWPDetected,1772210165665532600,1772210165673974600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,855,1772210215889243000,1772210166387171200,stackslidingCylinderExtend,1772210166387171200,1772210166395087400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,873,1772210215999243200,1772210166496735000,stackslidingCylinderExtended,1772210166496735000,1772210166505487400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,907,1772210216199245200,1772210166695704100,stackslidingCylinderRetracted,1772210166696709300,1772210166704018500,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1048,1772210217129811500,1772210167626498600,cranePresenceSensorAtConveyorWPDetected,1772210167627081600,1772210167634864600,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1079,1772210217328804500,1772210167824724200,cranePresenceSensorAtConveyorWPDetected,1772210167824724200,1772210167833609900,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1334,1772210219088022600,1772210169584512900,cranePresenceSensorAtStampWPDetected,1772210169584512900,1772210169593621800,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1337,1772210219098022700,1772210169594628000,craneMotorTurnCounterclockwise,1772210169594628000,1772210169601738400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1344,1772210219138022700,1772210169635100600,craneMonostableCylinderExtend,1772210169635100600,1772210169641832400,204
