var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,141,1772209632178797400,1772209582663638800,stackslidingCylinderExtend,1772209582664149400,1772209582701361200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,145,1772209632237973400,1772209582722245100,stackslidingCylinderRetracted,1772209582722245100,1772209582739884300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,170,1772209632457978400,1772209582941998000,stackslidingCylinderExtended,1772209582941998000,1772209582960255700,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,171,1772209632467972500,1772209582961766200,craneMotorTurnClockwise,1772209582961766200,1772209582979482500,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,173,1772209632467972500,1772209582979482500,stackslidingCylinderExtend,1772209582980481400,1772209582988657900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,187,1772209632557973600,1772209583042335800,stackslidingCylinderExtended,1772209583042335800,1772209583053125200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,203,1772209632677971600,1772209583160641000,cranePresenceSensorAtConveyorWPDetected,1772209583160641000,1772209583179439300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,215,1772209632757975700,1772209583241243800,stackslidingCylinderRetracted,1772209583241243800,1772209583252753700,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,499,1772209634638547200,1772209585122022200,cranePresenceSensorAtStackWPDetected,1772209585123023000,1772209585131434900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,502,1772209634648544300,1772209585134436000,craneMotorTurnClockwise,1772209585134436000,1772209585142244500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,510,1772209634688547400,1772209585171826900,craneMonostableCylinderExtend,1772209585171826900,1772209585183580400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,530,1772209634968085400,1772209585452604600,craneMonostableCylinderRetracted,1772209585452604600,1772209585461167100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,582,1772209635478076700,1772209585963941200,craneMonostableCylinderExtended,1772209585965098500,1772209585984268200,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,658,1772209636238075400,1772209586723615400,craneVacuumGripperTakenIn,1772209586725132500,1772209586755070200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,681,1772209636508838200,1772209586994975500,craneMonostableCylinderExtend,1772209586994975500,1772209587018831900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,691,1772209636638838000,1772209587123257800,craneMonostableCylinderExtended,1772209587123257800,1772209587146300800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,726,1772209636938841600,1772209587422609500,craneMonostableCylinderRetracted,1772209587423120200,1772209587441194900,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,729,1772209636978840700,1772209587463686200,craneMotorTurnCounterclockwise,1772209587464708200,1772209587489556900,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,754,1772209637138834600,1772209587622300600,cranePresenceSensorAtStackWPDetected,1772209587622300600,1772209587646212600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,865,1772209637857885600,1772209588343713300,stackslidingCylinderExtend,1772209588344261800,1772209588371788300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,878,1772209637917418400,1772209588401770100,stackslidingCylinderRetracted,1772209588402770400,1772209588425544700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,915,1772209638137423300,1772209588623145100,stackslidingCylinderExtended,1772209588623145100,1772209588649021000,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,918,1772209638147417500,1772209588651004700,stackslidingCylinderExtend,1772209588651004700,1772209588675328700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,932,1772209638247421400,1772209588732827000,stackslidingCylinderExtended,1772209588732827000,1772209588753077500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,964,1772209638447418900,1772209588932672700,stackslidingCylinderRetracted,1772209588933779100,1772209588957022300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1065,1772209639077461900,1772209589561273600,cranePresenceSensorAtConveyorWPDetected,1772209589562264000,1772209589590017200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1096,1772209639277233600,1772209589761103100,cranePresenceSensorAtConveyorWPDetected,1772209589762117300,1772209589777705900,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1346,1772209641017466000,1772209591502048000,cranePresenceSensorAtStampWPDetected,1772209591502048000,1772209591523122900,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1349,1772209641027465900,1772209591524130800,craneMotorTurnCounterclockwise,1772209591524130800,1772209591538594400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1357,1772209641067464900,1772209591550008400,craneMonostableCylinderExtend,1772209591550008400,1772209591563325200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1373,1772209641347470900,1772209591831166200,craneMonostableCylinderRetracted,1772209591831166200,1772209591852119400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1407,1772209641858031400,1772209592341139600,craneMonostableCylinderExtended,1772209592342149100,1772209592364827900,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1415,1772209641938032000,1772209592423398100,craneVacuumGripperTakenIn,1772209592423398100,1772209592438655300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1421,1772209641988031800,1772209592472030900,craneMonostableCylinderExtend,1772209592472030900,1772209592485324800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1432,1772209642108028000,1772209592591444500,craneMonostableCylinderExtended,1772209592591444500,1772209592613855300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1435,1772209642238032000,1772209592722133500,stampslidingCylinderExtend,1772209592722650100,1772209592739854500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1436,1772209642238032000,1772209592739854500,stampslidingCylinderRetract,1772209592741367800,1772209592759653900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1449,1772209642418031800,1772209592901542100,craneMonostableCylinderRetracted,1772209592903074200,1772209592924131400,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1454,1772209642428031900,1772209592927910400,stampslidingCylinderExtended,1772209592927910400,1772209592956277100,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1501,1772209642976645500,1772209593461784800,stampslidingCylinderRetracted,1772209593461784800,1772209593486880100,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1504,1772209642986647300,1772209593489522300,stampstampingCylinderExtend,1772209593490035600,1772209593506095000,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,1616,1772209644506828900,1772209594991441900,stampstampingCylinderExtend,1772209594992105600,1772209595004820300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,1619,1772209644507832600,1772209595006945800,stampslidingCylinderExtend,1772209595007463500,1772209595028521300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,1620,1772209644508832300,1772209595028521300,stampslidingCylinderRetract,1772209595029524100,1772209595049421000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,1624,1772209644616827200,1772209595101329100,stampslidingCylinderRetracted,1772209595102328800,1772209595113543000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,1660,1772209645146829000,1772209595629506700,stampslidingCylinderExtended,1772209595630862000,1772209595641844900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1663,1772209645206828600,1772209595690427600,craneMonostableCylinderExtend,1772209595690427600,1772209595711239200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1681,1772209645486829300,1772209595970452300,craneMonostableCylinderRetracted,1772209595970452300,1772209595990079400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1724,1772209645986703900,1772209596472836200,craneMonostableCylinderExtended,1772209596472836200,1772209596489401300,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,1779,1772209646746870300,1772209597230386300,craneVacuumGripperTakenIn,1772209597230386300,1772209597250385800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1800,1772209647026870600,1772209597510618200,craneMonostableCylinderExtend,1772209597510618200,1772209597535299600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1811,1772209647136870600,1772209597619605100,craneMonostableCylinderExtended,1772209597621190300,1772209597639654300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1840,1772209647446757800,1772209597930501000,craneMonostableCylinderRetracted,1772209597930501000,1772209597950899900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,1843,1772209647496758900,1772209597980209600,craneMotorTurnClockwise,1772209597981777100,1772209597997647000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,1868,1772209647647759000,1772209598131906500,cranePresenceSensorAtStampWPDetected,1772209598131906500,1772209598146087900,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,2134,1772209649376221200,1772209599859482200,cranePresenceSensorAtConveyorWPDetected,1772209599859482200,1772209599883430500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2135,1772209649386217500,1772209599884110800,craneMotorTurnClockwise,1772209599884110800,1772209599906428800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2143,1772209649426216200,1772209599911936100,craneMonostableCylinderExtend,1772209599911936100,1772209599935781900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2168,1772209649696213600,1772209600179896000,craneMonostableCylinderRetracted,1772209600179896000,1772209600202721000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2201,1772209650216425700,1772209600700731200,craneMonostableCylinderExtended,1772209600700731200,1772209600712946800,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,2208,1772209650276425300,1772209600760388100,craneVacuumGripperTakenIn,1772209600760388100,1772209600772886600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2212,1772209650346425400,1772209600830315600,craneMonostableCylinderExtend,1772209600830315600,1772209600844652200,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,True,2214,1772209650366425400,1772209600850787300,LSCMotorTurnClockwise,1772209600850787300,1772209600862629700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2227,1772209650456425500,1772209600940307900,craneMonostableCylinderExtended,1772209600940908400,1772209600952958900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2259,1772209650756422600,1772209601239869900,craneMonostableCylinderRetracted,1772209601239869900,1772209601260627500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,2264,1772209650806419800,1772209601289898900,craneMotorTurnClockwise,1772209601289898900,1772209601303282000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,2295,1772209651016423200,1772209601499525500,cranePresenceSensorAtConveyorWPDetected,1772209601499525500,1772209601513831500,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,2385,1772209651566225700,1772209602049024600,LSCMotorTurnClockwise,1772209602049024600,1772209602075397100,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,True,2388,1772209651576217700,1772209602079429500,LSCrampPusherStartExtend,1772209602079429500,1772209602101610700,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,False,2400,1772209651636217900,1772209602120060900,LSCrampPusherStartRetracted,1772209602120669600,1772209602147865000,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,2407,1772209651686218500,1772209602168893000,LSCrampPusherStartExtend,1772209602168893000,1772209602190016300,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,2456,1772209651986223900,1772209602469900900,LSCrampPusherStartRetracted,1772209602470910400,1772209602483785600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,2613,1772209653005375700,1772209603489288600,cranePresenceSensorAtStackWPDetected,1772209603489288600,1772209603503369000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2615,1772209653015376800,1772209603504940100,craneMotorTurnClockwise,1772209603505937800,1772209603527181200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2623,1772209653055377400,1772209603539206600,craneMonostableCylinderExtend,1772209603539827800,1772209603561602700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2640,1772209653325379200,1772209603808913300,craneMonostableCylinderRetracted,1772209603808913300,1772209603827402800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2693,1772209653835376900,1772209604318562000,craneMonostableCylinderExtended,1772209604319568900,1772209604341661700,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,2765,1772209654605296600,1772209605088817300,craneVacuumGripperTakenIn,1772209605090328500,1772209605116057900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2789,1772209654876306800,1772209605360690500,craneMonostableCylinderExtend,1772209605361348100,1772209605373611200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2804,1772209654996299400,1772209605479854200,craneMonostableCylinderExtended,1772209605480834500,1772209605494578500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2831,1772209655306302000,1772209605790520300,craneMonostableCylinderRetracted,1772209605791025500,1772209605807457800,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,2833,1772209655345303900,1772209605829375100,craneMotorTurnCounterclockwise,1772209605830388300,1772209605846422100,204
