var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,139,1772209807747574300,1772209758235174300,stackslidingCylinderExtend,1772209758236909800,1772209758278268200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,146,1772209807817577600,1772209758305284500,stackslidingCylinderRetracted,1772209758305284500,1772209758321888500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,171,1772209808037582400,1772209758525742000,stackslidingCylinderExtended,1772209758526816800,1772209758540504900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,172,1772209808047578600,1772209758540504900,craneMotorTurnClockwise,1772209758540504900,1772209758555425400,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,174,1772209808047578600,1772209758555425400,stackslidingCylinderExtend,1772209758555425400,1772209758569062500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,186,1772209808138254900,1772209758627380200,stackslidingCylinderExtended,1772209758627380200,1772209758652994700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,204,1772209808248249100,1772209758735274000,cranePresenceSensorAtConveyorWPDetected,1772209758736290400,1772209758750368200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,220,1772209808338254800,1772209758827227300,stackslidingCylinderRetracted,1772209758828328600,1772209758848942000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,503,1772209810217663100,1772209760705973400,cranePresenceSensorAtStackWPDetected,1772209760705973400,1772209760720953500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,506,1772209810218664200,1772209760723192800,craneMotorTurnClockwise,1772209760723192800,1772209760745153100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,512,1772209810257665500,1772209760748753400,craneMonostableCylinderExtend,1772209760748753400,1772209760768607800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,537,1772209810537665000,1772209761025148100,craneMonostableCylinderRetracted,1772209761025880300,1772209761047178200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,586,1772209811047214400,1772209761535087900,craneMonostableCylinderExtended,1772209761535762700,1772209761561211900,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,668,1772209811807208200,1772209762294287000,craneVacuumGripperTakenIn,1772209762294287000,1772209762316286600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,695,1772209812077213900,1772209762564254900,craneMonostableCylinderExtend,1772209762564254900,1772209762578195800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,710,1772209812207731200,1772209762695745600,craneMonostableCylinderExtended,1772209762696762000,1772209762715568000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,746,1772209812507729700,1772209762997127900,craneMonostableCylinderRetracted,1772209762998232400,1772209763018240900,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,749,1772209812557730700,1772209763044783900,craneMotorTurnCounterclockwise,1772209763045905700,1772209763072264800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,773,1772209812717730500,1772209763204556200,cranePresenceSensorAtStackWPDetected,1772209763204556200,1772209763220207600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,887,1772209813417725000,1772209763906718800,stackslidingCylinderExtend,1772209763907247000,1772209763931197900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,898,1772209813487728000,1772209763976965600,stackslidingCylinderRetracted,1772209763976965600,1772209763999728500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,931,1772209813707602100,1772209764196277400,stackslidingCylinderExtended,1772209764196277400,1772209764221246100,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,933,1772209813717602100,1772209764223776700,stackslidingCylinderExtend,1772209764224777200,1772209764241590700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,949,1772209813807106600,1772209764295340900,stackslidingCylinderExtended,1772209764295340900,1772209764310664600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,981,1772209814008113000,1772209764497378300,stackslidingCylinderRetracted,1772209764497931100,1772209764515609500,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1076,1772209814646112900,1772209765133836200,cranePresenceSensorAtConveyorWPDetected,1772209765134340900,1772209765157878300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1111,1772209814846112900,1772209765333693300,cranePresenceSensorAtConveyorWPDetected,1772209765334705300,1772209765355733400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1389,1772209816576720200,1772209767064721900,cranePresenceSensorAtStampWPDetected,1772209767064721900,1772209767089028900,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1392,1772209816586720700,1772209767091153300,craneMotorTurnCounterclockwise,1772209767092705200,1772209767116204700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1400,1772209816626727300,1772209767120398900,craneMonostableCylinderExtend,1772209767120398900,1772209767135652200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1431,1772209816906723100,1772209767394305300,craneMonostableCylinderRetracted,1772209767394305300,1772209767419101600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1462,1772209817416787400,1772209767904500500,craneMonostableCylinderExtended,1772209767906007500,1772209767933099600,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1473,1772209817496787800,1772209767983503400,craneVacuumGripperTakenIn,1772209767984516900,1772209768001575500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1482,1772209817546792500,1772209768034898600,craneMonostableCylinderExtend,1772209768034898600,1772209768050515500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1494,1772209817666788500,1772209768154557600,craneMonostableCylinderExtended,1772209768154557600,1772209768176141900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1508,1772209817786786200,1772209768274168000,stampslidingCylinderExtend,1772209768275649200,1772209768300326000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1509,1772209817786786200,1772209768301854300,stampslidingCylinderRetract,1772209768301854300,1772209768320552600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1521,1772209817976785800,1772209768464871300,craneMonostableCylinderRetracted,1772209768464871300,1772209768484805200,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1524,1772209817986786000,1772209768488488800,stampslidingCylinderExtended,1772209768488488800,1772209768508365200,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1556,1772209818546786000,1772209769034582500,stampslidingCylinderRetracted,1772209769034582500,1772209769055205800,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1557,1772209818546786000,1772209769056201700,stampstampingCylinderExtend,1772209769056201700,1772209769071672300,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,1668,1772209820066342100,1772209770554739300,stampstampingCylinderExtend,1772209770555271500,1772209770569350000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,1669,1772209820066342100,1772209770569350000,stampslidingCylinderExtend,1772209770570361100,1772209770590537900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,1670,1772209820066342100,1772209770591122100,stampslidingCylinderRetract,1772209770591122100,1772209770613477300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,1677,1772209820166344000,1772209770655971800,stampslidingCylinderRetracted,1772209770655971800,1772209770673812200,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,1716,1772209820706101900,1772209771193386800,stampslidingCylinderExtended,1772209771194387900,1772209771210569100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1717,1772209820776100100,1772209771263778600,craneMonostableCylinderExtend,1772209771264787400,1772209771288033200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1738,1772209821046099700,1772209771534178200,craneMonostableCylinderRetracted,1772209771534178200,1772209771558302100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1781,1772209821546101800,1772209772035959800,craneMonostableCylinderExtended,1772209772035959800,1772209772052851600,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,1837,1772209822296578900,1772209772784497300,craneVacuumGripperTakenIn,1772209772785494000,1772209772809132900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1847,1772209822576644600,1772209773063662500,craneMonostableCylinderExtend,1772209773063662500,1772209773091446000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1860,1772209822696576700,1772209773184121800,craneMonostableCylinderExtended,1772209773184121800,1772209773201172400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1892,1772209823006579500,1772209773494730600,craneMonostableCylinderRetracted,1772209773494730600,1772209773510523700,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,1895,1772209823056579000,1772209773544335900,craneMotorTurnClockwise,1772209773545338500,1772209773561999600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,1919,1772209823216290900,1772209773704433900,cranePresenceSensorAtStampWPDetected,1772209773704433900,1772209773720357000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,2190,1772209824945077100,1772209775432871100,cranePresenceSensorAtConveyorWPDetected,1772209775433871500,1772209775450829200,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2192,1772209824955079400,1772209775453362200,craneMotorTurnClockwise,1772209775454356200,1772209775469305800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2200,1772209824995078000,1772209775482268500,craneMonostableCylinderExtend,1772209775482268500,1772209775505085700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2216,1772209825265079800,1772209775752255600,craneMonostableCylinderRetracted,1772209775753786900,1772209775770359900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2258,1772209825775082700,1772209776265434900,craneMonostableCylinderExtended,1772209776265434900,1772209776288606900,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,2263,1772209825845303300,1772209776333771800,craneVacuumGripperTakenIn,1772209776334351100,1772209776354318600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2271,1772209825905299100,1772209776393125100,craneMonostableCylinderExtend,1772209776393125100,1772209776409466300,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,True,2274,1772209825925301800,1772209776413490300,LSCMotorTurnClockwise,1772209776413490300,1772209776435839600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2286,1772209826025296600,1772209776512682500,craneMonostableCylinderExtended,1772209776512682500,1772209776536873800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2318,1772209826325302500,1772209776813623900,craneMonostableCylinderRetracted,1772209776813623900,1772209776836176300,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,2324,1772209826375303300,1772209776863347700,craneMotorTurnClockwise,1772209776863347700,1772209776884403600,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,2360,1772209826575301400,1772209777063625700,cranePresenceSensorAtConveyorWPDetected,1772209777064244200,1772209777092006200,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,2455,1772209827125301400,1772209777613418700,LSCMotorTurnClockwise,1772209777613418700,1772209777631154600,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,True,2457,1772209827135301400,1772209777633333100,LSCrampPusherStartExtend,1772209777633333100,1772209777647795800,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,False,2467,1772209827195533900,1772209777683105800,LSCrampPusherStartRetracted,1772209777683105800,1772209777700911900,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,2472,1772209827245533300,1772209777733331400,LSCrampPusherStartExtend,1772209777733331400,1772209777758924600,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,2518,1772209827545538500,1772209778033728900,LSCrampPusherStartRetracted,1772209778034267100,1772209778052225600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,2666,1772209828546021100,1772209779034648800,cranePresenceSensorAtStackWPDetected,1772209779034648800,1772209779051337600,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2669,1772209828556020500,1772209779053604300,craneMotorTurnClockwise,1772209779054617300,1772209779076785500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2677,1772209828596018000,1772209779083813000,craneMonostableCylinderExtend,1772209779083813000,1772209779098297500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2695,1772209828865854200,1772209779353417000,craneMonostableCylinderRetracted,1772209779354752100,1772209779379517700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2741,1772209829375855200,1772209779864134100,craneMonostableCylinderExtended,1772209779864134100,1772209779887674600,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,2821,1772209830144886300,1772209780632728900,craneVacuumGripperTakenIn,1772209780632728900,1772209780655581200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2840,1772209830414885600,1772209780902708500,craneMonostableCylinderExtend,1772209780903705400,1772209780921276800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2852,1772209830534888700,1772209781022942400,craneMonostableCylinderExtended,1772209781023539000,1772209781035028300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2883,1772209830834885900,1772209781324760900,craneMonostableCylinderRetracted,1772209781325371400,1772209781344304600,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,2888,1772209830874885900,1772209781362611900,craneMotorTurnCounterclockwise,1772209781362611900,1772209781378361500,204
