var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,141,1772211804569786300,1772211755103648200,stackslidingCylinderRetracted,1772211755104650800,1772211755118549400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,165,1772211804779790200,1772211755315188300,stackslidingCylinderExtended,1772211755315188300,1772211755330024100,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,166,1772211804789788500,1772211755330024100,craneMotorTurnClockwise,1772211755331022600,1772211755336112800,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,192,1772211804989785600,1772211755523891600,cranePresenceSensorAtConveyorWPDetected,1772211755523891600,1772211755531020900,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,473,1772211806939919400,1772211757474215300,cranePresenceSensorAtStackWPDetected,1772211757474215300,1772211757482324700,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,476,1772211806949920100,1772211757484419400,craneMotorTurnClockwise,1772211757484419400,1772211757492840100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,485,1772211806989923700,1772211757525589300,craneMonostableCylinderExtend,1772211757525589300,1772211757534230700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,506,1772211807270484900,1772211757804656200,craneMonostableCylinderRetracted,1772211757805669200,1772211757811819300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,543,1772211807779486500,1772211758314602000,craneMonostableCylinderExtended,1772211758314602000,1772211758320678000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,626,1772211808539497800,1772211759073871600,craneVacuumGripperTakenIn,1772211759073871600,1772211759088677300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,650,1772211808818686900,1772211759353124700,craneMonostableCylinderExtend,1772211759353124700,1772211759358760300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,662,1772211808938684200,1772211759472087100,craneMonostableCylinderExtended,1772211759472087100,1772211759478654900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,695,1772211809259689700,1772211759794037800,craneMonostableCylinderRetracted,1772211759794037800,1772211759800824800,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,701,1772211809289692700,1772211759824230300,craneMotorTurnCounterclockwise,1772211759824230300,1772211759830085800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,732,1772211809489688400,1772211760024333900,cranePresenceSensorAtStackWPDetected,1772211760024333900,1772211760029537300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,836,1772211810159197000,1772211760693691200,stackslidingCylinderExtend,1772211760694198800,1772211760710047300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,854,1772211810269194400,1772211760803807300,stackslidingCylinderExtended,1772211760803807300,1772211760811830600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,885,1772211810469595700,1772211761004462900,stackslidingCylinderRetracted,1772211761004462900,1772211761020013500,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1013,1772211811379601300,1772211761913867900,cranePresenceSensorAtConveyorWPDetected,1772211761913867900,1772211761925319900,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1047,1772211811579602600,1772211762115020800,cranePresenceSensorAtConveyorWPDetected,1772211762115020800,1772211762126955500,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1308,1772211813318139300,1772211763852408500,cranePresenceSensorAtStampWPDetected,1772211763853415400,1772211763860604400,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1310,1772211813329141900,1772211763863624100,craneMotorTurnCounterclockwise,1772211763864630600,1772211763879654300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1318,1772211813368141100,1772211763902127200,craneMonostableCylinderExtend,1772211763903133300,1772211763909708000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1347,1772211813638138400,1772211764172816400,craneMonostableCylinderRetracted,1772211764172816400,1772211764180900100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1377,1772211814158142800,1772211764692247500,craneMonostableCylinderExtended,1772211764692247500,1772211764702253100,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1389,1772211814238147900,1772211764773005800,craneVacuumGripperTakenIn,1772211764773005800,1772211764790584900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1393,1772211814298155000,1772211764832802500,craneMonostableCylinderExtend,1772211764832802500,1772211764839906600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1399,1772211814408143000,1772211764941874000,craneMonostableCylinderExtended,1772211764941874000,1772211764950677700,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1409,1772211814528144600,1772211765063718200,stampslidingCylinderExtend,1772211765063718200,1772211765071912900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1410,1772211814528144600,1772211765071912900,stampslidingCylinderRetract,1772211765072919100,1772211765079168500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1420,1772211814708343500,1772211765244189500,craneMonostableCylinderRetracted,1772211765244189500,1772211765251310800,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1424,1772211814728339500,1772211765263770100,stampslidingCylinderExtended,1772211765263770100,1772211765271064400,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1470,1772211815279170300,1772211765815289400,stampslidingCylinderRetracted,1772211765815289400,1772211765823234600,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1472,1772211815289167900,1772211765824241800,stampstampingCylinderExtend,1772211765824241800,1772211765835306400,204
