var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,136,1772212725080322000,1772212675637286400,stackslidingCylinderRetracted,1772212675637286400,1772212675652405800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,140,1772212725150322200,1772212675706389900,stackslidingCylinderRetracted,1772212675706389900,1772212675712988900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,167,1772212725360467500,1772212675917291700,stackslidingCylinderExtended,1772212675917291700,1772212675931770500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,168,1772212725370468300,1772212675931770500,craneMotorTurnClockwise,1772212675931770500,1772212675938499000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,202,1772212725580472900,1772212676137459600,cranePresenceSensorAtConveyorWPDetected,1772212676137459600,1772212676144132600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,491,1772212727540234600,1772212678097331000,cranePresenceSensorAtStackWPDetected,1772212678097838000,1772212678105497400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,494,1772212727550233500,1772212678107014600,craneMotorTurnClockwise,1772212678108024200,1772212678122750500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,501,1772212727589231800,1772212678144690700,craneMonostableCylinderExtend,1772212678146197400,1772212678160611100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,527,1772212727869775200,1772212678426270000,craneMonostableCylinderRetracted,1772212678426270000,1772212678433313300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,572,1772212728389770800,1772212678946155000,craneMonostableCylinderExtended,1772212678946155000,1772212678960320400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,640,1772212729129736200,1772212679686088600,craneVacuumGripperTakenIn,1772212679686638000,1772212679691708300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,670,1772212729409542100,1772212679965441700,craneMonostableCylinderExtend,1772212679966444200,1772212679972495300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,682,1772212729539541400,1772212680095271700,craneMonostableCylinderExtended,1772212680096277100,1772212680109845700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,715,1772212729849545500,1772212680406318700,craneMonostableCylinderRetracted,1772212680406318700,1772212680412463600,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,719,1772212729889539000,1772212680444720000,craneMotorTurnCounterclockwise,1772212680444720000,1772212680452466200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,751,1772212730099545400,1772212680656335600,cranePresenceSensorAtStackWPDetected,1772212680656335600,1772212680670162300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,853,1772212730760324500,1772212681316892800,stackslidingCylinderExtend,1772212681316892800,1772212681322497600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,871,1772212730870328700,1772212681426940200,stackslidingCylinderExtended,1772212681427948700,1772212681434494600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,904,1772212731070329000,1772212681626252000,stackslidingCylinderRetracted,1772212681626252000,1772212681633523700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1044,1772212731989325000,1772212682544776800,cranePresenceSensorAtConveyorWPDetected,1772212682544776800,1772212682550807000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1076,1772212732189781200,1772212682746871100,cranePresenceSensorAtConveyorWPDetected,1772212682746871100,1772212682762766800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1335,1772212733939405700,1772212684496367500,cranePresenceSensorAtStampWPDetected,1772212684496367500,1772212684502418700,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1338,1772212733949405500,1772212684506037200,craneMotorTurnCounterclockwise,1772212684506545000,1772212684512133400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1346,1772212733989407000,1772212684545284100,craneMonostableCylinderExtend,1772212684546291900,1772212684552382000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1371,1772212734259407300,1772212684815964100,craneMonostableCylinderRetracted,1772212684816496600,1772212684823101800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1401,1772212734788991900,1772212685346065400,craneMonostableCylinderExtended,1772212685346065400,1772212685353722000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1408,1772212734858988800,1772212685415314400,craneVacuumGripperTakenIn,1772212685415314400,1772212685431621600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1413,1772212734918991400,1772212685475922600,craneMonostableCylinderExtend,1772212685475922600,1772212685491193800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1424,1772212735029745000,1772212685586226900,craneMonostableCylinderExtended,1772212685586805400,1772212685593620000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1433,1772212735149745900,1772212685706813500,stampslidingCylinderExtend,1772212685706813500,1772212685714576600,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1434,1772212735149745900,1772212685715086500,stampslidingCylinderRetract,1772212685715086500,1772212685721923500,204
