var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,137,1772206484933969300,1772206435346559500,stackslidingCylinderRetracted,1772206435346559500,1772206435378175000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,141,1772206484993960400,1772206435402513700,stackslidingCylinderRetracted,1772206435403535200,1772206435420555100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,173,1772206485223129100,1772206435633868100,stackslidingCylinderExtended,1772206435633868100,1772206435645396400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,175,1772206485233129400,1772206435646988100,craneMotorTurnClockwise,1772206435646988100,1772206435656075300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,204,1772206485434104800,1772206435843911200,cranePresenceSensorAtConveyorWPDetected,1772206435843911200,1772206435854945400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,502,1772206487373249300,1772206437782957300,cranePresenceSensorAtStackWPDetected,1772206437783981100,1772206437793235300,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,505,1772206487383249300,1772206437795209100,craneMotorTurnClockwise,1772206437795209100,1772206437803978700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,512,1772206487423251300,1772206437832708200,craneMonostableCylinderExtend,1772206437833720200,1772206437849555000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,528,1772206487703052200,1772206438112329300,craneMonostableCylinderRetracted,1772206438112329300,1772206438130420000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,568,1772206488213055300,1772206438622489400,craneMonostableCylinderExtended,1772206438623638200,1772206438642083200,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,635,1772206488982426000,1772206439392378900,craneVacuumGripperTakenIn,1772206439392378900,1772206439403998200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,666,1772206489243432700,1772206439653028700,craneMonostableCylinderExtend,1772206439654051300,1772206439670449000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,677,1772206489373433400,1772206439782607100,craneMonostableCylinderExtended,1772206439783633900,1772206439795631200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,716,1772206489673429100,1772206440083256800,craneMonostableCylinderRetracted,1772206440083868900,1772206440093639500,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,720,1772206489723434800,1772206440132834600,craneMotorTurnCounterclockwise,1772206440132834600,1772206440150712600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,751,1772206489922432300,1772206440332212600,cranePresenceSensorAtStackWPDetected,1772206440332782200,1772206440350231000,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,858,1772206490593206300,1772206441003699800,stackslidingCylinderExtend,1772206441003699800,1772206441024245800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,877,1772206490703210700,1772206441114222200,stackslidingCylinderExtended,1772206441114222200,1772206441131166300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,913,1772206490913210800,1772206441324145600,stackslidingCylinderRetracted,1772206441324145600,1772206441339769500,204
