var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,142,1772211918416226500,1772211868953219000,stackslidingCylinderExtend,1772211868953219000,1772211868968506500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,149,1772211918476228600,1772211869013412100,stackslidingCylinderRetracted,1772211869013412100,1772211869019619500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,170,1772211918696232100,1772211869233835100,stackslidingCylinderExtended,1772211869233835100,1772211869242415600,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,171,1772211918706232000,1772211869243429600,craneMotorTurnClockwise,1772211869244463300,1772211869259265400,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,173,1772211918706232000,1772211869260256400,stackslidingCylinderExtend,1772211869260256400,1772211869266358500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,185,1772211918796232200,1772211869334342700,stackslidingCylinderExtended,1772211869334342700,1772211869341968400,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,201,1772211918906232200,1772211869443938800,cranePresenceSensorAtConveyorWPDetected,1772211869443938800,1772211869450513900,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,214,1772211918996232700,1772211869534546700,stackslidingCylinderRetracted,1772211869534546700,1772211869541199000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,480,1772211920846955200,1772211871384542800,cranePresenceSensorAtStackWPDetected,1772211871384542800,1772211871400979000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,482,1772211920856953000,1772211871403524600,craneMotorTurnClockwise,1772211871403524600,1772211871420346500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,489,1772211920896955100,1772211871434423200,craneMonostableCylinderExtend,1772211871434423200,1772211871450374700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,509,1772211921176691000,1772211871714749900,craneMonostableCylinderRetracted,1772211871715291700,1772211871727026800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,534,1772211921686690800,1772211872224427400,craneMonostableCylinderExtended,1772211872224952200,1772211872232392300,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,606,1772211922455757400,1772211872993827500,craneVacuumGripperTakenIn,1772211872993827500,1772211873003944700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,631,1772211922725753900,1772211873263218700,craneMonostableCylinderExtend,1772211873263812600,1772211873272519600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,643,1772211922845758200,1772211873383507200,craneMonostableCylinderExtended,1772211873383507200,1772211873402051600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,673,1772211923165373500,1772211873703049300,craneMonostableCylinderRetracted,1772211873703049300,1772211873712522200,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,677,1772211923195374300,1772211873732647300,craneMotorTurnCounterclockwise,1772211873732647300,1772211873749842800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,706,1772211923405373800,1772211873942035100,cranePresenceSensorAtStackWPDetected,1772211873943543300,1772211873952924400,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,804,1772211924055551100,1772211874592833400,stackslidingCylinderExtend,1772211874592833400,1772211874601394000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,817,1772211924125555100,1772211874664003700,stackslidingCylinderRetracted,1772211874664003700,1772211874671529300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,854,1772211924345551100,1772211874884171500,stackslidingCylinderExtended,1772211874884171500,1772211874891849000,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,857,1772211924355562600,1772211874893351900,stackslidingCylinderExtend,1772211874893351900,1772211874901721300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,871,1772211924445549900,1772211874983907100,stackslidingCylinderExtended,1772211874983907100,1772211874991560300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,904,1772211924645546600,1772211875182676800,stackslidingCylinderRetracted,1772211875182676800,1772211875200743800,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,995,1772211925295747400,1772211875832710700,cranePresenceSensorAtConveyorWPDetected,1772211875833457800,1772211875841119400,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1027,1772211925495356900,1772211876032438100,cranePresenceSensorAtConveyorWPDetected,1772211876032438100,1772211876040607000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1289,1772211927244899600,1772211877782373700,cranePresenceSensorAtStampWPDetected,1772211877782880500,1772211877790191600,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1291,1772211927254899200,1772211877793000100,craneMotorTurnCounterclockwise,1772211877793000100,1772211877801435400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1297,1772211927294905000,1772211877832468500,craneMonostableCylinderExtend,1772211877832468500,1772211877839925200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1325,1772211927564899600,1772211878102375800,craneMonostableCylinderRetracted,1772211878102375800,1772211878120400100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1359,1772211928094640500,1772211878631642000,craneMonostableCylinderExtended,1772211878632640300,1772211878638695900,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1365,1772211928164640400,1772211878702449600,craneVacuumGripperTakenIn,1772211878702959500,1772211878710050600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1372,1772211928214640700,1772211878754151900,craneMonostableCylinderExtend,1772211878754151900,1772211878762240200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1391,1772211928334641600,1772211878872463400,craneMonostableCylinderExtended,1772211878872463400,1772211878881123000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1402,1772211928454640400,1772211878992653800,stampslidingCylinderExtend,1772211878993200400,1772211879000970300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1403,1772211928454640400,1772211879000970300,stampslidingCylinderRetract,1772211879000970300,1772211879009771700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1412,1772211928634638200,1772211879172860700,craneMonostableCylinderRetracted,1772211879172860700,1772211879180579000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1415,1772211928654640700,1772211879192229500,stampslidingCylinderExtended,1772211879192229500,1772211879200893600,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1451,1772211929205249100,1772211879744099500,stampslidingCylinderRetracted,1772211879744099500,1772211879752928400,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1452,1772211929215248600,1772211879752928400,stampstampingCylinderExtend,1772211879753929400,1772211879763598100,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,1544,1772211930725433800,1772211881263414100,stampstampingCylinderExtend,1772211881263414100,1772211881280433900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,1546,1772211930735433600,1772211881281608400,stampslidingCylinderExtend,1772211881281608400,1772211881290379500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,1547,1772211930735433600,1772211881290379500,stampslidingCylinderRetract,1772211881290379500,1772211881308074500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,1552,1772211930855433700,1772211881394151800,stampslidingCylinderRetracted,1772211881394151800,1772211881400827500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,1580,1772211931365427700,1772211881903349700,stampslidingCylinderExtended,1772211881903349700,1772211881910997600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1583,1772211931445427800,1772211881982239300,craneMonostableCylinderExtend,1772211881982239300,1772211881989392400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1605,1772211931705468600,1772211882243077200,craneMonostableCylinderRetracted,1772211882243077200,1772211882251245700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1634,1772211932224095100,1772211882761754800,craneMonostableCylinderExtended,1772211882762260200,1772211882769901500,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,1668,1772211932984334800,1772211883521574400,craneVacuumGripperTakenIn,1772211883521574400,1772211883528671300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1685,1772211933254336300,1772211883791846100,craneMonostableCylinderExtend,1772211883791846100,1772211883799924200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1699,1772211933384336200,1772211883921352600,craneMonostableCylinderExtended,1772211883922364800,1772211883929474000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1726,1772211933684334500,1772211884222111100,craneMonostableCylinderRetracted,1772211884222111100,1772211884230174400,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,1730,1772211933724336600,1772211884262466500,craneMotorTurnClockwise,1772211884263476100,1772211884271219800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,1752,1772211933884336100,1772211884422469400,cranePresenceSensorAtStampWPDetected,1772211884422469400,1772211884431648200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1997,1772211935614939000,1772211886152473100,cranePresenceSensorAtConveyorWPDetected,1772211886152473100,1772211886162311000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,1999,1772211935624938800,1772211886164400800,craneMotorTurnClockwise,1772211886165411500,1772211886175728600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2006,1772211935664938100,1772211886202734900,craneMonostableCylinderExtend,1772211886203243800,1772211886221032700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2035,1772211935934938300,1772211886472669700,craneMonostableCylinderRetracted,1772211886472669700,1772211886482770100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2076,1772211936454477800,1772211886992416300,craneMonostableCylinderExtended,1772211886992416300,1772211887003100400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,2082,1772211936504473000,1772211887041499900,craneVacuumGripperTakenIn,1772211887041499900,1772211887049596800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2088,1772211936574472000,1772211887110995400,craneMonostableCylinderExtend,1772211887110995400,1772211887120905100,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,True,2090,1772211936594472500,1772211887130590900,LSCMotorTurnClockwise,1772211887132095600,1772211887140218900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2100,1772211936694472500,1772211887232163600,craneMonostableCylinderExtended,1772211887232163600,1772211887242259700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2130,1772211936994478200,1772211887532433500,craneMonostableCylinderRetracted,1772211887532433500,1772211887549710900,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,2138,1772211937044474900,1772211887581498200,craneMotorTurnClockwise,1772211887581498200,1772211887599644100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,2175,1772211937254475600,1772211887791536700,cranePresenceSensorAtConveyorWPDetected,1772211887792543600,1772211887799147400,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,2266,1772211937794154500,1772211888331783700,LSCMotorTurnClockwise,1772211888331783700,1772211888340009200,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,True,2268,1772211937804154700,1772211888342215800,LSCrampPusherStartExtend,1772211888342215800,1772211888350284900,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,False,2276,1772211937854154700,1772211888392214500,LSCrampPusherStartRetracted,1772211888392214500,1772211888409182500,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,2285,1772211937914151800,1772211888451737800,LSCrampPusherStartExtend,1772211888451737800,1772211888460445700,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,2324,1772211938213581100,1772211888751160500,LSCrampPusherStartRetracted,1772211888751160500,1772211888767960600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,2462,1772211939253924400,1772211889792265400,cranePresenceSensorAtStackWPDetected,1772211889792265400,1772211889800438000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2463,1772211939253924400,1772211889800438000,craneMotorTurnClockwise,1772211889800438000,1772211889809369700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2470,1772211939293924300,1772211889832130100,craneMonostableCylinderExtend,1772211889832130100,1772211889840356600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2497,1772211939563929100,1772211890101909500,craneMonostableCylinderRetracted,1772211890101909500,1772211890110082900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2537,1772211940074139400,1772211890611957600,craneMonostableCylinderExtended,1772211890612461500,1772211890627745200,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,2608,1772211940824138200,1772211891362500100,craneVacuumGripperTakenIn,1772211891363053300,1772211891371299000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2636,1772211941104135800,1772211891641454100,craneMonostableCylinderExtend,1772211891642454600,1772211891649058100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2658,1772211941234138700,1772211891771728700,craneMonostableCylinderExtended,1772211891772233100,1772211891787196200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2694,1772211941543837200,1772211892080968400,craneMonostableCylinderRetracted,1772211892080968400,1772211892088635100,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,2698,1772211941583837600,1772211892122174800,craneMotorTurnCounterclockwise,1772211892122174800,1772211892130453000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2728,1772211941793841600,1772211892331992200,cranePresenceSensorAtStackWPDetected,1772211892331992200,1772211892339128400,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,2821,1772211942443658800,1772211892981064400,stackslidingCylinderExtend,1772211892981064400,1772211892989404200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,2831,1772211942513658800,1772211893052060400,stackslidingCylinderRetracted,1772211893052060400,1772211893069501000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,2863,1772211942733661700,1772211893271955200,stackslidingCylinderExtended,1772211893271955200,1772211893279232600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,2865,1772211942743660600,1772211893280739700,stackslidingCylinderExtend,1772211893280739700,1772211893288577700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,2880,1772211942833275200,1772211893370744300,stackslidingCylinderExtended,1772211893371740900,1772211893379349400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,2917,1772211943033281100,1772211893571878600,stackslidingCylinderRetracted,1772211893572387800,1772211893580006500,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,3022,1772211943713276800,1772211894250067500,cranePresenceSensorAtConveyorWPDetected,1772211894251073000,1772211894267479800,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,3051,1772211943913280000,1772211894451331700,cranePresenceSensorAtConveyorWPDetected,1772211894451331700,1772211894457942400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,3312,1772211945683401600,1772211896220860800,cranePresenceSensorAtStampWPDetected,1772211896220860800,1772211896228085200,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,3314,1772211945683401600,1772211896229597900,craneMotorTurnCounterclockwise,1772211896229597900,1772211896245458300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,3321,1772211945723404600,1772211896261740000,craneMonostableCylinderExtend,1772211896261740000,1772211896269371700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,3341,1772211946003404100,1772211896541472800,craneMonostableCylinderRetracted,1772211896541472800,1772211896549067000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,3389,1772211946513406300,1772211897051400700,craneMonostableCylinderExtended,1772211897051905500,1772211897059499800,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,3398,1772211946593404200,1772211897131501600,craneVacuumGripperTakenIn,1772211897131501600,1772211897138529500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,3405,1772211946643405900,1772211897180864300,craneMonostableCylinderExtend,1772211897180864300,1772211897189522300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,3418,1772211946763406000,1772211897302228000,craneMonostableCylinderExtended,1772211897302228000,1772211897309341800,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,3426,1772211946883885300,1772211897422492300,stampslidingCylinderExtend,1772211897422492300,1772211897430523300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,3427,1772211946883885300,1772211897430523300,stampslidingCylinderRetract,1772211897430523300,1772211897438582200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,3438,1772211947073885400,1772211897611826900,craneMonostableCylinderRetracted,1772211897612835400,1772211897628242400,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,3442,1772211947082886900,1772211897629782800,stampslidingCylinderExtended,1772211897629782800,1772211897637409100,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,3485,1772211947643885600,1772211898182547700,stampslidingCylinderRetracted,1772211898182547700,1772211898190804900,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,3487,1772211947644886600,1772211898191812800,stampstampingCylinderExtend,1772211898191812800,1772211898208046300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,3520,1772211948112877200,1772211898652049200,stackslidingCylinderExtend,1772211898652049200,1772211898659697800,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,3527,1772211948192880000,1772211898732061400,stackslidingCylinderRetracted,1772211898732061400,1772211898739627000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,3540,1772211948412575800,1772211898951454000,stackslidingCylinderExtended,1772211898951454000,1772211898968363300,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,3542,1772211948413578600,1772211898968911300,stackslidingCylinderExtend,1772211898968911300,1772211898985876300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,3547,1772211948502576600,1772211899041523400,stackslidingCylinderExtended,1772211899041523400,1772211899049608200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,3567,1772211948702571100,1772211899240482800,stackslidingCylinderRetracted,1772211899240482800,1772211899248671000,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,3582,1772211949162578000,1772211899701209700,stampstampingCylinderExtend,1772211899701209700,1772211899708797300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,3584,1772211949162578000,1772211899708797300,stampslidingCylinderExtend,1772211899708797300,1772211899726595900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,3585,1772211949162578000,1772211899727598600,stampslidingCylinderRetract,1772211899727598600,1772211899736206100,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,3592,1772211949272677500,1772211899810176900,stampslidingCylinderRetracted,1772211899810176900,1772211899817818600,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,3628,1772211949792375300,1772211900331555600,stampslidingCylinderExtended,1772211900331555600,1772211900338616500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,3635,1772211949862375400,1772211900401584400,craneMonostableCylinderExtend,1772211900401584400,1772211900409172500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,3653,1772211950132373800,1772211900670412500,craneMonostableCylinderRetracted,1772211900670412500,1772211900680207300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,3675,1772211950652375900,1772211901190661500,craneMonostableCylinderExtended,1772211901190661500,1772211901198839500,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,3740,1772211951402442600,1772211901940978400,craneVacuumGripperTakenIn,1772211901940978400,1772211901948688000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,3751,1772211951672442600,1772211902210026700,craneMonostableCylinderExtend,1772211902211044400,1772211902218745900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,3766,1772211951812436500,1772211902349821200,craneMonostableCylinderExtended,1772211902350358000,1772211902358100400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,3785,1772211952112442600,1772211902650436600,craneMonostableCylinderRetracted,1772211902650436600,1772211902659277000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,3790,1772211952142442600,1772211902681401100,craneMotorTurnClockwise,1772211902681910400,1772211902698609700,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3813,1772211952292442500,1772211902830119900,cranePresenceSensorAtStampWPDetected,1772211902831126400,1772211902839684800,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,4039,1772211953781461900,1772211904320120900,stackslidingCylinderExtend,1772211904320717600,1772211904328392200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,4049,1772211953861461600,1772211904400043800,stackslidingCylinderRetracted,1772211904400043800,1772211904409330600,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,4078,1772211954062463900,1772211904601043200,cranePresenceSensorAtConveyorWPDetected,1772211904601043200,1772211904609135300,204
