var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,142,1772211038251574200,1772210988768183500,stackslidingCylinderExtend,1772210988768183500,1772210988783410300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,148,1772211038311573900,1772210988827651400,stackslidingCylinderRetracted,1772210988827651400,1772210988842669700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,175,1772211038531575700,1772210989047582900,stackslidingCylinderExtended,1772210989047582900,1772210989054705800,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,176,1772211038541576900,1772210989057713500,craneMotorTurnClockwise,1772210989058219100,1772210989063808600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,178,1772211038541576900,1772210989064312900,stackslidingCylinderExtend,1772210989064312900,1772210989079180100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,189,1772211038641579400,1772210989158933100,stackslidingCylinderExtended,1772210989158933100,1772210989165041100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,205,1772211038741589200,1772210989258253000,cranePresenceSensorAtConveyorWPDetected,1772210989259259300,1772210989264983000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,221,1772211038831580500,1772210989349062100,stackslidingCylinderRetracted,1772210989349062100,1772210989355612200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,482,1772211040680669900,1772210991197612000,cranePresenceSensorAtStackWPDetected,1772210991197612000,1772210991205809300,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,484,1772211040690667700,1772210991206932800,craneMotorTurnClockwise,1772210991207938600,1772210991215395000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,491,1772211040731669400,1772210991249410800,craneMonostableCylinderExtend,1772210991249410800,1772210991258296000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,514,1772211041000663500,1772210991516382500,craneMonostableCylinderRetracted,1772210991517943300,1772210991527877300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,561,1772211041520668500,1772210992036923800,craneMonostableCylinderExtended,1772210992036923800,1772210992045745300,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,627,1772211042280575600,1772210992797520500,craneVacuumGripperTakenIn,1772210992798053800,1772210992805648900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,654,1772211042560570700,1772210993077721300,craneMonostableCylinderExtend,1772210993078239000,1772210993087920400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,671,1772211042680571100,1772210993196771900,craneMonostableCylinderExtended,1772210993197831500,1772210993214601300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,704,1772211042990570600,1772210993506108100,craneMonostableCylinderRetracted,1772210993506108100,1772210993523536100,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,707,1772211043030570700,1772210993546852600,craneMotorTurnCounterclockwise,1772210993547357700,1772210993555041200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,739,1772211043231057800,1772210993746802900,cranePresenceSensorAtStackWPDetected,1772210993746802900,1772210993753836100,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,841,1772211043891063300,1772210994408852700,stackslidingCylinderExtend,1772210994408852700,1772210994416426600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,853,1772211043951061500,1772210994468763900,stackslidingCylinderRetracted,1772210994468763900,1772210994475397700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,889,1772211044171063100,1772210994687982000,stackslidingCylinderExtended,1772210994687982000,1772210994703471400,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,891,1772211044181063900,1772210994704912100,stackslidingCylinderExtend,1772210994704912100,1772210994712057300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,905,1772211044271058300,1772210994787916900,stackslidingCylinderExtended,1772210994787916900,1772210994795507100,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,933,1772211044470393500,1772210994987472200,stackslidingCylinderRetracted,1772210994987472200,1772210994995060200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1020,1772211045130386800,1772210995645832700,cranePresenceSensorAtConveyorWPDetected,1772210995646831100,1772210995654516300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1051,1772211045330394400,1772210995846418000,cranePresenceSensorAtConveyorWPDetected,1772210995846418000,1772210995855059800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1295,1772211047099899300,1772210997616135700,cranePresenceSensorAtStampWPDetected,1772210997616135700,1772210997625324600,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1297,1772211047099899300,1772210997625831600,craneMotorTurnCounterclockwise,1772210997625831600,1772210997634940700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1301,1772211047139899100,1772210997656011700,craneMonostableCylinderExtend,1772210997656011700,1772210997663345800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1323,1772211047409803100,1772210997926040200,craneMonostableCylinderRetracted,1772210997927038400,1772210997935105100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1359,1772211047929804000,1772210998445994900,craneMonostableCylinderExtended,1772210998445994900,1772210998462575900,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1366,1772211047999798300,1772210998515552600,craneVacuumGripperTakenIn,1772210998515552600,1772210998523656400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1373,1772211048059805000,1772210998576736200,craneMonostableCylinderExtend,1772210998576736200,1772210998584477500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1389,1772211048179795800,1772210998695440700,craneMonostableCylinderExtended,1772210998696446000,1772210998703555200,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1403,1772211048300539500,1772210998816098300,stampslidingCylinderExtend,1772210998816098300,1772210998825194800,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1404,1772211048300539500,1772210998825194800,stampslidingCylinderRetract,1772210998825194800,1772210998832478100,204
