var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,143,1772210369040917000,1772210319540048700,stackslidingCylinderExtend,1772210319541582700,1772210319565982000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,149,1772210369110926200,1772210319613473700,stackslidingCylinderRetracted,1772210319614059300,1772210319622305400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,173,1772210369330918400,1772210319831189900,stackslidingCylinderExtended,1772210319832190300,1772210319839958300,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,175,1772210369340920100,1772210319840971000,craneMotorTurnClockwise,1772210319840971000,1772210319849722900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,177,1772210369340920100,1772210319851396300,stackslidingCylinderExtend,1772210319851396300,1772210319859628700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,191,1772210369430923100,1772210319932428100,stackslidingCylinderExtended,1772210319932428100,1772210319949812200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,211,1772210369550805700,1772210320051016900,cranePresenceSensorAtConveyorWPDetected,1772210320051016900,1772210320059133200,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,227,1772210369630803600,1772210320131894600,stackslidingCylinderRetracted,1772210320131894600,1772210320140551800,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,516,1772210371510383900,1772210322011170100,cranePresenceSensorAtStackWPDetected,1772210322011682800,1772210322021053000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,518,1772210371520384900,1772210322022569600,craneMotorTurnClockwise,1772210322022569600,1772210322033404700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,525,1772210371560385200,1772210322060697800,craneMonostableCylinderExtend,1772210322060697800,1772210322072424500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,550,1772210371840393700,1772210322340607600,craneMonostableCylinderRetracted,1772210322341771300,1772210322350279500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,599,1772210372350380000,1772210322849985400,craneMonostableCylinderExtended,1772210322850974900,1772210322857917500,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,656,1772210373110626800,1772210323610507600,craneVacuumGripperTakenIn,1772210323611520200,1772210323619089400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,683,1772210373380627500,1772210323880359700,craneMonostableCylinderExtend,1772210323881362900,1772210323896346600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,700,1772210373510629500,1772210324010536500,craneMonostableCylinderExtended,1772210324010536500,1772210324019922700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,740,1772210373820375200,1772210324321808800,craneMonostableCylinderRetracted,1772210324322319500,1772210324331545200,204
