var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,136,1772212518425665000,1772212468976747300,stackslidingCylinderRetracted,1772212468976747300,1772212468992088300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,141,1772212518485665600,1772212469036963500,stackslidingCylinderRetracted,1772212469037963500,1772212469043002700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,168,1772212518705665300,1772212469257468000,stackslidingCylinderExtended,1772212469257468000,1772212469273622200,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,169,1772212518715667200,1772212469273622200,craneMotorTurnClockwise,1772212469274634500,1772212469279720200,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,201,1772212518914666300,1772212469466220500,cranePresenceSensorAtConveyorWPDetected,1772212469466220500,1772212469472992600,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,500,1772212520874445900,1772212471425280500,cranePresenceSensorAtStackWPDetected,1772212471425280500,1772212471432436000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,503,1772212520884444500,1772212471434955000,craneMotorTurnClockwise,1772212471434955000,1772212471449561800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,508,1772212520924443600,1772212471476884900,craneMonostableCylinderExtend,1772212471476884900,1772212471483049000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,535,1772212521204449600,1772212471755692800,craneMonostableCylinderRetracted,1772212471756704900,1772212471762470200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,565,1772212521714445400,1772212472265924200,craneMonostableCylinderExtended,1772212472265924200,1772212472273494400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,653,1772212522465082200,1772212473016449700,craneVacuumGripperTakenIn,1772212473017456300,1772212473024042200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,684,1772212522745081900,1772212473295822700,craneMonostableCylinderExtend,1772212473295822700,1772212473312003500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,697,1772212522875081900,1772212473426690000,craneMonostableCylinderExtended,1772212473427267100,1772212473433409300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,736,1772212523195077600,1772212473745732200,craneMonostableCylinderRetracted,1772212473745732200,1772212473752953900,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,739,1772212523225083200,1772212473778466800,craneMotorTurnCounterclockwise,1772212473778466800,1772212473792754000,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,770,1772212523435081800,1772212473986209000,cranePresenceSensorAtStackWPDetected,1772212473987208700,1772212473992260500,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,874,1772212524093920400,1772212474644322900,stackslidingCylinderExtend,1772212474644322900,1772212474651057500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,895,1772212524203922600,1772212474755528900,stackslidingCylinderExtended,1772212474755528900,1772212474761683300,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,928,1772212524403921800,1772212474956019000,stackslidingCylinderRetracted,1772212474956019000,1772212474970167000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1074,1772212525354039100,1772212475905117700,cranePresenceSensorAtConveyorWPDetected,1772212475905117700,1772212475911726500,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1105,1772212525543594700,1772212476095197700,cranePresenceSensorAtConveyorWPDetected,1772212476095197700,1772212476102285600,204
