var_name,value,seq,t0_ns,t_receive_ns,mapped_name,t_req0_ns,t_resp_ns,http_status
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,140,1772212851016303200,1772212801575816500,stackslidingCylinderExtend,1772212801576366000,1772212801601690000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,144,1772212851076294800,1772212801634859100,stackslidingCylinderRetracted,1772212801634859100,1772212801643453700,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,173,1772212851295297800,1772212801854698700,stackslidingCylinderExtended,1772212801854698700,1772212801863154500,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,174,1772212851305298900,1772212801864246800,craneMotorTurnClockwise,1772212801865252500,1772212801871999900,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,176,1772212851305298900,1772212801872528200,stackslidingCylinderExtend,1772212801872528200,1772212801886300500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,189,1772212851395300800,1772212801956119000,stackslidingCylinderExtended,1772212801956119000,1772212801963935300,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,206,1772212851514897900,1772212802073987900,cranePresenceSensorAtConveyorWPDetected,1772212802073987900,1772212802080649000,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,219,1772212851594897500,1772212802156210400,stackslidingCylinderRetracted,1772212802156755300,1772212802164433500,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,490,1772212853474904600,1772212804034607400,cranePresenceSensorAtStackWPDetected,1772212804034607400,1772212804040809000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,491,1772212853484908100,1772212804044814600,craneMotorTurnClockwise,1772212804044814600,1772212804051659600,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,498,1772212853524907800,1772212804084231200,craneMonostableCylinderExtend,1772212804084231200,1772212804089905800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,521,1772212853794907200,1772212804355006700,craneMonostableCylinderRetracted,1772212804355006700,1772212804361355400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,546,1772212854314904100,1772212804875088200,craneMonostableCylinderExtended,1772212804875088200,1772212804882756400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,622,1772212855065574200,1772212805624239500,craneVacuumGripperTakenIn,1772212805624239500,1772212805628823800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,646,1772212855345568700,1772212805905993500,craneMonostableCylinderExtend,1772212805905993500,1772212805913217300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,660,1772212855475573600,1772212806034731400,craneMonostableCylinderExtended,1772212806034731400,1772212806042574100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,696,1772212855795574900,1772212806355141100,craneMonostableCylinderRetracted,1772212806355141100,1772212806364797300,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,True,699,1772212855825571100,1772212806386545500,craneMotorTurnCounterclockwise,1772212806386545500,1772212806404185200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,730,1772212856035571400,1772212806594624200,cranePresenceSensorAtStackWPDetected,1772212806594624200,1772212806603609600,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,831,1772212856684326600,1772212807243966300,stackslidingCylinderExtend,1772212807243966300,1772212807259571400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,842,1772212856755328300,1772212807315210300,stackslidingCylinderRetracted,1772212807315210300,1772212807324039600,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,True,879,1772212856974327300,1772212807534612000,stackslidingCylinderExtended,1772212807534612000,1772212807543024800,204
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,881,1772212856984327000,1772212807544586200,stackslidingCylinderExtend,1772212807544586200,1772212807553091500,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,896,1772212857074327000,1772212807635376900,stackslidingCylinderExtended,1772212807635376900,1772212807643247400,204
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,927,1772212857274327100,1772212807835153000,stackslidingCylinderRetracted,1772212807835153000,1772212807841832700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1021,1772212857934304700,1772212808494601200,cranePresenceSensorAtConveyorWPDetected,1772212808494601200,1772212808502825100,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,1057,1772212858135306000,1772212808696318900,cranePresenceSensorAtConveyorWPDetected,1772212808696318900,1772212808704549200,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,True,1304,1772212859904145000,1772212810464216400,cranePresenceSensorAtStampWPDetected,1772212810464216400,1772212810472143200,204
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,1307,1772212859914145600,1772212810472667400,craneMotorTurnCounterclockwise,1772212810472667400,1772212810481064000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1311,1772212859954145100,1772212810513713900,craneMonostableCylinderExtend,1772212810514282800,1772212810521025800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1329,1772212860224275700,1772212810783590700,craneMonostableCylinderRetracted,1772212810783590700,1772212810791805400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1366,1772212860754282000,1772212811314889900,craneMonostableCylinderExtended,1772212811314889900,1772212811325576000,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,1373,1772212860804283600,1772212811364934300,craneVacuumGripperTakenIn,1772212811364934300,1772212811373757800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1382,1772212860884280900,1772212811444473300,craneMonostableCylinderExtend,1772212811444995500,1772212811452694400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1393,1772212860994275900,1772212811554580800,craneMonostableCylinderExtended,1772212811554580800,1772212811564806500,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,False,1402,1772212861124275400,1772212811684422700,stampslidingCylinderExtend,1772212811684422700,1772212811696244900,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,True,1403,1772212861124275400,1772212811696244900,stampslidingCylinderRetract,1772212811696244900,1772212811714552700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1419,1772212861294430200,1772212811853325400,craneMonostableCylinderRetracted,1772212811853325400,1772212811870681300,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,False,1421,1772212861324430400,1772212811883700900,stampslidingCylinderExtended,1772212811883700900,1772212811891984000,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,True,1460,1772212861874098100,1772212812433577200,stampslidingCylinderRetracted,1772212812433577200,1772212812452246100,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,True,1461,1772212861874098100,1772212812453253400,stampstampingCylinderExtend,1772212812453253400,1772212812461532100,204
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,1520,1772212863394239300,1772212813954854900,stampstampingCylinderExtend,1772212813954854900,1772212813963016700,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,1523,1772212863395240900,1772212813964027800,stampslidingCylinderExtend,1772212813964027800,1772212813971491700,204
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,1524,1772212863395240900,1772212813972497300,stampslidingCylinderRetract,1772212813972497300,1772212813980271800,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,1533,1772212863514240900,1772212814074510900,stampslidingCylinderRetracted,1772212814074510900,1772212814081805100,204
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,1563,1772212864034238500,1772212814595048500,stampslidingCylinderExtended,1772212814596052400,1772212814604742300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,1572,1772212864094238500,1772212814654236600,craneMonostableCylinderExtend,1772212814654236600,1772212814669945300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,1592,1772212864364154500,1772212814923804600,craneMonostableCylinderRetracted,1772212814923804600,1772212814931695200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,1634,1772212864883494200,1772212815442832400,craneMonostableCylinderExtended,1772212815442832400,1772212815450348500,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,1682,1772212865633823700,1772212816193537000,craneVacuumGripperTakenIn,1772212816193537000,1772212816202076700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,1706,1772212865923823500,1772212816483025000,craneMonostableCylinderExtend,1772212816483529300,1772212816499609300,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,1715,1772212866043830100,1772212816604118300,craneMonostableCylinderExtended,1772212816604118300,1772212816611879200,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,1742,1772212866363829700,1772212816924734300,craneMonostableCylinderRetracted,1772212816924734300,1772212816931366300,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,1748,1772212866393829300,1772212816955145600,craneMotorTurnClockwise,1772212816955145600,1772212816963395400,204
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,1773,1772212866563612800,1772212817124268700,cranePresenceSensorAtStampWPDetected,1772212817124268700,1772212817132056700,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,2014,1772212868323197200,1772212818883117900,cranePresenceSensorAtConveyorWPDetected,1772212818883117900,1772212818890316600,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2016,1772212868333197200,1772212818892827800,craneMotorTurnClockwise,1772212818892827800,1772212818899943100,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2024,1772212868372991000,1772212818933138900,craneMonostableCylinderExtend,1772212818933138900,1772212818940319000,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2045,1772212868642990900,1772212819202363300,craneMonostableCylinderRetracted,1772212819203368500,1772212819210518500,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2074,1772212869162990600,1772212819722948400,craneMonostableCylinderExtended,1772212819722948400,1772212819731585400,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,2078,1772212869222987600,1772212819783479200,craneVacuumGripperTakenIn,1772212819783479200,1772212819791077800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,2086,1772212869302992200,1772212819863396400,craneMonostableCylinderExtend,1772212819863396400,1772212819871472500,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,True,2088,1772212869312994600,1772212819872980900,LSCMotorTurnClockwise,1772212819872980900,1772212819888225900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,2100,1772212869412990900,1772212819972607800,craneMonostableCylinderExtended,1772212819973611400,1772212819981724700,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,2133,1772212869713682200,1772212820274147200,craneMonostableCylinderRetracted,1772212820275145000,1772212820281915000,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,True,2141,1772212869762973100,1772212820324921200,craneMotorTurnClockwise,1772212820324921200,1772212820341212000,204
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,False,2175,1772212869962973100,1772212820523306300,cranePresenceSensorAtConveyorWPDetected,1772212820523306300,1772212820531075400,204
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,2264,1772212870512973200,1772212821073156300,LSCMotorTurnClockwise,1772212821073156300,1772212821090033700,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,True,2267,1772212870522974200,1772212821091041600,LSCrampPusherStartExtend,1772212821091041600,1772212821098369500,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,False,2277,1772212870572971700,1772212821133014300,LSCrampPusherStartRetracted,1772212821133014300,1772212821142667100,204
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,2288,1772212870632968300,1772212821192579300,LSCrampPusherStartExtend,1772212821193093300,1772212821201243000,204
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,2333,1772212870932967300,1772212821492616400,LSCrampPusherStartRetracted,1772212821492616400,1772212821508805300,204
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,True,2466,1772212871942193200,1772212822501779600,cranePresenceSensorAtStackWPDetected,1772212822501779600,1772212822509719600,204
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,2468,1772212871952190800,1772212822512242100,craneMotorTurnClockwise,1772212822512242100,1772212822519307900,204
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,True,2477,1772212871992188100,1772212822552273100,craneMonostableCylinderExtend,1772212822552273100,1772212822558621800,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,False,2497,1772212872262839500,1772212822822818100,craneMonostableCylinderRetracted,1772212822822818100,1772212822830925400,204
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,True,2530,1772212872782149300,1772212823342505400,craneMonostableCylinderExtended,1772212823343074400,1772212823358241300,204
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,True,2608,1772212873522147700,1772212824083257100,craneVacuumGripperTakenIn,1772212824083257100,1772212824089586200,204
