var_name,value,seq,t0_ns,t_return_ns
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1,1772206593530630500,
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2,1772206593540630800,
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3,1772206593540630800,
MAIN.m_container.m_crane.Motor.AI_Position,False,4,1772206593550630600,
MAIN.m_container.m_crane.Motor.AI_Speed,False,5,1772206593550630600,
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,6,1772206593560630500,
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,7,1772206593570632000,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_FlowPressure,False,8,1772206593570632000,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PositionTransmitter,False,9,1772206593580632700,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PressureSensor,False,10,1772206593580632700,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryFlowPressure,False,11,1772206593590631500,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryPressure,False,12,1772206593600630700,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,13,1772206593600630700,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,14,1772206593610630500,
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,15,1772206593620632100,
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,16,1772206593620632100,
MAIN.m_container.m_crane.o_VacuumGripper.DO_VacuumOn,False,17,1772206593630630500,
MAIN.m_container.m_crane.o_VacuumGripper.VacuumHit,False,18,1772206593630630500,
MAIN.m_container.m_LSC.m_inductiveSensorMid.DI_WPMetallic,False,19,1772206593640630800,
MAIN.m_container.m_LSC.m_inductiveSensorStart.DI_WPMetallic,False,20,1772206593650630600,
MAIN.m_container.m_LSC.m_opticalSensorEnd.DI_WPLight,False,21,1772206593650630600,
MAIN.m_container.m_LSC.m_opticalSensorMid.DI_WPLight,False,22,1772206593660630600,
MAIN.m_container.m_LSC.m_opticalSensorStart.DI_WPLight,False,23,1772206593660630600,
MAIN.m_container.m_LSC.m_presenceSensorStart.DI_WPDetected,False,24,1772206593670632200,
MAIN.m_container.m_LSC.m_rampEnd.m_presenceSensorRampFull.DI_WPDetected,False,25,1772206593680630800,
MAIN.m_container.m_LSC.m_rampMiddle.m_presenceSensorRampFull.DI_WPDetected,False,26,1772206593680630800,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_FlowPressure,False,27,1772206593690630600,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PositionTransmitter,False,28,1772206593690630600,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PressureSensor,False,29,1772206593700630800,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryFlowPressure,False,30,1772206593710630800,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryPressure,False,31,1772206593710630800,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Extended,False,32,1772206593720632100,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Retracted,True,33,1772206593720632100,
MAIN.m_container.m_LSC.m_rampPusherMid.DO_Extend,False,34,1772206593730632300,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_FlowPressure,False,35,1772206593740634300,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PositionTransmitter,False,36,1772206593740634300,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PressureSensor,False,37,1772206593750634100,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryFlowPressure,False,38,1772206593750634100,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryPressure,False,39,1772206593760633000,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Extended,False,40,1772206593771152500,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,41,1772206593771152500,
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,42,1772206593780373200,
MAIN.m_container.m_LSC.m_rampStart.m_presenceSensorRampFull.DI_WPDetected,False,43,1772206593790372800,
MAIN.m_container.m_LSC.m_Switch.DI_BoundaryPressure,False,44,1772206593790372800,
MAIN.m_container.m_LSC.m_Switch.DI_Extended,False,45,1772206593800372700,
