var_name,value,seq,t0_ns,t_return_ns
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1,1772212714282037300,
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2,1772212714282037300,
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3,1772212714292037400,
MAIN.m_container.m_crane.Motor.AI_Position,False,4,1772212714302037200,
MAIN.m_container.m_crane.Motor.AI_Speed,False,5,1772212714302037200,
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,6,1772212714312308100,
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,7,1772212714312308100,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_FlowPressure,False,8,1772212714321328300,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PositionTransmitter,False,9,1772212714331327500,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PressureSensor,False,10,1772212714331327500,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryFlowPressure,False,11,1772212714341328200,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryPressure,False,12,1772212714341328200,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,13,1772212714351327700,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,14,1772212714361327400,
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,15,1772212714361327400,
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,16,1772212714371327400,
MAIN.m_container.m_crane.o_VacuumGripper.DO_VacuumOn,False,17,1772212714371327400,
MAIN.m_container.m_crane.o_VacuumGripper.VacuumHit,False,18,1772212714381327700,
MAIN.m_container.m_LSC.m_inductiveSensorMid.DI_WPMetallic,False,19,1772212714391328800,
MAIN.m_container.m_LSC.m_inductiveSensorStart.DI_WPMetallic,False,20,1772212714391328800,
MAIN.m_container.m_LSC.m_opticalSensorEnd.DI_WPLight,False,21,1772212714401328000,
MAIN.m_container.m_LSC.m_opticalSensorMid.DI_WPLight,False,22,1772212714401328000,
MAIN.m_container.m_LSC.m_opticalSensorStart.DI_WPLight,False,23,1772212714411328000,
MAIN.m_container.m_LSC.m_presenceSensorStart.DI_WPDetected,False,24,1772212714421327500,
MAIN.m_container.m_LSC.m_rampEnd.m_presenceSensorRampFull.DI_WPDetected,False,25,1772212714421327500,
MAIN.m_container.m_LSC.m_rampMiddle.m_presenceSensorRampFull.DI_WPDetected,False,26,1772212714431327800,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_FlowPressure,False,27,1772212714431327800,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PositionTransmitter,False,28,1772212714441329200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PressureSensor,False,29,1772212714451327500,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryFlowPressure,False,30,1772212714451327500,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryPressure,False,31,1772212714461327900,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Extended,False,32,1772212714461327900,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Retracted,True,33,1772212714471328300,
MAIN.m_container.m_LSC.m_rampPusherMid.DO_Extend,False,34,1772212714481327400,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_FlowPressure,False,35,1772212714481327400,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PositionTransmitter,False,36,1772212714491328900,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PressureSensor,False,37,1772212714491328900,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryFlowPressure,False,38,1772212714501327500,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryPressure,False,39,1772212714511327800,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Extended,False,40,1772212714511327800,
