var_name,value,seq,t0_ns,t_return_ns
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1,1772212255866024900,
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2,1772212255876024700,
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3,1772212255876024700,
MAIN.m_container.m_crane.Motor.AI_Position,False,4,1772212255886024800,
MAIN.m_container.m_crane.Motor.AI_Speed,False,5,1772212255886024800,
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,6,1772212255896026600,
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,7,1772212255906033100,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_FlowPressure,False,8,1772212255906033100,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PositionTransmitter,False,9,1772212255916025000,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PressureSensor,False,10,1772212255916025000,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryFlowPressure,False,11,1772212255926025100,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryPressure,False,12,1772212255936024800,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,13,1772212255936024800,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,14,1772212255946024900,
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,15,1772212255946024900,
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,16,1772212255956024800,
MAIN.m_container.m_crane.o_VacuumGripper.DO_VacuumOn,False,17,1772212255966025000,
MAIN.m_container.m_crane.o_VacuumGripper.VacuumHit,False,18,1772212255966025000,
MAIN.m_container.m_LSC.m_inductiveSensorMid.DI_WPMetallic,False,19,1772212255976026600,
MAIN.m_container.m_LSC.m_inductiveSensorStart.DI_WPMetallic,False,20,1772212255976026600,
MAIN.m_container.m_LSC.m_opticalSensorEnd.DI_WPLight,False,21,1772212255986026900,
MAIN.m_container.m_LSC.m_opticalSensorMid.DI_WPLight,False,22,1772212255996031800,
MAIN.m_container.m_LSC.m_opticalSensorStart.DI_WPLight,False,23,1772212255996031800,
MAIN.m_container.m_LSC.m_presenceSensorStart.DI_WPDetected,False,24,1772212256006026800,
MAIN.m_container.m_LSC.m_rampEnd.m_presenceSensorRampFull.DI_WPDetected,False,25,1772212256006026800,
MAIN.m_container.m_LSC.m_rampMiddle.m_presenceSensorRampFull.DI_WPDetected,False,26,1772212256016026200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_FlowPressure,False,27,1772212256026026200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PositionTransmitter,False,28,1772212256026026200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PressureSensor,False,29,1772212256036025600,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryFlowPressure,False,30,1772212256036025600,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryPressure,False,31,1772212256046026000,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Extended,False,32,1772212256056026700,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Retracted,True,33,1772212256056026700,
MAIN.m_container.m_LSC.m_rampPusherMid.DO_Extend,False,34,1772212256066027400,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_FlowPressure,False,35,1772212256066027400,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PositionTransmitter,False,36,1772212256076028300,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PressureSensor,False,37,1772212256086026900,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryFlowPressure,False,38,1772212256086026900,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryPressure,False,39,1772212256096032900,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Extended,False,40,1772212256096032900,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,41,1772212256106027900,
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,42,1772212256116025900,
MAIN.m_container.m_LSC.m_rampStart.m_presenceSensorRampFull.DI_WPDetected,False,43,1772212256116025900,
MAIN.m_container.m_LSC.m_Switch.DI_BoundaryPressure,False,44,1772212256126027100,
MAIN.m_container.m_LSC.m_Switch.DI_Extended,False,45,1772212256126027100,
MAIN.m_container.m_LSC.m_Switch.DI_Retracted,False,46,1772212256136026200,
MAIN.m_container.m_LSC.m_Switch.DO_Extend,False,47,1772212256146032100,
MAIN.m_container.m_LSC.Motor.AI_Position,False,48,1772212256146032100,
MAIN.m_container.m_LSC.Motor.AI_Speed,False,49,1772212256156027100,
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,50,1772212256156027100,
MAIN.m_container.m_LSC.Motor.DO_TurnCounterclockwise,False,51,1772212256166027400,
MAIN.m_container.m_PAC.m_PresencesensorEnd.DI_WPDetected,False,52,1772212256176027100,
MAIN.m_container.m_PAC.m_PresencesensorStart.DI_WPDetected,False,53,1772212256176027100,
MAIN.m_container.m_PAC.m_Switch.DI_BoundaryPressure,False,54,1772212256186026700,
MAIN.m_container.m_PAC.m_Switch.DI_Extended,True,55,1772212256186026700,
MAIN.m_container.m_PAC.m_Switch.DI_Retracted,False,56,1772212256196031800,
MAIN.m_container.m_PAC.m_Switch.DO_Extend,False,57,1772212256206027200,
MAIN.m_container.m_PAC.Motor.AI_Position,False,58,1772212256206027200,
MAIN.m_container.m_PAC.Motor.AI_Speed,False,59,1772212256216027200,
MAIN.m_container.m_PAC.Motor.DO_TurnClockwise,False,60,1772212256216027200,
MAIN.m_container.m_PAC.Motor.DO_TurnCounterclockwise,False,61,1772212256226027300,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition1.DI_WPDetected,False,62,1772212256236026400,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition2.DI_WPDetected,False,63,1772212256236026400,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition3.DI_WPDetected,False,64,1772212256246029800,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition4.DI_WPDetected,False,65,1772212256246029800,
MAIN.m_container.m_PicAlpha.Motor.AI_Position,False,66,1772212256256026700,
MAIN.m_container.m_PicAlpha.Motor.AI_Speed,False,67,1772212256266035000,
MAIN.m_container.m_PicAlpha.Motor.DO_TurnClockwise,False,68,1772212256266035000,
MAIN.m_container.m_PicAlpha.Motor.DO_TurnCounterclockwise,False,69,1772212256276026100,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_FlowPressure,False,70,1772212256276026100,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_PositionTransmitter,False,71,1772212256286025300,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_PressureSensor,False,72,1772212256295544000,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_BoundaryFlowPressure,False,73,1772212256295544000,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_BoundaryPressure,False,74,1772212256305641200,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_Extended,False,75,1772212256305641200,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_Retracted,True,76,1772212256315633500,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DO_Extend,False,77,1772212256315633500,
MAIN.m_container.m_PicAlpha.o_VacuumGripper.DI_TakenIn,False,78,1772212256315633500,
MAIN.m_container.m_PicAlpha.o_VacuumGripper.DO_VacuumOn,False,79,1772212256325633700,
MAIN.m_container.m_PicAlpha.o_VacuumGripper.VacuumHit,False,80,1772212256325633700,
MAIN.m_container.m_RFC.m_PresencesensorEnd.DI_WPDetected,False,81,1772212256335634400,
MAIN.m_container.m_RFC.m_PresencesensorStart.DI_WPDetected,False,82,1772212256335634400,
MAIN.m_container.m_RFC.m_Switch.DI_BoundaryPressure,False,83,1772212256345636100,
MAIN.m_container.m_RFC.m_Switch.DI_Extended,False,84,1772212256345636100,
MAIN.m_container.m_RFC.m_Switch.DI_Retracted,True,85,1772212256355635100,
MAIN.m_container.m_RFC.m_Switch.DO_Extend,False,86,1772212256355635100,
MAIN.m_container.m_RFC.Motor.AI_Position,False,87,1772212256355635100,
MAIN.m_container.m_RFC.Motor.AI_Speed,False,88,1772212256365636500,
MAIN.m_container.m_RFC.Motor.DO_TurnClockwise,False,89,1772212256365636500,
MAIN.m_container.m_RFC.Motor.DO_TurnCounterclockwise,False,90,1772212256375637300,
MAIN.m_container.m_SSC.m_Inductivesensor.DI_WPMetallic,False,91,1772212256375637300,
MAIN.m_container.m_SSC.m_Opticalsensor.DI_WPLight,False,92,1772212256375637300,
MAIN.m_container.m_SSC.m_PresencesensorEnd.DI_WPDetected,False,93,1772212256385634900,
MAIN.m_container.m_SSC.m_PresencesensorStart.DI_WPDetected,False,94,1772212256385634900,
MAIN.m_container.m_SSC.m_Ramp.m_presenceSensorRampFull.DI_WPDetected,False,95,1772212256395637100,
MAIN.m_container.m_SSC.m_Switch.DI_BoundaryPressure,False,96,1772212256395637100,
MAIN.m_container.m_SSC.m_Switch.DI_Extended,False,97,1772212256395637100,
MAIN.m_container.m_SSC.m_Switch.DI_Retracted,True,98,1772212256405635500,
MAIN.m_container.m_SSC.m_Switch.DO_Extend,False,99,1772212256405635500,
MAIN.m_container.m_SSC.Motor.AI_Position,False,100,1772212256415635700,
MAIN.m_container.m_SSC.Motor.AI_Speed,False,101,1772212256415635700,
MAIN.m_container.m_SSC.Motor.DO_TurnClockwise,False,102,1772212256415635700,
MAIN.m_container.m_SSC.Motor.DO_TurnCounterclockwise,False,103,1772212256425636200,
MAIN.m_container.m_stack.m_Inductivesensor.DI_WPMetallic,False,104,1772212256425636200,
MAIN.m_container.m_stack.m_Opticalsensor.DI_WPLight,False,105,1772212256435635200,
MAIN.m_container.m_stack.m_Presencesensor.DI_WPDetected,False,106,1772212256435635200,
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,107,1772212256435635200,
MAIN.m_container.m_stack.o_slidingCylinder.AI_FlowPressure,False,108,1772212256445636500,
MAIN.m_container.m_stack.o_slidingCylinder.AI_PositionTransmitter,False,109,1772212256445636500,
MAIN.m_container.m_stack.o_slidingCylinder.AI_PressureSensor,False,110,1772212256455635300,
MAIN.m_container.m_stack.o_slidingCylinder.DI_BoundaryFlowPressure,False,111,1772212256455635300,
MAIN.m_container.m_stack.o_slidingCylinder.DI_BoundaryPressure,True,112,1772212256455635300,
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,113,1772212256465635600,
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,114,1772212256465635600,
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,115,1772212256475635700,
MAIN.m_container.m_stamp.m_presenceSensor.DI_WPDetected,False,116,1772212256475635700,
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,117,1772212256475635700,
MAIN.m_container.m_stamp.m_pressureValve.AO_SetPressure,False,118,1772212256485636100,
MAIN.m_container.m_stamp.m_slidingCylinder.AI_FlowPressure,False,119,1772212256485636100,
MAIN.m_container.m_stamp.m_slidingCylinder.AI_PositionTransmitter,False,120,1772212256495635900,
MAIN.m_container.m_stamp.m_slidingCylinder.AI_PressureSensor,False,121,1772212256495635900,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_BoundaryFlowPressure,False,122,1772212256505636200,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_BoundaryPressure,True,123,1772212256505636200,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,124,1772212256505636200,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,125,1772212256515635400,
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,126,1772212256515635400,
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,127,1772212256525634700,
MAIN.m_container.m_stamp.m_stampingCylinder.AI_FlowPressure,False,128,1772212256525634700,
MAIN.m_container.m_stamp.m_stampingCylinder.AI_PositionTransmitter,False,129,1772212256535634700,
MAIN.m_container.m_stamp.m_stampingCylinder.AI_PressureSensor,False,130,1772212256535634700,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_BoundaryFlowPressure,False,131,1772212256545634500,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_BoundaryPressure,False,132,1772212256545634500,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_Extended,False,133,1772212256555634200,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_Retracted,True,134,1772212256555634200,
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,135,1772212256565633900,
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,136,1772212265544851700,1772212265545851700
