var_name,value,seq,t0_ns,t_return_ns
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1,1772212915657509700,
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2,1772212915667509400,
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3,1772212915667509400,
MAIN.m_container.m_crane.Motor.AI_Position,False,4,1772212915677510100,
MAIN.m_container.m_crane.Motor.AI_Speed,False,5,1772212915687509700,
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,6,1772212915687509700,
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,7,1772212915697509400,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_FlowPressure,False,8,1772212915697509400,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PositionTransmitter,False,9,1772212915707509400,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PressureSensor,False,10,1772212915717509600,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryFlowPressure,False,11,1772212915717509600,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryPressure,False,12,1772212915727509700,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,13,1772212915727509700,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,14,1772212915737510900,
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,15,1772212915747510700,
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,16,1772212915747510700,
MAIN.m_container.m_crane.o_VacuumGripper.DO_VacuumOn,False,17,1772212915757512700,
MAIN.m_container.m_crane.o_VacuumGripper.VacuumHit,False,18,1772212915757512700,
MAIN.m_container.m_LSC.m_inductiveSensorMid.DI_WPMetallic,False,19,1772212915767511400,
MAIN.m_container.m_LSC.m_inductiveSensorStart.DI_WPMetallic,False,20,1772212915777511800,
MAIN.m_container.m_LSC.m_opticalSensorEnd.DI_WPLight,False,21,1772212915777511800,
MAIN.m_container.m_LSC.m_opticalSensorMid.DI_WPLight,False,22,1772212915787512000,
MAIN.m_container.m_LSC.m_opticalSensorStart.DI_WPLight,False,23,1772212915787512000,
MAIN.m_container.m_LSC.m_presenceSensorStart.DI_WPDetected,False,24,1772212915797511300,
MAIN.m_container.m_LSC.m_rampEnd.m_presenceSensorRampFull.DI_WPDetected,False,25,1772212915807511800,
MAIN.m_container.m_LSC.m_rampMiddle.m_presenceSensorRampFull.DI_WPDetected,False,26,1772212915807511800,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_FlowPressure,False,27,1772212915817513200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PositionTransmitter,False,28,1772212915817513200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PressureSensor,False,29,1772212915827510600,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryFlowPressure,False,30,1772212915837512000,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryPressure,False,31,1772212915837512000,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Extended,False,32,1772212915847511500,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Retracted,True,33,1772212915847511500,
MAIN.m_container.m_LSC.m_rampPusherMid.DO_Extend,False,34,1772212915857516700,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_FlowPressure,False,35,1772212915867511400,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PositionTransmitter,False,36,1772212915867511400,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PressureSensor,False,37,1772212915877512000,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryFlowPressure,False,38,1772212915877512000,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryPressure,False,39,1772212915887512800,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Extended,False,40,1772212915897521300,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,41,1772212915897521300,
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,42,1772212915907512200,
MAIN.m_container.m_LSC.m_rampStart.m_presenceSensorRampFull.DI_WPDetected,False,43,1772212915907512200,
MAIN.m_container.m_LSC.m_Switch.DI_BoundaryPressure,False,44,1772212915917509700,
MAIN.m_container.m_LSC.m_Switch.DI_Extended,False,45,1772212915927509700,
MAIN.m_container.m_LSC.m_Switch.DI_Retracted,False,46,1772212915927509700,
MAIN.m_container.m_LSC.m_Switch.DO_Extend,False,47,1772212915937509400,
MAIN.m_container.m_LSC.Motor.AI_Position,False,48,1772212915937509400,
MAIN.m_container.m_LSC.Motor.AI_Speed,False,49,1772212915947509600,
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,50,1772212915957509900,
MAIN.m_container.m_LSC.Motor.DO_TurnCounterclockwise,False,51,1772212915957509900,
MAIN.m_container.m_PAC.m_PresencesensorEnd.DI_WPDetected,False,52,1772212915967511100,
MAIN.m_container.m_PAC.m_PresencesensorStart.DI_WPDetected,False,53,1772212915967511100,
MAIN.m_container.m_PAC.m_Switch.DI_BoundaryPressure,False,54,1772212915977511100,
MAIN.m_container.m_PAC.m_Switch.DI_Extended,True,55,1772212915987512100,
MAIN.m_container.m_PAC.m_Switch.DI_Retracted,False,56,1772212915987512100,
MAIN.m_container.m_PAC.m_Switch.DO_Extend,False,57,1772212915997512800,
MAIN.m_container.m_PAC.Motor.AI_Position,False,58,1772212915997512800,
MAIN.m_container.m_PAC.Motor.AI_Speed,False,59,1772212916007515900,
MAIN.m_container.m_PAC.Motor.DO_TurnClockwise,False,60,1772212916017511900,
MAIN.m_container.m_PAC.Motor.DO_TurnCounterclockwise,False,61,1772212916017511900,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition1.DI_WPDetected,False,62,1772212916027511900,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition2.DI_WPDetected,False,63,1772212916027511900,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition3.DI_WPDetected,False,64,1772212916037511300,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition4.DI_WPDetected,False,65,1772212916047510800,
MAIN.m_container.m_PicAlpha.Motor.AI_Position,False,66,1772212916047510800,
MAIN.m_container.m_PicAlpha.Motor.AI_Speed,False,67,1772212916058064200,
MAIN.m_container.m_PicAlpha.Motor.DO_TurnClockwise,False,68,1772212916058064200,
MAIN.m_container.m_PicAlpha.Motor.DO_TurnCounterclockwise,False,69,1772212916068076800,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_FlowPressure,False,70,1772212916078076200,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_PositionTransmitter,False,71,1772212916078076200,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_PressureSensor,False,72,1772212916088078100,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_BoundaryFlowPressure,False,73,1772212916088078100,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_BoundaryPressure,False,74,1772212916098083700,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_Extended,False,75,1772212916108079700,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_Retracted,True,76,1772212916108079700,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DO_Extend,False,77,1772212916118077200,
MAIN.m_container.m_PicAlpha.o_VacuumGripper.DI_TakenIn,False,78,1772212916118077200,
MAIN.m_container.m_PicAlpha.o_VacuumGripper.DO_VacuumOn,False,79,1772212916128076200,
MAIN.m_container.m_PicAlpha.o_VacuumGripper.VacuumHit,False,80,1772212916138077400,
MAIN.m_container.m_RFC.m_PresencesensorEnd.DI_WPDetected,False,81,1772212916138077400,
MAIN.m_container.m_RFC.m_PresencesensorStart.DI_WPDetected,False,82,1772212916148077700,
MAIN.m_container.m_RFC.m_Switch.DI_BoundaryPressure,False,83,1772212916148077700,
MAIN.m_container.m_RFC.m_Switch.DI_Extended,False,84,1772212916158076000,
MAIN.m_container.m_RFC.m_Switch.DI_Retracted,True,85,1772212916168075800,
MAIN.m_container.m_RFC.m_Switch.DO_Extend,False,86,1772212916168075800,
MAIN.m_container.m_RFC.Motor.AI_Position,False,87,1772212916178083400,
MAIN.m_container.m_RFC.Motor.AI_Speed,False,88,1772212916178083400,
MAIN.m_container.m_RFC.Motor.DO_TurnClockwise,False,89,1772212916188074600,
MAIN.m_container.m_RFC.Motor.DO_TurnCounterclockwise,False,90,1772212916188074600,
MAIN.m_container.m_SSC.m_Inductivesensor.DI_WPMetallic,False,91,1772212916198075700,
MAIN.m_container.m_SSC.m_Opticalsensor.DI_WPLight,False,92,1772212916207077900,
MAIN.m_container.m_SSC.m_PresencesensorEnd.DI_WPDetected,False,93,1772212916207077900,
MAIN.m_container.m_SSC.m_PresencesensorStart.DI_WPDetected,False,94,1772212916218076700,
MAIN.m_container.m_SSC.m_Ramp.m_presenceSensorRampFull.DI_WPDetected,False,95,1772212916218076700,
MAIN.m_container.m_SSC.m_Switch.DI_BoundaryPressure,False,96,1772212916228076200,
MAIN.m_container.m_SSC.m_Switch.DI_Extended,False,97,1772212916237084000,
MAIN.m_container.m_SSC.m_Switch.DI_Retracted,True,98,1772212916237084000,
MAIN.m_container.m_SSC.m_Switch.DO_Extend,False,99,1772212916248076800,
MAIN.m_container.m_SSC.Motor.AI_Position,False,100,1772212916248076800,
MAIN.m_container.m_SSC.Motor.AI_Speed,False,101,1772212916257078000,
MAIN.m_container.m_SSC.Motor.DO_TurnClockwise,False,102,1772212916257078000,
MAIN.m_container.m_SSC.Motor.DO_TurnCounterclockwise,False,103,1772212916268077900,
MAIN.m_container.m_stack.m_Inductivesensor.DI_WPMetallic,False,104,1772212916278083800,
MAIN.m_container.m_stack.m_Opticalsensor.DI_WPLight,False,105,1772212916278083800,
MAIN.m_container.m_stack.m_Presencesensor.DI_WPDetected,False,106,1772212916288078500,
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,107,1772212916288078500,
MAIN.m_container.m_stack.o_slidingCylinder.AI_FlowPressure,False,108,1772212916298076500,
MAIN.m_container.m_stack.o_slidingCylinder.AI_PositionTransmitter,False,109,1772212916308085000,
MAIN.m_container.m_stack.o_slidingCylinder.AI_PressureSensor,False,110,1772212916308085000,
MAIN.m_container.m_stack.o_slidingCylinder.DI_BoundaryFlowPressure,False,111,1772212916317079300,
MAIN.m_container.m_stack.o_slidingCylinder.DI_BoundaryPressure,True,112,1772212916317079300,
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,False,113,1772212916328076500,
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,True,114,1772212916338076400,
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,False,115,1772212916338076400,
MAIN.m_container.m_stamp.m_presenceSensor.DI_WPDetected,False,116,1772212916348076400,
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,117,1772212916348076400,
MAIN.m_container.m_stamp.m_pressureValve.AO_SetPressure,False,118,1772212916358080700,
MAIN.m_container.m_stamp.m_slidingCylinder.AI_FlowPressure,False,119,1772212916368076600,
MAIN.m_container.m_stamp.m_slidingCylinder.AI_PositionTransmitter,False,120,1772212916368076600,
MAIN.m_container.m_stamp.m_slidingCylinder.AI_PressureSensor,False,121,1772212916378077400,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_BoundaryFlowPressure,False,122,1772212916388077200,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_BoundaryPressure,True,123,1772212916388077200,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,True,124,1772212916398077800,
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,False,125,1772212916398077800,
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,True,126,1772212916407076900,
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,False,127,1772212916407076900,
MAIN.m_container.m_stamp.m_stampingCylinder.AI_FlowPressure,False,128,1772212916418076600,
MAIN.m_container.m_stamp.m_stampingCylinder.AI_PositionTransmitter,False,129,1772212916428084100,
MAIN.m_container.m_stamp.m_stampingCylinder.AI_PressureSensor,False,130,1772212916428084100,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_BoundaryFlowPressure,False,131,1772212916438078800,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_BoundaryPressure,False,132,1772212916448076600,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_Extended,False,133,1772212916448076600,
MAIN.m_container.m_stamp.m_stampingCylinder.DI_Retracted,True,134,1772212916458081500,
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,False,135,1772212916468075200,
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,136,1772212925606529400,1772212925608530400
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,137,1772212925606529400,1772212925608530400
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,True,138,1772212925666529600,1772212925667529500
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,139,1772212925686529200,1772212925690529300
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,140,1772212925686529200,1772212925691529100
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,141,1772212925686529200,1772212925691529100
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,142,1772212925686529200,1772212925691529100
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,143,1772212925696529100,1772212925697529400
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,False,144,1772212925736533300,1772212925738535300
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,145,1772212925736533300,1772212925747535700
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,146,1772212925746534400,1772212925748538800
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,147,1772212925756534200,1772212925758534900
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,148,1772212925756534200,1772212925759534700
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,149,1772212925766541000,1772212925768534400
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,150,1772212925766541000,1772212925769533100
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,151,1772212925776535100,1772212925778535700
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,152,1772212925786534000,1772212925788538300
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,153,1772212925796535200,1772212925798538000
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,154,1772212925806529900,1772212925807529700
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,155,1772212925816530800,1772212925817531500
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,156,1772212925816530800,1772212925818531400
MAIN.m_container.m_stack.m_Weightsensor.AI_WPWeight,True,157,1772212925826533800,1772212925828534700
MAIN.m_container.m_stamp.m_pressureSensor.AI_CurrentPressure,True,158,1772212925826533800,1772212925828534700
