var_name,value,seq,t0_ns,t_return_ns
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1,1772210886518757600,
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2,1772210886518757600,
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3,1772210886529757300,
MAIN.m_container.m_crane.Motor.AI_Position,False,4,1772210886529757300,
MAIN.m_container.m_crane.Motor.AI_Speed,False,5,1772210886529757300,
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,6,1772210886538757800,
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,7,1772210886538757800,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_FlowPressure,False,8,1772210886548759500,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PositionTransmitter,False,9,1772210886548759500,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PressureSensor,False,10,1772210886558757100,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryFlowPressure,False,11,1772210886558757100,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryPressure,False,12,1772210886568757900,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,13,1772210886568757900,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,14,1772210886578774300,
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,15,1772210886578774300,
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,16,1772210886588757600,
MAIN.m_container.m_crane.o_VacuumGripper.DO_VacuumOn,False,17,1772210886588757600,
MAIN.m_container.m_crane.o_VacuumGripper.VacuumHit,False,18,1772210886598759100,
MAIN.m_container.m_LSC.m_inductiveSensorMid.DI_WPMetallic,False,19,1772210886598759100,
MAIN.m_container.m_LSC.m_inductiveSensorStart.DI_WPMetallic,False,20,1772210886609757200,
MAIN.m_container.m_LSC.m_opticalSensorEnd.DI_WPLight,False,21,1772210886609757200,
MAIN.m_container.m_LSC.m_opticalSensorMid.DI_WPLight,False,22,1772210886609757200,
MAIN.m_container.m_LSC.m_opticalSensorStart.DI_WPLight,False,23,1772210886619757900,
MAIN.m_container.m_LSC.m_presenceSensorStart.DI_WPDetected,False,24,1772210886619757900,
MAIN.m_container.m_LSC.m_rampEnd.m_presenceSensorRampFull.DI_WPDetected,False,25,1772210886628758700,
MAIN.m_container.m_LSC.m_rampMiddle.m_presenceSensorRampFull.DI_WPDetected,False,26,1772210886639758200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_FlowPressure,False,27,1772210886639758200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PositionTransmitter,False,28,1772210886639758200,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PressureSensor,False,29,1772210886648758100,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryFlowPressure,False,30,1772210886648758100,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryPressure,False,31,1772210886659758900,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Extended,False,32,1772210886659758900,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Retracted,True,33,1772210886668759300,
MAIN.m_container.m_LSC.m_rampPusherMid.DO_Extend,False,34,1772210886668759300,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_FlowPressure,False,35,1772210886679768100,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PositionTransmitter,False,36,1772210886679768100,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PressureSensor,False,37,1772210886688760400,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryFlowPressure,False,38,1772210886698764200,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryPressure,False,39,1772210886698764200,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Extended,False,40,1772210886709760400,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,41,1772210886709760400,
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,42,1772210886719764200,
MAIN.m_container.m_LSC.m_rampStart.m_presenceSensorRampFull.DI_WPDetected,False,43,1772210886719764200,
MAIN.m_container.m_LSC.m_Switch.DI_BoundaryPressure,False,44,1772210886728766700,
MAIN.m_container.m_LSC.m_Switch.DI_Extended,False,45,1772210886738761400,
MAIN.m_container.m_LSC.m_Switch.DI_Retracted,False,46,1772210886738761400,
MAIN.m_container.m_LSC.m_Switch.DO_Extend,False,47,1772210886749761400,
MAIN.m_container.m_LSC.Motor.AI_Position,False,48,1772210886749761400,
MAIN.m_container.m_LSC.Motor.AI_Speed,False,49,1772210886759759200,
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,50,1772210886769758600,
MAIN.m_container.m_LSC.Motor.DO_TurnCounterclockwise,False,51,1772210886769758600,
MAIN.m_container.m_PAC.m_PresencesensorEnd.DI_WPDetected,False,52,1772210886779758800,
MAIN.m_container.m_PAC.m_PresencesensorStart.DI_WPDetected,False,53,1772210886789767400,
MAIN.m_container.m_PAC.m_Switch.DI_BoundaryPressure,False,54,1772210886789767400,
MAIN.m_container.m_PAC.m_Switch.DI_Extended,True,55,1772210886798764200,
MAIN.m_container.m_PAC.m_Switch.DI_Retracted,False,56,1772210886809758700,
MAIN.m_container.m_PAC.m_Switch.DO_Extend,False,57,1772210886809758700,
MAIN.m_container.m_PAC.Motor.AI_Position,False,58,1772210886819758200,
MAIN.m_container.m_PAC.Motor.AI_Speed,False,59,1772210886829759500,
MAIN.m_container.m_PAC.Motor.DO_TurnClockwise,False,60,1772210886829759500,
MAIN.m_container.m_PAC.Motor.DO_TurnCounterclockwise,False,61,1772210886839760100,
