var_name,value,seq,t0_ns,t_return_ns
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,True,1,1772212372862594400,
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,False,2,1772212372872594300,
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,False,3,1772212372882594500,
MAIN.m_container.m_crane.Motor.AI_Position,False,4,1772212372882594500,
MAIN.m_container.m_crane.Motor.AI_Speed,False,5,1772212372892596000,
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,False,6,1772212372892596000,
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,False,7,1772212372902594000,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_FlowPressure,False,8,1772212372912594700,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PositionTransmitter,False,9,1772212372912594700,
MAIN.m_container.m_crane.o_MonostableCylinder.AI_PressureSensor,False,10,1772212372922594000,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryFlowPressure,False,11,1772212372922594000,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_BoundaryPressure,False,12,1772212372932598200,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,False,13,1772212372942595900,
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,True,14,1772212372942595900,
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,False,15,1772212372952595100,
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,False,16,1772212372952595100,
MAIN.m_container.m_crane.o_VacuumGripper.DO_VacuumOn,False,17,1772212372962601300,
MAIN.m_container.m_crane.o_VacuumGripper.VacuumHit,False,18,1772212372972599700,
MAIN.m_container.m_LSC.m_inductiveSensorMid.DI_WPMetallic,False,19,1772212372972599700,
MAIN.m_container.m_LSC.m_inductiveSensorStart.DI_WPMetallic,False,20,1772212372982594300,
MAIN.m_container.m_LSC.m_opticalSensorEnd.DI_WPLight,False,21,1772212372982594300,
MAIN.m_container.m_LSC.m_opticalSensorMid.DI_WPLight,False,22,1772212372992594900,
MAIN.m_container.m_LSC.m_opticalSensorStart.DI_WPLight,False,23,1772212373002594500,
MAIN.m_container.m_LSC.m_presenceSensorStart.DI_WPDetected,False,24,1772212373002594500,
MAIN.m_container.m_LSC.m_rampEnd.m_presenceSensorRampFull.DI_WPDetected,False,25,1772212373012594800,
MAIN.m_container.m_LSC.m_rampMiddle.m_presenceSensorRampFull.DI_WPDetected,False,26,1772212373012594800,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_FlowPressure,False,27,1772212373022595400,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PositionTransmitter,False,28,1772212373032595000,
MAIN.m_container.m_LSC.m_rampPusherMid.AI_PressureSensor,False,29,1772212373032595000,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryFlowPressure,False,30,1772212373042598200,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_BoundaryPressure,False,31,1772212373042598200,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Extended,False,32,1772212373052596200,
MAIN.m_container.m_LSC.m_rampPusherMid.DI_Retracted,True,33,1772212373062595600,
MAIN.m_container.m_LSC.m_rampPusherMid.DO_Extend,False,34,1772212373062595600,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_FlowPressure,False,35,1772212373072596900,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PositionTransmitter,False,36,1772212373072596900,
MAIN.m_container.m_LSC.m_rampPusherStart.AI_PressureSensor,False,37,1772212373082595200,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryFlowPressure,False,38,1772212373092594800,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_BoundaryPressure,False,39,1772212373092594800,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Extended,False,40,1772212373102594200,
MAIN.m_container.m_LSC.m_rampPusherStart.DI_Retracted,True,41,1772212373102594200,
MAIN.m_container.m_LSC.m_rampPusherStart.DO_Extend,False,42,1772212373112596000,
MAIN.m_container.m_LSC.m_rampStart.m_presenceSensorRampFull.DI_WPDetected,False,43,1772212373122596300,
MAIN.m_container.m_LSC.m_Switch.DI_BoundaryPressure,False,44,1772212373122596300,
MAIN.m_container.m_LSC.m_Switch.DI_Extended,False,45,1772212373132595800,
MAIN.m_container.m_LSC.m_Switch.DI_Retracted,False,46,1772212373132595800,
MAIN.m_container.m_LSC.m_Switch.DO_Extend,False,47,1772212373142601700,
MAIN.m_container.m_LSC.Motor.AI_Position,False,48,1772212373152596400,
MAIN.m_container.m_LSC.Motor.AI_Speed,False,49,1772212373152596400,
MAIN.m_container.m_LSC.Motor.DO_TurnClockwise,False,50,1772212373162596200,
MAIN.m_container.m_LSC.Motor.DO_TurnCounterclockwise,False,51,1772212373162596200,
MAIN.m_container.m_PAC.m_PresencesensorEnd.DI_WPDetected,False,52,1772212373172597000,
MAIN.m_container.m_PAC.m_PresencesensorStart.DI_WPDetected,False,53,1772212373182596200,
MAIN.m_container.m_PAC.m_Switch.DI_BoundaryPressure,False,54,1772212373182596200,
MAIN.m_container.m_PAC.m_Switch.DI_Extended,True,55,1772212373192600200,
MAIN.m_container.m_PAC.m_Switch.DI_Retracted,False,56,1772212373192600200,
MAIN.m_container.m_PAC.m_Switch.DO_Extend,False,57,1772212373202595000,
MAIN.m_container.m_PAC.Motor.AI_Position,False,58,1772212373212595900,
MAIN.m_container.m_PAC.Motor.AI_Speed,False,59,1772212373212595900,
MAIN.m_container.m_PAC.Motor.DO_TurnClockwise,False,60,1772212373222596400,
MAIN.m_container.m_PAC.Motor.DO_TurnCounterclockwise,False,61,1772212373222596400,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition1.DI_WPDetected,False,62,1772212373232595400,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition2.DI_WPDetected,False,63,1772212373242599000,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition3.DI_WPDetected,False,64,1772212373242599000,
MAIN.m_container.m_PicAlpha.m_PresenceSensorPosition4.DI_WPDetected,False,65,1772212373251596100,
MAIN.m_container.m_PicAlpha.Motor.AI_Position,False,66,1772212373251596100,
MAIN.m_container.m_PicAlpha.Motor.AI_Speed,False,67,1772212373262596100,
MAIN.m_container.m_PicAlpha.Motor.DO_TurnClockwise,False,68,1772212373271597200,
MAIN.m_container.m_PicAlpha.Motor.DO_TurnCounterclockwise,False,69,1772212373271597200,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_FlowPressure,False,70,1772212373282596300,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_PositionTransmitter,False,71,1772212373282596300,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.AI_PressureSensor,False,72,1772212373291596500,
MAIN.m_container.m_PicAlpha.o_MonostableCylinder.DI_BoundaryFlowPressure,False,73,1772212373291596500,
