var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,136,true,1772205014198792400,1772204964580741200,Unity.Received,1772204964580741200,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,136,true,1772205014198792400,1772204964580741200,StackCylinder.DO_Extend,1772204964582479300,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,141,false,1772205014258783300,1772204964656035900,Unity.Received,1772204964656035900,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,171,true,1772205014488407200,1772204964899936100,Unity.Received,1772204964899936100,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,171,true,1772205014488407200,1772204964899936100,RotCrane.Motor.DO_TurnClockwise,1772204964899936100,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,173,true,1772205014488407200,1772204964901441700,Unity.Received,1772204964901441700,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,175,false,1772205014498407400,1772204964901441700,Unity.Received,1772204964901441700,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,175,false,1772205014498407400,1772204964901441700,StackCylinder.DO_Extend,1772204964901441700,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,191,false,1772205014588407400,1772204964982425900,Unity.Received,1772204964982425900,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,204,false,1772205014688412100,1772204965103690400,Unity.Received,1772204965103690400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,220,true,1772205014798414000,1772204965187606400,Unity.Received,1772204965187606400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,220,true,1772205014798414000,1772204965187606400,StackCylinder.DI_Retracted,1772204965489791300,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,483,true,1772205016578242700,1772204966978516200,Unity.Received,1772204966978516200,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,486,false,1772205016588242000,1772204966978516200,Unity.Received,1772204966978516200,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,486,false,1772205016588242000,1772204966978516200,RotCrane.Motor.DO_TurnClockwise,1772204966978516200,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,491,true,1772205016628818100,1772204967020987300,Unity.Received,1772204967020987300,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,491,true,1772205016628818100,1772204967020987300,RotCraneCylinder.DO_Extend,1772204967020987300,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,507,false,1772205016907812700,1772204967287126100,Unity.Received,1772204967287126100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,554,true,1772205017417818900,1772204967815373000,Unity.Received,1772204967815373000,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,554,true,1772205017417818900,1772204967815373000,RotCraneCylinder.DI_Extended,1772204967815373000,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,630,true,1772205018178060200,1772204968593640400,Unity.Received,1772204968593640400,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,630,true,1772205018178060200,1772204968593640400,RotCraneVacuumCup.DI_TakenIn,1772204968593640400,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,658,false,1772205018448057200,1772204968837734000,Unity.Received,1772204968837734000,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,658,false,1772205018448057200,1772204968837734000,RotCraneCylinder.DO_Extend,1772204968837734000,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,668,false,1772205018578055700,1772204968961321800,Unity.Received,1772204968961321800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,707,true,1772205018878057500,1772204969288240700,Unity.Received,1772204969288240700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,707,true,1772205018878057500,1772204969288240700,RotCraneCylinder.DI_Retracted,1772204969288240700,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,710,true,1772205018928057700,1772204969327984000,Unity.Received,1772204969327984000,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,710,true,1772205018928057700,1772204969327984000,RotCrane.Motor.DO_TurnCounterclockwise,1772204969327984000,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,740,false,1772205019118056400,1772204969532991800,Unity.Received,1772204969532991800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,833,true,1772205019777919900,1772204970186676900,Unity.Received,1772204970186676900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,833,true,1772205019777919900,1772204970186676900,StackCylinder.DO_Extend,1772204970186676900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,845,false,1772205019847922300,1772204970228547900,Unity.Received,1772204970228547900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,880,true,1772205020067922500,1772204970465790000,Unity.Received,1772204970465790000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,883,false,1772205020077922300,1772204970469229600,Unity.Received,1772204970469229600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,883,false,1772205020077922300,1772204970469229600,StackCylinder.DO_Extend,1772204970469229600,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,897,false,1772205020167922400,1772204970555239500,Unity.Received,1772204970555239500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,924,true,1772205020377922600,1772204970761586400,Unity.Received,1772204970761586400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,924,true,1772205020377922600,1772204970761586400,StackCylinder.DI_Retracted,1772204971058762600,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1009,true,1772205020957756800,1772204971373760300,Unity.Received,1772204971373760300,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1047,false,1772205021147762300,1772204971535561700,Unity.Received,1772204971535561700,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1304,true,1772205022816887800,1772204973209946200,Unity.Received,1772204973209946200,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1307,false,1772205022826887400,1772204973209946200,Unity.Received,1772204973209946200,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1307,false,1772205022826887400,1772204973209946200,RotCrane.Motor.DO_TurnCounterclockwise,1772204973209946200,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1313,true,1772205022866893600,1772204973249553900,Unity.Received,1772204973249553900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1313,true,1772205022866893600,1772204973249553900,RotCraneCylinder.DO_Extend,1772204973249553900,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1331,false,1772205023146893800,1772204973545355600,Unity.Received,1772204973545355600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1369,true,1772205023667161200,1772204974042524900,Unity.Received,1772204974042524900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1369,true,1772205023667161200,1772204974042524900,RotCraneCylinder.DI_Extended,1772204974042524900,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1380,false,1772205023747164800,1772204974124422300,Unity.Received,1772204974124422300,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1380,false,1772205023747164800,1772204974124422300,RotCraneVacuumCup.DI_TakenIn,1772204974124422300,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1382,false,1772205023797164600,1772204974207473200,Unity.Received,1772204974207473200,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1382,false,1772205023797164600,1772204974207473200,RotCraneCylinder.DO_Extend,1772204974207473200,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1397,false,1772205023907164600,1772204974288805700,Unity.Received,1772204974288805700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1428,true,1772205024207161800,1772204974613635100,Unity.Received,1772204974613635100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1428,true,1772205024207161800,1772204974613635100,RotCraneCylinder.DI_Retracted,1772204974613635100,Reached
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1487,true,1772205024787525500,1772204975182497700,Unity.Received,1772204975182497700,Received
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1487,true,1772205024787525500,1772204975182497700,StampCylinder.DO_Extend,1772204975182497700,ActionStart
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1573,false,1772205026307527000,1772204976695280500,Unity.Received,1772204976695280500,Received
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1573,false,1772205026307527000,1772204976695280500,StampCylinder.DO_Extend,1772204976695280500,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1624,true,1772205027017197200,1772204977394872200,Unity.Received,1772204977394872200,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1624,true,1772205027017197200,1772204977394872200,RotCraneCylinder.DO_Extend,1772204977394872200,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1645,false,1772205027276200400,1772204977663971800,Unity.Received,1772204977663971800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1678,true,1772205027796482200,1772204978182402600,Unity.Received,1772204978182402600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1678,true,1772205027796482200,1772204978182402600,RotCraneCylinder.DI_Extended,1772204978182402600,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1747,true,1772205028536483000,1772204978925184200,Unity.Received,1772204978925184200,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1747,true,1772205028536483000,1772204978925184200,RotCraneVacuumCup.DI_TakenIn,1772204978925184200,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1767,false,1772205028826482900,1772204979205453900,Unity.Received,1772204979205453900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1767,false,1772205028826482900,1772204979205453900,RotCraneCylinder.DO_Extend,1772204979205453900,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1782,false,1772205028936032200,1772204979326758800,Unity.Received,1772204979326758800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1813,true,1772205029247036800,1772204979654478600,Unity.Received,1772204979654478600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1813,true,1772205029247036800,1772204979654478600,RotCraneCylinder.DI_Retracted,1772204979654478600,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,1815,true,1772205029287037100,1772204979697217000,Unity.Received,1772204979697217000,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,1815,true,1772205029287037100,1772204979697217000,RotCrane.Motor.DO_TurnClockwise,1772204979697217000,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1838,false,1772205029437034300,1772204979821532700,Unity.Received,1772204979821532700,Received
