var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,141,true,1772212059440080800,1772212009984506000,Unity.Received,1772212009984506000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,141,true,1772212059440080800,1772212009984506000,StackCylinder.DO_Extend,1772212009987029500,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,148,false,1772212059519072600,1772212010063653300,Unity.Received,1772212010063653300,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,175,true,1772212059729080900,1772212010310828500,Unity.Received,1772212010310828500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,177,true,1772212059739080200,1772212010310828500,Unity.Received,1772212010310828500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,177,true,1772212059739080200,1772212010310828500,RotCrane.Motor.DO_TurnClockwise,1772212010310828500,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,179,false,1772212059739080200,1772212010310828500,Unity.Received,1772212010310828500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,179,false,1772212059739080200,1772212010310828500,StackCylinder.DO_Extend,1772212010310828500,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,194,false,1772212059830081000,1772212010394055000,Unity.Received,1772212010394055000,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,209,false,1772212059939076700,1772212010515278900,Unity.Received,1772212010515278900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,224,true,1772212060030049500,1772212010593732000,Unity.Received,1772212010593732000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,224,true,1772212060030049500,1772212010593732000,StackCylinder.DI_Retracted,1772212010900890700,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,488,true,1772212061879490400,1772212012435028100,Unity.Received,1772212012435028100,Received
