var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,136,true,1772210210199137500,1772210160698377800,Unity.Received,1772210160698377800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,141,false,1772210210269145700,1772210160781483800,Unity.Received,1772210160781483800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,136,true,1772210210199137500,1772210160698377800,StackCylinder.DI_Retracted,1772210160980865100,Reached
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,169,true,1772210210479143000,1772210160984481800,Unity.Received,1772210160984481800,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,173,true,1772210210499143700,1772210161022135500,Unity.Received,1772210161022135500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,173,true,1772210210499143700,1772210161022135500,RotCrane.Motor.DO_TurnClockwise,1772210161023640700,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,201,false,1772210210709147200,1772210161231017100,Unity.Received,1772210161231017100,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,169,true,1772210210479143000,1772210160984481800,StackCylinder.DI_Extended,1772210161454384900,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,481,true,1772210212669732700,1772210163191011900,Unity.Received,1772210163191011900,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,481,true,1772210212669732700,1772210163191011900,RotCrane.DI_AtStack,1772210163191011900,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,483,false,1772210212679732400,1772210163191011900,Unity.Received,1772210163191011900,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,483,false,1772210212679732400,1772210163191011900,RotCrane.Motor.DO_TurnClockwise,1772210163191011900,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,488,true,1772210212719733600,1772210163230208200,Unity.Received,1772210163230208200,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,488,true,1772210212719733600,1772210163230208200,RotCraneCylinder.DO_Extend,1772210163230752400,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,508,false,1772210212999260300,1772210163536611300,Unity.Received,1772210163536611300,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,556,true,1772210213510251700,1772210164028198200,Unity.Received,1772210164028198200,Received
