var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,142,true,1772212786393491000,1772212736976565800,Unity.Received,1772212736976565800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,142,true,1772212786393491000,1772212736976565800,StackCylinder.DO_Extend,1772212736978105800,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,148,false,1772212786453499300,1772212737017506500,Unity.Received,1772212737017506500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,172,true,1772212786672775100,1772212737266552500,Unity.Received,1772212737266552500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,173,true,1772212786682776200,1772212737266552500,Unity.Received,1772212737266552500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,173,true,1772212786682776200,1772212737266552500,RotCrane.Motor.DO_TurnClockwise,1772212737266552500,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,175,false,1772212786682776200,1772212737266552500,Unity.Received,1772212737266552500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,175,false,1772212786682776200,1772212737266552500,StackCylinder.DO_Extend,1772212737266552500,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,185,false,1772212786782778500,1772212737381323800,Unity.Received,1772212737381323800,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,201,false,1772212786882773500,1772212737464401500,Unity.Received,1772212737464401500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,213,true,1772212786972774800,1772212737547942000,Unity.Received,1772212737547942000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,213,true,1772212786972774800,1772212737547942000,StackCylinder.DI_Retracted,1772212737851726600,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,471,true,1772212788853070300,1772212739425177100,Unity.Received,1772212739425177100,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,471,true,1772212788853070300,1772212739425177100,RotCrane.DI_AtStack,1772212739426177600,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,473,false,1772212788862066800,1772212739426177600,Unity.Received,1772212739426177600,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,473,false,1772212788862066800,1772212739426177600,RotCrane.Motor.DO_TurnClockwise,1772212739426177600,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,480,true,1772212788902065400,1772212739464326000,Unity.Received,1772212739464326000,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,480,true,1772212788902065400,1772212739464326000,RotCraneCylinder.DO_Extend,1772212739464838100,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,498,false,1772212789172064400,1772212739764122700,Unity.Received,1772212739764122700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,541,true,1772212789702452200,1772212740262165600,Unity.Received,1772212740262165600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,541,true,1772212789702452200,1772212740262165600,RotCraneCylinder.DI_Extended,1772212740262165600,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,615,true,1772212790452310200,1772212741038646800,Unity.Received,1772212741038646800,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,615,true,1772212790452310200,1772212741038646800,RotCraneVacuumCup.DI_TakenIn,1772212741038646800,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,640,false,1772212790732384900,1772212741322306700,Unity.Received,1772212741322306700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,640,false,1772212790732384900,1772212741322306700,RotCraneCylinder.DO_Extend,1772212741322306700,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,653,false,1772212790851968900,1772212741444488700,Unity.Received,1772212741444488700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,684,true,1772212791173016000,1772212741741124400,Unity.Received,1772212741741124400,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,684,true,1772212791173016000,1772212741741124400,RotCraneCylinder.DI_Retracted,1772212741741124400,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,688,true,1772212791203174100,1772212741773897000,Unity.Received,1772212741773897000,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,688,true,1772212791203174100,1772212741773897000,RotCrane.Motor.DO_TurnCounterclockwise,1772212741774898000,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,717,false,1772212791402253800,1772212741978979000,Unity.Received,1772212741978979000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,816,true,1772212792062056000,1772212742627884900,Unity.Received,1772212742627884900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,816,true,1772212792062056000,1772212742627884900,StackCylinder.DO_Extend,1772212742627884900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,828,false,1772212792133062000,1772212742709484000,Unity.Received,1772212742709484000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,865,true,1772212792352831700,1772212742950901800,Unity.Received,1772212742950901800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,868,false,1772212792362831500,1772212742954553900,Unity.Received,1772212742954553900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,868,false,1772212792362831500,1772212742954553900,StackCylinder.DO_Extend,1772212742954553900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,882,false,1772212792452831300,1772212743034281800,Unity.Received,1772212743034281800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,911,true,1772212792652834200,1772212743238386400,Unity.Received,1772212743238386400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,911,true,1772212792652834200,1772212743238386400,StackCylinder.DI_Retracted,1772212743541056700,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1017,true,1772212793322892900,1772212743893807500,Unity.Received,1772212743893807500,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1017,true,1772212793322892900,1772212743893807500,RotCrane.DI_AtConveyor,1772212743893807500,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1051,false,1772212793522897400,1772212744097061900,Unity.Received,1772212744097061900,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1303,true,1772212795292002700,1772212745853669600,Unity.Received,1772212745853669600,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1303,true,1772212795292002700,1772212745853669600,RotCrane.DI_AtStamp,1772212745854676300,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1306,false,1772212795301997000,1772212745892410900,Unity.Received,1772212745892410900,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1306,false,1772212795301997000,1772212745892410900,RotCrane.Motor.DO_TurnCounterclockwise,1772212745892410900,ActionStart
