var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,139,true,1772212195173764200,1772212145732833400,Unity.Received,1772212145732833400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,139,true,1772212195173764200,1772212145732833400,StackCylinder.DO_Extend,1772212145735504300,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,143,false,1772212195233769000,1772212145812768700,Unity.Received,1772212145812768700,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,166,true,1772212195453350100,1772212146021619800,Unity.Received,1772212146021619800,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,168,true,1772212195463350100,1772212146021619800,Unity.Received,1772212146021619800,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,168,true,1772212195463350100,1772212146021619800,RotCrane.Motor.DO_TurnClockwise,1772212146021619800,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,170,false,1772212195463350100,1772212146021619800,Unity.Received,1772212146021619800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,170,false,1772212195463350100,1772212146021619800,StackCylinder.DO_Extend,1772212146021619800,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,182,false,1772212195553355000,1772212146112761600,Unity.Received,1772212146112761600,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,202,false,1772212195673351500,1772212146232871100,Unity.Received,1772212146232871100,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,216,true,1772212195753352300,1772212146317864000,Unity.Received,1772212146317864000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,216,true,1772212195753352300,1772212146317864000,StackCylinder.DI_Retracted,1772212146612320100,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,495,true,1772212197602882600,1772212148152384300,Unity.Received,1772212148152384300,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,495,true,1772212197602882600,1772212148152384300,RotCrane.DI_AtStack,1772212148152888500,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,497,false,1772212197612883000,1772212148191390400,Unity.Received,1772212148191390400,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,497,false,1772212197612883000,1772212148191390400,RotCrane.Motor.DO_TurnClockwise,1772212148191390400,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,503,true,1772212197652817800,1772212148230378800,Unity.Received,1772212148230378800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,503,true,1772212197652817800,1772212148230378800,RotCraneCylinder.DO_Extend,1772212148230970700,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,523,false,1772212197922816800,1772212148479164600,Unity.Received,1772212148479164600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,564,true,1772212198442815300,1772212149014253100,Unity.Received,1772212149014253100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,564,true,1772212198442815300,1772212149014253100,RotCraneCylinder.DI_Extended,1772212149014253100,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,631,true,1772212199202506500,1772212149754206200,Unity.Received,1772212149754206200,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,631,true,1772212199202506500,1772212149754206200,RotCraneVacuumCup.DI_TakenIn,1772212149754206200,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,656,false,1772212199483505700,1772212150038920900,Unity.Received,1772212150038920900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,656,false,1772212199483505700,1772212150038920900,RotCraneCylinder.DO_Extend,1772212150038920900,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,672,false,1772212199602506100,1772212150163123200,Unity.Received,1772212150163123200,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,702,true,1772212199923508900,1772212150487101300,Unity.Received,1772212150487101300,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,702,true,1772212199923508900,1772212150487101300,RotCraneCylinder.DI_Retracted,1772212150487101300,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,706,true,1772212199953509600,1772212150530053600,Unity.Received,1772212150530053600,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,706,true,1772212199953509600,1772212150530053600,RotCrane.Motor.DO_TurnCounterclockwise,1772212150531055300,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,733,false,1772212200153312600,1772212150732671500,Unity.Received,1772212150732671500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,833,true,1772212200812957200,1772212151389195900,Unity.Received,1772212151389195900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,833,true,1772212200812957200,1772212151389195900,StackCylinder.DO_Extend,1772212151389195900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,848,false,1772212200882959000,1772212151469292500,Unity.Received,1772212151469292500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,884,true,1772212201102956800,1772212151669118800,Unity.Received,1772212151669118800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,887,false,1772212201112959200,1772212151673217100,Unity.Received,1772212151673217100,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,887,false,1772212201112959200,1772212151673217100,StackCylinder.DO_Extend,1772212151673217100,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,904,false,1772212201202960700,1772212151760575900,Unity.Received,1772212151760575900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,934,true,1772212201402960100,1772212151964058600,Unity.Received,1772212151964058600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,934,true,1772212201402960100,1772212151964058600,StackCylinder.DI_Retracted,1772212152263811400,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1033,true,1772212202043615800,1772212152613909800,Unity.Received,1772212152613909800,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1033,true,1772212202043615800,1772212152613909800,RotCrane.DI_AtConveyor,1772212152613909800,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1065,false,1772212202242614400,1772212152818691100,Unity.Received,1772212152818691100,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1333,true,1772212203992089800,1772212154539569200,Unity.Received,1772212154539569200,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1333,true,1772212203992089800,1772212154539569200,RotCrane.DI_AtStamp,1772212154539569200,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1336,false,1772212204002086900,1772212154579348900,Unity.Received,1772212154579348900,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1336,false,1772212204002086900,1772212154579348900,RotCrane.Motor.DO_TurnCounterclockwise,1772212154579348900,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1343,true,1772212204042090000,1772212154619618700,Unity.Received,1772212154619618700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1343,true,1772212204042090000,1772212154619618700,RotCraneCylinder.DO_Extend,1772212154619618700,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1367,false,1772212204312090800,1772212154867662600,Unity.Received,1772212154867662600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1408,true,1772212204832321100,1772212155393853700,Unity.Received,1772212155393853700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1408,true,1772212204832321100,1772212155393853700,RotCraneCylinder.DI_Extended,1772212155393853700,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1419,false,1772212204902335500,1772212155477738300,Unity.Received,1772212155477738300,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1419,false,1772212204902335500,1772212155477738300,RotCraneVacuumCup.DI_TakenIn,1772212155477738300,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1421,false,1772212204972317200,1772212155557119700,Unity.Received,1772212155557119700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1421,false,1772212204972317200,1772212155557119700,RotCraneCylinder.DO_Extend,1772212155557119700,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1432,false,1772212205082321700,1772212155640290600,Unity.Received,1772212155640290600,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,1443,false,1772212205212319200,1772212155759813300,Unity.Received,1772212155759813300,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,1444,true,1772212205212319200,1772212155760357500,Unity.Received,1772212155760357500,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,1444,true,1772212205212319200,1772212155760357500,StampSlidingCylinder.DO_Retract,1772212155760357500,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1454,true,1772212205382321700,1772212155948176900,Unity.Received,1772212155948176900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1454,true,1772212205382321700,1772212155948176900,RotCraneCylinder.DI_Retracted,1772212155948176900,Reached
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,1458,false,1772212205402325200,1772212155989717400,Unity.Received,1772212155989717400,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,1509,true,1772212205962923900,1772212156522070200,Unity.Received,1772212156522070200,Received
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1511,true,1772212205962923900,1772212156526672600,Unity.Received,1772212156526672600,Received
