var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,140,true,1772211662546882500,1772211613080158600,Unity.Received,1772211613080158600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,140,true,1772211662546882500,1772211613080158600,StackCylinder.DO_Extend,1772211613081247100,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,146,false,1772211662616883900,1772211613163610600,Unity.Received,1772211613163610600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,172,true,1772211662826885900,1772211613368424800,Unity.Received,1772211613368424800,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,173,true,1772211662836887400,1772211613408475900,Unity.Received,1772211613408475900,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,173,true,1772211662836887400,1772211613408475900,RotCrane.Motor.DO_TurnClockwise,1772211613408475900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,175,false,1772211662836887400,1772211613408475900,Unity.Received,1772211613408475900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,175,false,1772211662836887400,1772211613408475900,StackCylinder.DO_Extend,1772211613408475900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,189,false,1772211662926886000,1772211613491332900,Unity.Received,1772211613491332900,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,205,false,1772211663036889100,1772211613573431100,Unity.Received,1772211613573431100,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,220,true,1772211663126890800,1772211613695344900,Unity.Received,1772211613695344900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,220,true,1772211663126890800,1772211613695344900,StackCylinder.DI_Retracted,1772211613997115800,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,486,true,1772211664976252400,1772211615532079500,Unity.Received,1772211615532079500,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,486,true,1772211664976252400,1772211615532079500,RotCrane.DI_AtStack,1772211615532584600,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,489,false,1772211664986252700,1772211615532584600,Unity.Received,1772211615532584600,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,489,false,1772211664986252700,1772211615532584600,RotCrane.Motor.DO_TurnClockwise,1772211615532584600,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,497,true,1772211665026252400,1772211615574182100,Unity.Received,1772211615574182100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,497,true,1772211665026252400,1772211615574182100,RotCraneCylinder.DO_Extend,1772211615574182100,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,507,false,1772211665296252100,1772211615860212800,Unity.Received,1772211615860212800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,540,true,1772211665826255300,1772211616359498700,Unity.Received,1772211616359498700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,540,true,1772211665826255300,1772211616359498700,RotCraneCylinder.DI_Extended,1772211616360003800,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,610,true,1772211666576940000,1772211617149131100,Unity.Received,1772211617149131100,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,610,true,1772211666576940000,1772211617149131100,RotCraneVacuumCup.DI_TakenIn,1772211617149131100,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,637,false,1772211666846931900,1772211617394183100,Unity.Received,1772211617394183100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,637,false,1772211666846931900,1772211617394183100,RotCraneCylinder.DO_Extend,1772211617394183100,ActionStart
