var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,139,true,1772209807747574300,1772209758261618000,Unity.Received,1772209758261618000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,139,true,1772209807747574300,1772209758261618000,StackCylinder.DO_Extend,1772209758263277800,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,146,false,1772209807817577600,1772209758342955700,Unity.Received,1772209758342955700,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,171,true,1772209808037582400,1772209758549420500,Unity.Received,1772209758549420500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,172,true,1772209808047578600,1772209758550950400,Unity.Received,1772209758550950400,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,172,true,1772209808047578600,1772209758550950400,RotCrane.Motor.DO_TurnClockwise,1772209758550950400,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,174,false,1772209808047578600,1772209758550950400,Unity.Received,1772209758550950400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,174,false,1772209808047578600,1772209758550950400,StackCylinder.DO_Extend,1772209758550950400,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,186,false,1772209808138254900,1772209758667754900,Unity.Received,1772209758667754900,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,204,false,1772209808248249100,1772209758753797900,Unity.Received,1772209758753797900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,220,true,1772209808338254800,1772209758835191500,Unity.Received,1772209758835191500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,220,true,1772209808338254800,1772209758835191500,StackCylinder.DI_Retracted,1772209759140799800,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,503,true,1772209810217663100,1772209760713676400,Unity.Received,1772209760713676400,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,503,true,1772209810217663100,1772209760713676400,RotCrane.DI_AtStack,1772209760714252300,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,506,false,1772209810218664200,1772209760718819500,Unity.Received,1772209760718819500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,506,false,1772209810218664200,1772209760718819500,RotCrane.Motor.DO_TurnClockwise,1772209760718819500,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,512,true,1772209810257665500,1772209760757430000,Unity.Received,1772209760757430000,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,512,true,1772209810257665500,1772209760757430000,RotCraneCylinder.DO_Extend,1772209760757430000,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,537,false,1772209810537665000,1772209761042103900,Unity.Received,1772209761042103900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,586,true,1772209811047214400,1772209761564240100,Unity.Received,1772209761564240100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,586,true,1772209811047214400,1772209761564240100,RotCraneCylinder.DI_Extended,1772209761564240100,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,668,true,1772209811807208200,1772209762300633800,Unity.Received,1772209762300633800,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,668,true,1772209811807208200,1772209762300633800,RotCraneVacuumCup.DI_TakenIn,1772209762301643300,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,695,false,1772209812077213900,1772209762584972700,Unity.Received,1772209762584972700,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,695,false,1772209812077213900,1772209762584972700,RotCraneCylinder.DO_Extend,1772209762584972700,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,710,false,1772209812207731200,1772209762709269100,Unity.Received,1772209762709269100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,746,true,1772209812507729700,1772209763034632900,Unity.Received,1772209763034632900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,746,true,1772209812507729700,1772209763034632900,RotCraneCylinder.DI_Retracted,1772209763034632900,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,749,true,1772209812557730700,1772209763076005900,Unity.Received,1772209763076005900,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,749,true,1772209812557730700,1772209763076005900,RotCrane.Motor.DO_TurnCounterclockwise,1772209763076522000,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,773,false,1772209812717730500,1772209763238739400,Unity.Received,1772209763238739400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,887,true,1772209813417725000,1772209763936429300,Unity.Received,1772209763936429300,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,887,true,1772209813417725000,1772209763936429300,StackCylinder.DO_Extend,1772209763936429300,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,898,false,1772209813487728000,1772209764019214400,Unity.Received,1772209764019214400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,931,true,1772209813707602100,1772209764224777200,Unity.Received,1772209764224777200,Received
