var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,141,false,1772211804569786300,1772211755117024800,Unity.Received,1772211755117024800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,165,true,1772211804779790200,1772211755323323500,Unity.Received,1772211755323323500,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,166,true,1772211804789788500,1772211755359124300,Unity.Received,1772211755359124300,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,166,true,1772211804789788500,1772211755359124300,RotCrane.Motor.DO_TurnClockwise,1772211755360123500,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,192,false,1772211804989785600,1772211755567538700,Unity.Received,1772211755567538700,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,165,true,1772211804779790200,1772211755323323500,StackCylinder.DI_Extended,1772211755793712200,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,473,true,1772211806939919400,1772211757487189000,Unity.Received,1772211757487189000,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,473,true,1772211806939919400,1772211757487189000,RotCrane.DI_AtStack,1772211757488196000,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,476,false,1772211806949920100,1772211757526618400,Unity.Received,1772211757526618400,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,476,false,1772211806949920100,1772211757526618400,RotCrane.Motor.DO_TurnClockwise,1772211757526618400,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,485,true,1772211806989923700,1772211757532219000,Unity.Received,1772211757532219000,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,485,true,1772211806989923700,1772211757532219000,RotCraneCylinder.DO_Extend,1772211757533227800,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,506,false,1772211807270484900,1772211757837772100,Unity.Received,1772211757837772100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,543,true,1772211807779486500,1772211758339302800,Unity.Received,1772211758339302800,Received
