var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,139,true,1772211733178131400,1772211683713061800,Unity.Received,1772211683713061800,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,139,true,1772211733178131400,1772211683713061800,StackCylinder.DO_Extend,1772211683715667700,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,146,false,1772211733239140000,1772211683795330300,Unity.Received,1772211683795330300,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,170,true,1772211733459135300,1772211684002630400,Unity.Received,1772211684002630400,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,171,true,1772211733469138000,1772211684042064700,Unity.Received,1772211684042064700,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,171,true,1772211733469138000,1772211684042064700,RotCrane.Motor.DO_TurnClockwise,1772211684043069000,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,173,false,1772211733469138000,1772211684045617500,Unity.Received,1772211684045617500,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,173,false,1772211733469138000,1772211684045617500,StackCylinder.DO_Extend,1772211684045617500,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,188,false,1772211733559139600,1772211684122442500,Unity.Received,1772211684122442500,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,205,false,1772211733668131100,1772211684205342600,Unity.Received,1772211684205342600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,219,true,1772211733759131000,1772211684296528400,Unity.Received,1772211684296528400,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,219,true,1772211733759131000,1772211684296528400,StackCylinder.DI_Retracted,1772211684604314200,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,495,true,1772211735637600200,1772211686172914500,Unity.Received,1772211686172914500,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,495,true,1772211735637600200,1772211686172914500,RotCrane.DI_AtStack,1772211686173419200,Reached
