var_name,seq,value,t0_ns,unity_recv_ns,unity_event,unity_time_ns,kind
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,142,true,1772211918416226500,1772211868966479200,Unity.Received,1772211868966479200,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,142,true,1772211918416226500,1772211868966479200,StackCylinder.DO_Extend,1772211868969497100,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,149,false,1772211918476228600,1772211869050784100,Unity.Received,1772211869050784100,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,170,true,1772211918696232100,1772211869257247900,Unity.Received,1772211869257247900,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,171,true,1772211918706232000,1772211869257247900,Unity.Received,1772211869257247900,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,171,true,1772211918706232000,1772211869257247900,RotCrane.Motor.DO_TurnClockwise,1772211869257247900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,173,false,1772211918706232000,1772211869257247900,Unity.Received,1772211869257247900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,173,false,1772211918706232000,1772211869257247900,StackCylinder.DO_Extend,1772211869257247900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,185,false,1772211918796232200,1772211869340946200,Unity.Received,1772211869340946200,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,201,false,1772211918906232200,1772211869462353300,Unity.Received,1772211869462353300,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,214,true,1772211918996232700,1772211869544199000,Unity.Received,1772211869544199000,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,214,true,1772211918996232700,1772211869544199000,StackCylinder.DI_Retracted,1772211869845309900,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,480,true,1772211920846955200,1772211871419820700,Unity.Received,1772211871419820700,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,480,true,1772211920846955200,1772211871419820700,RotCrane.DI_AtStack,1772211871420346500,Reached
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,482,false,1772211920856953000,1772211871420958200,Unity.Received,1772211871420958200,Received
MAIN.m_container.m_crane.Motor.DO_TurnClockwise,482,false,1772211920856953000,1772211871420958200,RotCrane.Motor.DO_TurnClockwise,1772211871420958200,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,489,true,1772211920896955100,1772211871459764000,Unity.Received,1772211871459764000,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,489,true,1772211920896955100,1772211871459764000,RotCraneCylinder.DO_Extend,1772211871459764000,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,509,false,1772211921176691000,1772211871745245900,Unity.Received,1772211871745245900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,534,true,1772211921686690800,1772211872256477600,Unity.Received,1772211872256477600,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,534,true,1772211921686690800,1772211872256477600,RotCraneCylinder.DI_Extended,1772211872257991500,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,606,true,1772211922455757400,1772211872996075900,Unity.Received,1772211872996075900,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,606,true,1772211922455757400,1772211872996075900,RotCraneVacuumCup.DI_TakenIn,1772211872996652900,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,631,false,1772211922725753900,1772211873282395100,Unity.Received,1772211873282395100,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,631,false,1772211922725753900,1772211873282395100,RotCraneCylinder.DO_Extend,1772211873282395100,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,643,false,1772211922845758200,1772211873403490900,Unity.Received,1772211873403490900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,673,true,1772211923165373500,1772211873728615900,Unity.Received,1772211873728615900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,673,true,1772211923165373500,1772211873728615900,RotCraneCylinder.DI_Retracted,1772211873728615900,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,677,true,1772211923195374300,1772211873771056400,Unity.Received,1772211873771056400,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,677,true,1772211923195374300,1772211873771056400,RotCrane.Motor.DO_TurnCounterclockwise,1772211873771056400,ActionStart
MAIN.m_container.m_crane.m_PresenceSensorAtStack.DI_WPDetected,706,false,1772211923405373800,1772211873972911600,Unity.Received,1772211873972911600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,804,true,1772211924055551100,1772211874627794300,Unity.Received,1772211874627794300,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,804,true,1772211924055551100,1772211874627794300,StackCylinder.DO_Extend,1772211874627794300,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,817,false,1772211924125555100,1772211874670520700,Unity.Received,1772211874670520700,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,854,true,1772211924345551100,1772211874915663900,Unity.Received,1772211874915663900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,857,false,1772211924355562600,1772211874915663900,Unity.Received,1772211874915663900,Received
MAIN.m_container.m_stack.o_slidingCylinder.DO_Extend,857,false,1772211924355562600,1772211874915663900,StackCylinder.DO_Extend,1772211874915663900,ActionStart
MAIN.m_container.m_stack.o_slidingCylinder.DI_Extended,871,false,1772211924445549900,1772211874996876100,Unity.Received,1772211874996876100,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,904,true,1772211924645546600,1772211875204455600,Unity.Received,1772211875204455600,Received
MAIN.m_container.m_stack.o_slidingCylinder.DI_Retracted,904,true,1772211924645546600,1772211875204455600,StackCylinder.DI_Retracted,1772211875506780000,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,995,true,1772211925295747400,1772211875853553800,Unity.Received,1772211875853553800,Received
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,995,true,1772211925295747400,1772211875853553800,RotCrane.DI_AtConveyor,1772211875853553800,Reached
MAIN.m_container.m_crane.m_PresenceSensorAtConveyor.DI_WPDetected,1027,false,1772211925495356900,1772211876054074700,Unity.Received,1772211876054074700,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1289,true,1772211927244899600,1772211877797502300,Unity.Received,1772211877797502300,Received
MAIN.m_container.m_crane.m_PresenceSensorAtStamp.DI_WPDetected,1289,true,1772211927244899600,1772211877797502300,RotCrane.DI_AtStamp,1772211877797502300,Reached
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1291,false,1772211927254899200,1772211877797502300,Unity.Received,1772211877797502300,Received
MAIN.m_container.m_crane.Motor.DO_TurnCounterclockwise,1291,false,1772211927254899200,1772211877797502300,RotCrane.Motor.DO_TurnCounterclockwise,1772211877797502300,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1297,true,1772211927294905000,1772211877836443800,Unity.Received,1772211877836443800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1297,true,1772211927294905000,1772211877836443800,RotCraneCylinder.DO_Extend,1772211877836443800,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1325,false,1772211927564899600,1772211878124010200,Unity.Received,1772211878124010200,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1359,true,1772211928094640500,1772211878635665900,Unity.Received,1772211878635665900,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1359,true,1772211928094640500,1772211878635665900,RotCraneCylinder.DI_Extended,1772211878635665900,Reached
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1365,false,1772211928164640400,1772211878716194400,Unity.Received,1772211878716194400,Received
MAIN.m_container.m_crane.o_VacuumGripper.DI_TakenIn,1365,false,1772211928164640400,1772211878716194400,RotCraneVacuumCup.DI_TakenIn,1772211878716194400,Reached
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1372,false,1772211928214640700,1772211878757187800,Unity.Received,1772211878757187800,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DO_Extend,1372,false,1772211928214640700,1772211878757187800,RotCraneCylinder.DO_Extend,1772211878757187800,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Extended,1391,false,1772211928334641600,1772211878881697300,Unity.Received,1772211878881697300,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Extend,1402,false,1772211928454640400,1772211879005736500,Unity.Received,1772211879005736500,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,1403,true,1772211928454640400,1772211879005736500,Unity.Received,1772211879005736500,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DO_Retract,1403,true,1772211928454640400,1772211879005736500,StampSlidingCylinder.DO_Retract,1772211879005736500,ActionStart
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1412,true,1772211928634638200,1772211879207966300,Unity.Received,1772211879207966300,Received
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Extended,1415,false,1772211928654640700,1772211879207966300,Unity.Received,1772211879207966300,Received
MAIN.m_container.m_crane.o_MonostableCylinder.DI_Retracted,1412,true,1772211928634638200,1772211879207966300,RotCraneCylinder.DI_Retracted,1772211879207966300,Reached
MAIN.m_container.m_stamp.m_slidingCylinder.DI_Retracted,1451,true,1772211929205249100,1772211879756013800,Unity.Received,1772211879756013800,Received
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1452,true,1772211929215248600,1772211879756013800,Unity.Received,1772211879756013800,Received
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1452,true,1772211929215248600,1772211879756013800,StampCylinder.DO_Extend,1772211879756013800,ActionStart
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1544,false,1772211930725433800,1772211881297743500,Unity.Received,1772211881297743500,Received
MAIN.m_container.m_stamp.m_stampingCylinder.DO_Extend,1544,false,1772211930725433800,1772211881297743500,StampCylinder.DO_Extend,1772211881297743500,ActionStart
