typeName,idShort,value,valueType,category,descriptionEN,descriptionDE,Reference,second_value
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Turn_Clockwise,,,,,,_xXXBoCJsEeam_MaPu_s0xQ,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnClockwise,,,,,,_2P420CJsEeam_MaPu_s0xQ,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_2P420CJsEeam_MaPu_s0xQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_StopCrane,,,,,,_AMJEkCJtEeam_MaPu_s0xQ,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_Stop,,,,,,_Db5lICJtEeam_MaPu_s0xQ,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_Db5lICJtEeam_MaPu_s0xQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,FinalState,,,,,,_P7EbkCJtEeam_MaPu_s0xQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_NcRjUKp0EeavAeyl8MSWPw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Trun_Counterclockwise,,,,,,_WE17oKp0EeavAeyl8MSWPw,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnCounterclockwise,,,,,,_s1jTUKp0EeavAeyl8MSWPw,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_s1jTUKp0EeavAeyl8MSWPw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_SetReachedStack,,,,,,_3ux_YNgWEeaLleG51tH3Eg,
SubmodelElementCollection,doActivities,,,,,,,
Property,NowReachedStack,,,,,,_6vhzkNgWEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_6vhzkNgWEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,StateDiagram_Crane_ACT_MoveToConveyor,,,,,,_0U5-AB0gEeaBEZ7zCEzc9Q,
SubmodelElementCollection,Transition_PseudostateTo,,,,,,_bZjeQB0hEeaBEZ7zCEzc9Q,
ReferenceElement,PseudostateTo,_GQuqYB0hEeaBEZ7zCEzc9Q,,,,,_bZjeQB0hEeaBEZ7zCEzc9Q,
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_ToPseudostate,,,,,,_fb-8cB0iEeaBEZ7zCEzc9Q,
ReferenceElement,ToPseudostate,_dQBbMB0iEeaBEZ7zCEzc9Q,,,,,_fb-8cB0iEeaBEZ7zCEzc9Q,
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_SetReachedConveyorToFinalState,,,,,,_RegqEB0kEeaBEZ7zCEzc9Q,
RelationshipElement,SetReachedConveyorToFinalState,_ktUWENgVEeaLleG51tH3Eg,,,,,_RegqEB0kEeaBEZ7zCEzc9Q,_GVFpIB0lEeaBEZ7zCEzc9Q
Property,ReachedConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_ToFinalState,,,,,,_IuYbwB0lEeaBEZ7zCEzc9Q,
ReferenceElement,ToFinalState,_GVFpIB0lEeaBEZ7zCEzc9Q,,,,,_IuYbwB0lEeaBEZ7zCEzc9Q,
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateTo,,,,,,_0BeGQDebEeaEJ7sHqHqVdA,
ReferenceElement,PseudostateTo,_GQuqYB0hEeaBEZ7zCEzc9Q,,,,,_0BeGQDebEeaEJ7sHqHqVdA,
Property,nottableAtConveyorDI_SwitchTrueANDnotPPUEmergency,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToTurn_Counterclockwise,,,,,,_gjnt0H5lEeaf0bAzsfqfCg,
RelationshipElement,PseudostateToTurn_Counterclockwise,_dQBbMB0iEeaBEZ7zCEzc9Q,,,,,_gjnt0H5lEeaf0bAzsfqfCg,_km1QsB0iEeaBEZ7zCEzc9Q
Property,tablepotentiometerAtStack,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToTurn_Clockwise,,,,,,_k0GEgH5lEeaf0bAzsfqfCg,
RelationshipElement,PseudostateToTurn_Clockwise,_dQBbMB0iEeaBEZ7zCEzc9Q,,,,,_k0GEgH5lEeaf0bAzsfqfCg,_oR-3UB0jEeaBEZ7zCEzc9Q
Property,tablepotentiometerAtStamp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToFirst_Turn_Counterclockwise,,,,,,_0AMbQH5lEeaf0bAzsfqfCg,
RelationshipElement,PseudostateToFirst_Turn_Counterclockwise,_dQBbMB0iEeaBEZ7zCEzc9Q,,,,,_0AMbQH5lEeaf0bAzsfqfCg,_reXkIH5lEeaf0bAzsfqfCg
Property,NOTtablepotentiometerAtStackANDtablepotentiometerAtStamp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_First_Turn_CounterclockwiseToPseudostate,,,,,,_8knTYH5lEeaf0bAzsfqfCg,
RelationshipElement,First_Turn_CounterclockwiseToPseudostate,_reXkIH5lEeaf0bAzsfqfCg,,,,,_8knTYH5lEeaf0bAzsfqfCg,_6nSEAH5lEeaf0bAzsfqfCg
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToSecond_Turn_Clockwise,,,,,,_IXPM4H5mEeaf0bAzsfqfCg,
RelationshipElement,PseudostateToSecond_Turn_Clockwise,_6nSEAH5lEeaf0bAzsfqfCg,,,,,_IXPM4H5mEeaf0bAzsfqfCg,__0vnYH5lEeaf0bAzsfqfCg
Property,aftert5sANDNOTtablepotentiometerAtConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_Second_Turn_ClockwiseToStopCrane,,,,,,_OYztwH5mEeaf0bAzsfqfCg,
RelationshipElement,Second_Turn_ClockwiseToStopCrane,__0vnYH5lEeaf0bAzsfqfCg,,,,,_OYztwH5mEeaf0bAzsfqfCg,_L7xPsB0jEeaBEZ7zCEzc9Q
Property,tablepotentiometerAtConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToStopCrane,,,,,,_Qrx18H5mEeaf0bAzsfqfCg,
RelationshipElement,PseudostateToStopCrane,_6nSEAH5lEeaf0bAzsfqfCg,,,,,_Qrx18H5mEeaf0bAzsfqfCg,_L7xPsB0jEeaBEZ7zCEzc9Q
Property,tablepotentiometerAtConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_Turn_ClockwiseToStopCrane,,,,,,_VNKWcH5mEeaf0bAzsfqfCg,
RelationshipElement,Turn_ClockwiseToStopCrane,_oR-3UB0jEeaBEZ7zCEzc9Q,,,,,_VNKWcH5mEeaf0bAzsfqfCg,_L7xPsB0jEeaBEZ7zCEzc9Q
Property,tablepotentiometerAtConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_Turn_CounterclockwiseToStopCrane,,,,,,_XqoecH5mEeaf0bAzsfqfCg,
RelationshipElement,Turn_CounterclockwiseToStopCrane,_km1QsB0iEeaBEZ7zCEzc9Q,,,,,_XqoecH5mEeaf0bAzsfqfCg,_L7xPsB0jEeaBEZ7zCEzc9Q
Property,tablepotentiometerAtConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToPseudostate,,,,,,_bynegKXZEeaaifhFzThDQw,
RelationshipElement,PseudostateToPseudostate,_GQuqYB0hEeaBEZ7zCEzc9Q,,,,,_bynegKXZEeaaifhFzThDQw,_dQBbMB0iEeaBEZ7zCEzc9Q
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_StopCraneToSetReachedConveyor,,,,,,_v1HJ4NgVEeaLleG51tH3Eg,
RelationshipElement,StopCraneToSetReachedConveyor,_L7xPsB0jEeaBEZ7zCEzc9Q,,,,,_v1HJ4NgVEeaLleG51tH3Eg,_ktUWENgVEeaLleG51tH3Eg
Property,tablemotorStopped,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_GQuqYB0hEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_dQBbMB0iEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Turn_Counterclockwise,,,,,,_km1QsB0iEeaBEZ7zCEzc9Q,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnCounterClockwise,,,,,,_uCEcEB0iEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_uCEcEB0iEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_StopCrane,,,,,,_L7xPsB0jEeaBEZ7zCEzc9Q,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_Stop,,,,,,_SRsP8B0jEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_SRsP8B0jEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Turn_Clockwise,,,,,,_oR-3UB0jEeaBEZ7zCEzc9Q,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnClockwise,,,,,,_tl1WkB0jEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_tl1WkB0jEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,FinalState,,,,,,_GVFpIB0lEeaBEZ7zCEzc9Q,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_First_Turn_Counterclockwise,,,,,,_reXkIH5lEeaf0bAzsfqfCg,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnCounterclockwise,,,,,,_wBCeEH5lEeaf0bAzsfqfCg,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_wBCeEH5lEeaf0bAzsfqfCg,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_6nSEAH5lEeaf0bAzsfqfCg,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Second_Turn_Clockwise,,,,,,__0vnYH5lEeaf0bAzsfqfCg,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnClockwise,,,,,,_EzmuEH5mEeaf0bAzsfqfCg,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_EzmuEH5mEeaf0bAzsfqfCg,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_SetReachedConveyor,,,,,,_ktUWENgVEeaLleG51tH3Eg,
SubmodelElementCollection,doActivities,,,,,,,
Property,NowReachedConveoyr,,,,,,_rmP8wNgVEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_rmP8wNgVEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,StateDiagram_Crane_ACT_MoveToStamp,,,,,,_k7_sICJ3Eeam_MaPu_s0xQ,
SubmodelElementCollection,Transition_PseudostateTo,,,,,,_jUoP8CPbEeai14JfVfaFXw,
ReferenceElement,PseudostateTo,_flBxsCPbEeai14JfVfaFXw,,,,,_jUoP8CPbEeai14JfVfaFXw,
Property,DestinationConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_ToTurn_Counterclockwise,,,,,,_XDEiQCPcEeai14JfVfaFXw,
ReferenceElement,ToTurn_Counterclockwise,_Sxaf0CPcEeai14JfVfaFXw,,,,,_XDEiQCPcEeai14JfVfaFXw,
Property,tableAI_AngletableDestinationAngletableDelta,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_Turn_CounterclockwiseTo,,,,,,_Ylk20CPcEeai14JfVfaFXw,
ReferenceElement,Turn_CounterclockwiseTo,_Sxaf0CPcEeai14JfVfaFXw,,,,,_Ylk20CPcEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_ToStopCrane,,,,,,_bRm_QCPcEeai14JfVfaFXw,
ReferenceElement,ToStopCrane,_Z9dPwCPcEeai14JfVfaFXw,,,,,_bRm_QCPcEeai14JfVfaFXw,
Property,tableDestinationAngletableDeltatableAI_AngletableDestinationAngletableDelta,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_ToFinalState,,,,,,_0dGXUCPcEeai14JfVfaFXw,
ReferenceElement,ToFinalState,_zqbkQCPcEeai14JfVfaFXw,,,,,_0dGXUCPcEeai14JfVfaFXw,
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_SetReachedStampToFinalState,,,,,,_iuShUCPeEeai14JfVfaFXw,
RelationshipElement,SetReachedStampToFinalState,_bUVikNgXEeaLleG51tH3Eg,,,,,_iuShUCPeEeai14JfVfaFXw,_zqbkQCPcEeai14JfVfaFXw
Property,ReachedStamp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToTurn_Counterclockwise,,,,,,_rwYkYDecEeaEJ7sHqHqVdA,
RelationshipElement,PseudostateToTurn_Counterclockwise,_flBxsCPbEeai14JfVfaFXw,,,,,_rwYkYDecEeaEJ7sHqHqVdA,_Sxaf0CPcEeai14JfVfaFXw
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToStopCrane,,,,,,_6RJmgH5mEeaf0bAzsfqfCg,
RelationshipElement,PseudostateToStopCrane,_MTEDEKp1EeavAeyl8MSWPw,,,,,_6RJmgH5mEeaf0bAzsfqfCg,_Z9dPwCPcEeai14JfVfaFXw
Property,tablepotentiometerAtStamp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_Turn_CounterclockwiseToPseudostate,,,,,,_QzeTMKp1EeavAeyl8MSWPw,
RelationshipElement,Turn_CounterclockwiseToPseudostate,_Sxaf0CPcEeai14JfVfaFXw,,,,,_QzeTMKp1EeavAeyl8MSWPw,_MTEDEKp1EeavAeyl8MSWPw
Property,true,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToTurnBackwards,,,,,,_aD-1QKp1EeavAeyl8MSWPw,
RelationshipElement,PseudostateToTurnBackwards,_MTEDEKp1EeavAeyl8MSWPw,,,,,_aD-1QKp1EeavAeyl8MSWPw,_TcwCkKp1EeavAeyl8MSWPw
Property,afterT8000ms,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_TurnBackwardsToStopCrane,,,,,,_ebTa0Kp1EeavAeyl8MSWPw,
RelationshipElement,TurnBackwardsToStopCrane,_TcwCkKp1EeavAeyl8MSWPw,,,,,_ebTa0Kp1EeavAeyl8MSWPw,_Z9dPwCPcEeai14JfVfaFXw
Property,tablepotentiometerAtStamp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_StopCraneToSetReachedStamp,,,,,,_jnlLINgXEeaLleG51tH3Eg,
RelationshipElement,StopCraneToSetReachedStamp,_Z9dPwCPcEeai14JfVfaFXw,,,,,_jnlLINgXEeaLleG51tH3Eg,_bUVikNgXEeaLleG51tH3Eg
Property,tablemotorStopped,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_flBxsCPbEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Turn_Counterclockwise,,,,,,_Sxaf0CPcEeai14JfVfaFXw,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnCounterclockwise,,,,,,_WOOk8CPcEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_WOOk8CPcEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_StopCrane,,,,,,_Z9dPwCPcEeai14JfVfaFXw,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_Stop,,,,,,_d5kOECPeEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_d5kOECPeEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,FinalState,,,,,,_zqbkQCPcEeai14JfVfaFXw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_MTEDEKp1EeavAeyl8MSWPw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_TurnBackwards,,,,,,_TcwCkKp1EeavAeyl8MSWPw,
SubmodelElementCollection,doActivities,,,,,,,
Property,tablemotorACT_TurnClockwise,,,,,,_YqkLQKp1EeavAeyl8MSWPw,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_YqkLQKp1EeavAeyl8MSWPw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_SetReachedStamp,,,,,,_bUVikNgXEeaLleG51tH3Eg,
SubmodelElementCollection,doActivities,,,,,,,
Property,NowReachedStamp,,,,,,_e-36oNgXEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_e-36oNgXEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,StateDiagram_Crane_ACT_Init,,,,,,_3e1T4CZWEeaJisLddm0vsw,
SubmodelElementCollection,Transition_PseudostateToCrane_MoveUp,,,,,,_TyBnQCZYEea5gtzEBKdFTw,
RelationshipElement,PseudostateToCrane_MoveUp,_7baBsCZXEea5gtzEBKdFTw,,,,,_TyBnQCZYEea5gtzEBKdFTw,_8Nb7kCZXEea5gtzEBKdFTw
Property,NOTInitCompleted,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToWPAllreadyPickedUp,,,,,,_YXuAACZYEea5gtzEBKdFTw,
RelationshipElement,PseudostateToWPAllreadyPickedUp,_RmeVsCZYEea5gtzEBKdFTw,,,,,_YXuAACZYEea5gtzEBKdFTw,_JhnSYNgYEeaLleG51tH3Eg
Property,grippervacuumSwitchDI_TakenIn,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToPseudostate,,,,,,_wT9WsCZYEea5gtzEBKdFTw,
RelationshipElement,PseudostateToPseudostate,_RmeVsCZYEea5gtzEBKdFTw,,,,,_wT9WsCZYEea5gtzEBKdFTw,_vowysCZaEea5gtzEBKdFTw
Property,NOTgrippervacuumSwitchDI_TakenIn,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_Crane_MoveUpToPseudostate,,,,,,_FnY4ECZZEea5gtzEBKdFTw,
RelationshipElement,Crane_MoveUpToPseudostate,_8Nb7kCZXEea5gtzEBKdFTw,,,,,_FnY4ECZZEea5gtzEBKdFTw,_RmeVsCZYEea5gtzEBKdFTw
Property,liftingCylinderRetracted,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_TurnToConveyorToPutWPOnConveyor,,,,,,_au5dUCZZEea5gtzEBKdFTw,
RelationshipElement,TurnToConveyorToPutWPOnConveyor,_MPBv4CZYEea5gtzEBKdFTw,,,,,_au5dUCZZEea5gtzEBKdFTw,_0KzscCZYEea5gtzEBKdFTw
Property,ReachedConveyor,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PutWPOnConveyorToPseudostate,,,,,,_n0jsACZZEea5gtzEBKdFTw,
RelationshipElement,PutWPOnConveyorToPseudostate,_0KzscCZYEea5gtzEBKdFTw,,,,,_n0jsACZZEea5gtzEBKdFTw,_vowysCZaEea5gtzEBKdFTw
Property,WPPutDown,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToMoveToStamp,,,,,,__55e4CZaEea5gtzEBKdFTw,
RelationshipElement,PseudostateToMoveToStamp,_vowysCZaEea5gtzEBKdFTw,,,,,__55e4CZaEea5gtzEBKdFTw,_7Jr4MCZaEea5gtzEBKdFTw
Property,Check_Stamp_WPAvailable,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PseudostateToSetInitCompleted,,,,,,_JdCpECZbEea5gtzEBKdFTw,
RelationshipElement,PseudostateToSetInitCompleted,_vowysCZaEea5gtzEBKdFTw,,,,,_JdCpECZbEea5gtzEBKdFTw,_On8rEDebEeaEJ7sHqHqVdA
Property,NOTCheck_Stamp_WPAvailable,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_MoveToStampToPickWPUpFromStamp,,,,,,_okzLQCZbEea5gtzEBKdFTw,
RelationshipElement,MoveToStampToPickWPUpFromStamp,_7Jr4MCZaEea5gtzEBKdFTw,,,,,_okzLQCZbEea5gtzEBKdFTw,_f-jHICZbEea5gtzEBKdFTw
Property,ReachedStamp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_PickWPUpFromStampToTurnToConveyor,,,,,,_x-sS0CZbEea5gtzEBKdFTw,
RelationshipElement,PickWPUpFromStampToTurnToConveyor,_f-jHICZbEea5gtzEBKdFTw,,,,,_x-sS0CZbEea5gtzEBKdFTw,_MPBv4CZYEea5gtzEBKdFTw
Property,WPPickedUp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_ToPseudostate,,,,,,_DnOvoDebEeaEJ7sHqHqVdA,
ReferenceElement,ToPseudostate,_vowysCZaEea5gtzEBKdFTw,,,,,_DnOvoDebEeaEJ7sHqHqVdA,
Property,largeSortingConveyorIsSorted,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_SetInitCompletedToFinalState,,,,,,_blccQDebEeaEJ7sHqHqVdA,
RelationshipElement,SetInitCompletedToFinalState,_On8rEDebEeaEJ7sHqHqVdA,,,,,_blccQDebEeaEJ7sHqHqVdA,_G2T-wCZYEea5gtzEBKdFTw
Property,InitCompleted,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_WPAllreadyPickedUpToTurnToConveyor,,,,,,_T6XO4NgYEeaLleG51tH3Eg,
RelationshipElement,WPAllreadyPickedUpToTurnToConveyor,_JhnSYNgYEeaLleG51tH3Eg,,,,,_T6XO4NgYEeaLleG51tH3Eg,_MPBv4CZYEea5gtzEBKdFTw
Property,WPPickedUp,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_7baBsCZXEea5gtzEBKdFTw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_Crane_MoveUp,,,,,,_8Nb7kCZXEea5gtzEBKdFTw,
SubmodelElementCollection,doActivities,,,,,,,
Property,liftingCylinderACT_Retract,,,,,,_EGuMACZYEea5gtzEBKdFTw,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_EGuMACZYEea5gtzEBKdFTw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,FinalState,,,,,,_G2T-wCZYEea5gtzEBKdFTw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_TurnToConveyor,,,,,,_MPBv4CZYEea5gtzEBKdFTw,
SubmodelElementCollection,doActivities,,,,,,,
Property,ACT_MoveToConveyor,,,,,,_OYtiQLetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_OYtiQLetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_RmeVsCZYEea5gtzEBKdFTw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_PutWPOnConveyor,,,,,,_0KzscCZYEea5gtzEBKdFTw,
SubmodelElementCollection,doActivities,,,,,,,
Property,ACT_PutDownWP,,,,,,_U7J7kLetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_U7J7kLetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Pseudostate,,,,,,_vowysCZaEea5gtzEBKdFTw,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_MoveToStamp,,,,,,_7Jr4MCZaEea5gtzEBKdFTw,
SubmodelElementCollection,doActivities,,,,,,,
Property,ACT_MoveToStamp,,,,,,_kPbW4LetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_kPbW4LetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_PickWPUpFromStamp,,,,,,_f-jHICZbEea5gtzEBKdFTw,
SubmodelElementCollection,doActivities,,,,,,,
Property,ACT_PickUpWP,,,,,,_q1tHULetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_q1tHULetEeaN5KNu953fkQ,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_SetInitCompleted,,,,,,_On8rEDebEeaEJ7sHqHqVdA,
SubmodelElementCollection,doActivities,,,,,,,
Property,NowInitCompleted,,,,,,_Ws8cQDebEeaEJ7sHqHqVdA,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_Ws8cQDebEeaEJ7sHqHqVdA,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,State_WPAllreadyPickedUp,,,,,,_JhnSYNgYEeaLleG51tH3Eg,
SubmodelElementCollection,doActivities,,,,,,,
Property,NowWPPickedUp,,,,,,_NnjNANgYEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
Property,xmitype,OpaqueBehavior,,,,,_NnjNANgYEeaLleG51tH3Eg,
End-SubmodelElementCollection,,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,StateDiagram_Crane_ACT_AutomaticExecute,,,,,,_g8170EgPEeavyPrpKniqtA,
SubmodelElementCollection,Transition_PseudostateToWaitingForStackProvidingWP,,,,,,_eKqSoEgQEeavyPrpKniqtA,
RelationshipElement,PseudostateToWaitingForStackProvidingWP,_v0fFgEgPEeavyPrpKniqtA,,,,,_eKqSoEgQEeavyPrpKniqtA,_xnPckEgPEeavyPrpKniqtA
Property,NOTAutomaticExecuteCompleted,,,,,,,
End-SubmodelElementCollection,,,,,,,,
SubmodelElementCollection,Transition_WaitingForStackProvidingWPToPseudostate,,,,,,_j1ypcEgQEeavyPrpKniqtA,
RelationshipElement,WaitingForStackProvidingWPToPseudostate,_xnPckEgPEeavyPrpKniqtA,,,,,_j1ypcEgQEeavyPrpKniqtA,_2EuUgEgPEeavyPrpKniqtA
Property,Check_Stack_WPProvided,,,,,,,
End-SubmodelElementCollection,,,,,,,,
